trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedCertainty,certaintyRT
1,4,animal,0,0,tools,2,a_133.jpg,133,tbd,0.0312821106867887,2.65006767415844,1.48294159644088,0,1,3.93018160731526
2,3,animal,0,1,tools,2,a_050.jpg,50,tbd,6.62014279986261,9.05547032297864,1.36476150170829,0,1,1.2327477099484
3,2,animal,0,1,tools,2,a_140.jpg,140,tbd,10.3066203976618,13.225327926365,1.84462035308133,0,1,0.381019863660185
4,3,tool,0,1,tools,2,t_309.jpg,309,tbd,13.6259801725828,16.6447742675991,1.94384540372293,0,1,1.56275074730684
5,2,animal,0,1,tools,2,a_103.jpg,103,tbd,18.2130566142619,21.0318796395536,1.74545296986645,0,1,0.279774482641642
6,1,tool,0,1,tools,2,t_212.jpg,212,tbd,21.3155461254328,23.8674501513278,1.48496270533046,0,1,0.234293972249816
7,4,animal,0,0,tools,2,a_015.jpg,15,tbd,24.1178378394748,26.2193667500255,1.03213211771744,0,4,2.77256548769901
8,2,animal,0,1,tools,2,a_154.jpg,154,tbd,29.0051281150213,31.2901753640631,1.21467465329349,0,1,0.243852509712269
9,3,tool,0,1,tools,2,t_262.jpg,262,tbd,31.540565938823,34.5261357610175,1.91738639491391,0,4,1.94408193128947
10,4,tool,0,0,tools,2,t_186.jpg,186,tbd,36.477911685447,38.8797281988614,1.31056111036507,0,3,1.41063170082543
11,3,animal,0,1,tools,2,a_117.jpg,117,tbd,40.2976552195146,43.3166045501571,1.94564269111898,0,2,1.74292799175237
12,4,tool,0,0,tools,2,t_328.jpg,328,tbd,45.0682025309393,47.9704326318329,1.80746093617819,0,4,0.912244836325499
13,4,animal,0,0,tools,2,a_070.jpg,70,tbd,48.8879797421569,51.2731103501642,1.28979962103012,0,3,1.97173215463317
14,2,tool,0,1,tools,2,t_331.jpg,331,tbd,53.2581968250679,55.5932860743269,1.25072342461205,0,4,0.826646500810512
15,4,animal,0,0,tools,2,a_048.jpg,48,tbd,56.427462993548,58.5623903358978,1.05703469568454,0,4,0.890690497922606
16,4,tool,0,0,tools,2,t_254.jpg,254,tbd,59.4632470505285,62.1652963211614,1.64411077629116,0,4,0.494913740865286
17,2,tool,0,1,tools,2,t_318.jpg,318,tbd,62.6658882371698,64.9509303544555,1.19140168036833,0,1,0.261362703464783
18,4,tool,0,0,tools,2,t_180.jpg,180,tbd,65.2179449328128,67.9199897131593,1.62723842336027,0,4,0.399425228141354
19,4,tool,0,0,tools,2,t_293.jpg,293,tbd,68.3371363861293,71.1224009329744,1.72103779079346,0,4,0.2601846446737
20,4,tool,0,0,tools,2,t_316.jpg,316,tbd,71.3895832556136,74.0749902407679,1.62667691254894,0,4,0.232618774572984
