trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedCertainty,certaintyRT
1,4,animal,0,0,animals,1,a_098.jpg,98,tbd,0.0310045751766665,2.53303081055492,1.37123255905239,0,4,1.73942319702928
2,4,tool,0,0,animals,1,t_345.jpg,345,tbd,4.28466743462741,6.51957891692655,1.15046081160444,0,3,2.12036507013454
3,1,tool,0,1,animals,1,t_235.jpg,235,tbd,8.65493913779665,10.8065977642036,1.07872497298278,0,1,0.366415314356345
4,4,tool,0,0,animals,1,t_262.jpg,262,tbd,11.1903499063037,13.7754638197011,1.51049855675019,0,4,0.238666105045922
5,4,tool,0,0,animals,1,t_316.jpg,316,tbd,14.0259677725844,16.6277643305339,1.52423634177277,0,4,0.162492804910471
6,2,tool,0,1,animals,1,t_339.jpg,339,tbd,16.7948082335297,19.5636448456708,1.69008403035671,0,1,1.06038497486952
7,4,animal,0,0,animals,1,a_022.jpg,22,tbd,20.6313363421532,23.4666459833134,1.74004147364832,0,4,0.37083694964349
8,2,animal,0,1,animals,1,a_050.jpg,50,tbd,23.8506168658214,26.5360957421372,1.62683635129819,0,1,0.186467330954656
9,4,animal,0,0,animals,1,a_171.jpg,171,tbd,26.736309286659,29.1714728015286,1.36001643140965,0,2,1.49190752036702
10,3,animal,0,1,animals,1,a_107.jpg,107,tbd,30.6726946366971,32.7910582146869,1.05044301924209,0,2,2.11971815018751
11,4,tool,0,0,animals,1,t_347.jpg,347,tbd,34.9262455600729,37.1777617486268,1.16836814562419,0,3,1.04021370946975
12,3,tool,0,1,animals,1,t_254.jpg,254,tbd,38.2288960074484,40.4971974753507,1.19647402939442,0,1,0.942857228995308
13,4,tool,0,0,animals,1,t_335.jpg,335,tbd,41.448186794596,43.7497573314822,1.24557881443479,0,1,0.627411429950371
14,4,animal,0,0,animals,1,a_034.jpg,34,tbd,44.383923941753,47.436234331185,1.95744750582354,0,4,0.475051358862402
15,4,animal,0,0,animals,1,a_123.jpg,123,tbd,47.9201160176417,50.0381556545581,1.05083590461233,0,3,1.8012818297866
16,4,animal,0,0,animals,1,a_165.jpg,165,tbd,51.8566270953033,54.6587751132811,1.73034446558062,0,3,2.29383872233848
17,4,animal,0,0,animals,1,a_139.jpg,139,tbd,56.9607565100832,59.5793739488254,1.54306596789835,0,2,2.66341090523019
18,4,animal,0,0,animals,1,a_161.jpg,161,tbd,62.2482494018213,65.0670011638531,1.75569439657504,0,4,1.77794877121505
19,4,animal,0,0,animals,1,a_063.jpg,63,tbd,66.8521246351156,69.070307607939,1.15982196216093,0,3,2.00078494908212
20,2,animal,0,1,animals,1,a_163.jpg,163,tbd,71.0888761668593,73.4738307397365,1.31074300935454,0,1,0.146378500538958
21,3,animal,0,1,animals,1,a_112.jpg,112,tbd,73.6242577485964,76.1428652766663,1.44897933237264,0,2,1.13613137840184
22,2,tool,0,1,animals,1,t_192.jpg,192,tbd,77.2937644055855,79.8623149873802,1.49036081379817,0,3,4.61292645295816
23,4,animal,0,0,animals,1,a_178.jpg,178,tbd,84.4829443888493,86.76791438902,1.21331311127163,0,3,0.975754888312622
24,4,animal,0,0,animals,1,a_158.jpg,158,tbd,87.7523758017041,90.7880301674841,1.95063138302258,0,4,2.19583019017955
25,4,animal,0,0,animals,1,a_131.jpg,131,tbd,92.9899352617294,95.2582639919992,1.20362171750831,0,2,3.93679632358362
26,4,tool,0,0,animals,1,t_214.jpg,214,tbd,99.2116475885859,102.030418915375,1.7251166163326,0,2,2.58585011095147
27,2,animal,0,1,animals,1,a_077.jpg,77,tbd,104.632556413286,107.367940496746,1.65535725205494,0,2,1.52946512013568
28,4,animal,0,0,animals,1,a_000.jpg,0,tbd,108.902829752197,111.337803392696,1.36425088201031,0,3,1.31173502334877
29,4,tool,0,0,animals,1,t_213.jpg,213,tbd,112.655860605821,115.090887808853,1.37124118770106,0,3,3.43987456561626
30,4,animal,0,0,animals,1,a_179.jpg,179,tbd,118.543973604165,120.962280636797,1.33131461234854,0,3,3.77949021755103
31,1,animal,0,1,animals,1,a_001.jpg,1,tbd,124.748968326491,127.133929314044,1.31788117813719,0,3,1.95317555402107
32,4,tool,0,0,animals,1,t_241.jpg,241,tbd,129.102508312847,131.520841004179,1.32604928163523,0,4,0.666384748431483
33,4,tool,0,0,animals,1,t_334.jpg,334,tbd,132.205039832153,135.157127664445,1.87152965465265,0,2,2.28126050740775
34,4,animal,0,0,animals,1,a_014.jpg,14,tbd,137.442584217693,140.494949773328,1.97233489158615,0,1,1.80824752506851
35,2,animal,0,1,animals,1,a_113.jpg,113,tbd,142.313256036199,145.298836809623,1.92528109881099,0,4,0.241775618616884
36,4,tool,0,0,animals,1,t_354.jpg,354,tbd,145.549173018761,148.317751440245,1.68468103548194,0,2,2.05708526619219
37,3,tool,0,1,animals,1,t_307.jpg,307,tbd,150.386293843329,153.088483588766,1.63038068763022,0,3,3.58356263794576
38,4,animal,0,0,animals,1,a_151.jpg,151,tbd,156.691524593612,159.660432985964,1.87531594793819,0,3,3.92188669512507
39,4,animal,0,0,animals,1,a_040.jpg,40,tbd,163.597152540554,166.449181069179,1.78686779922384,0,2,0.924013480528629
40,4,tool,0,0,animals,1,t_271.jpg,271,tbd,167.383303963441,169.685201328004,1.21668406229534,0,3,2.24936995202188
41,2,animal,0,1,animals,1,a_083.jpg,83,tbd,171.953871960437,174.872776680387,1.8498745616069,0,2,1.0599436452485
42,2,tool,0,1,animals,1,t_279.jpg,279,tbd,175.940458875591,178.558905683985,1.53729298612379,0,3,0.19992082825047
43,4,tool,0,0,animals,1,t_206.jpg,206,tbd,178.776067119859,181.628215282167,1.7644244665694,0,2,1.43377228555255
44,2,animal,0,1,animals,1,a_103.jpg,103,tbd,183.079553399351,185.314578742127,1.15518031031908,0,1,0.62849166117303
45,4,animal,0,0,animals,1,a_079.jpg,79,tbd,185.948541365742,188.483610552819,1.46121439326341,0,2,3.91263064023406
