trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,1,animal,0,0,tools,2,a_026.jpg,26,tbd,0.0257394355676297,7.43163786690343,7.2541487108623,animal,1.7861562143305,0,2,1
2,1,animal,0,0,tools,2,a_091.jpg,91,tbd,10.0004127000236,14.1705101914697,4.13405715134789,animal,1.16457094876569,0,2,1
3,1,animal,0,0,tools,2,a_080.jpg,80,tbd,16.7229293238611,22.5776242188708,5.81729446620168,animal,1.17067555032622,0,2,1
4,1,tool,0,0,tools,2,t_266.jpg,266,tbd,25.1131539429209,30.5508240141119,5.39702285842097,tool,1.32301667929733,0,1,1
5,1,tool,0,0,tools,2,t_194.jpg,194,tbd,33.0863947925936,37.4565004949261,4.33431724372017,tool,1.045199415139,0,1,1
6,1,tool,0,0,tools,2,t_253.jpg,253,tbd,39.9920613305376,44.4622465116838,4.43525474868965,tool,1.07391891458292,0,1,1
7,1,animal,0,0,tools,2,a_115.jpg,115,tbd,46.997799008114,54.3203899789617,7.27404292917519,animal,0.833566385309041,0,2,1
8,1,tool,0,0,tools,2,t_199.jpg,199,tbd,56.8725971037015,62.3767865801678,5.47679774772338,tool,0.645511108082701,0,1,1
9,1,tool,0,0,tools,2,t_268.jpg,268,tbd,64.9292198250203,69.9663846701103,4.99303358670049,tool,0.905243574312408,0,1,1
10,1,animal,0,0,tools,2,a_155.jpg,155,tbd,72.5021292884517,78.823662145468,6.27106677248219,animal,0.669377845397321,0,2,1
11,1,tool,0,0,tools,2,t_288.jpg,288,tbd,81.3427126847566,87.731138285787,6.35853791830258,tool,0.643214625806195,0,1,1
12,1,animal,0,0,tools,2,a_015.jpg,15,tbd,90.266744666159,97.472344939684,7.15818325414018,animal,0.694291470721737,0,2,1
13,1,animal,0,0,tools,2,a_000.jpg,0,tbd,100.008071917449,104.244718963519,4.1992271466197,animal,0.639756752143512,0,2,1
14,1,tool,0,0,tools,2,t_255.jpg,255,tbd,106.780276591753,114.186090027585,7.37275026946253,tool,0.790651353870544,0,1,1
15,1,animal,0,0,tools,2,a_174.jpg,174,tbd,116.721826306745,122.109270450266,5.34402166677757,animal,0.815076495604444,0,2,1
16,1,animal,0,0,tools,2,a_028.jpg,28,tbd,124.661685733805,130.950039874465,6.25543588218444,animal,0.883496913512772,0,2,1
17,1,tool,0,0,tools,2,t_301.jpg,301,tbd,133.502272337487,139.857213879825,6.31600562660564,tool,0.676712796959464,0,1,1
18,1,animal,0,0,tools,2,a_144.jpg,144,tbd,142.409602862869,148.264091202768,5.80657622935985,animal,0.557112898056175,0,2,1
19,1,tool,0,0,tools,2,t_297.jpg,297,tbd,150.799853782424,155.13661975805,4.30858251960209,tool,0.634069109655684,0,1,1
20,1,tool,0,0,tools,2,t_239.jpg,239,tbd,157.688814374018,163.860441463785,6.13759598630858,tool,0.642663919092456,0,1,1
21,1,animal,0,0,tools,2,a_029.jpg,29,tbd,166.396003582347,173.73520427822,7.31349035185882,animal,0.817358223944666,0,2,1
22,1,tool,0,0,tools,2,t_352.jpg,352,tbd,176.287465286902,181.357990706651,5.03669612315827,tool,0.794768664343337,0,1,1
23,1,animal,0,0,tools,2,a_050.jpg,50,tbd,183.89375713516,189.38157776065,5.45191568937677,animal,0.616713027890455,0,2,1
24,1,tool,0,0,tools,2,t_274.jpg,274,tbd,191.933581858395,197.254592554357,5.2810883091283,tool,0.725896647685431,0,1,1
25,1,animal,0,0,tools,2,a_095.jpg,95,tbd,199.790140239722,207.396261776235,7.56346138057742,animal,0.657875869011377,0,2,1
26,1,tool,0,0,tools,2,t_206.jpg,206,tbd,209.93180497127,214.985962502257,5.00889221769529,tool,0.727546843399523,0,1,1
27,1,animal,0,0,tools,2,a_114.jpg,114,tbd,217.538075971574,224.760530051551,7.19489461863068,animal,0.667069175086226,0,2,1
28,1,animal,0,0,tools,2,a_008.jpg,8,tbd,227.296092490851,231.599475760914,4.2717767913782,animal,0.678341182506756,0,2,1
29,1,animal,0,0,tools,2,a_158.jpg,158,tbd,234.135012220457,240.523486573625,6.33996000119448,animal,1.26790559498568,0,2,1
30,1,tool,0,0,tools,2,t_252.jpg,252,tbd,243.075697867956,248.0463333649,4.93971693775703,tool,0.717710458139663,0,1,1
31,1,tool,0,0,tools,2,t_276.jpg,276,tbd,250.598582827023,255.869260468908,5.22599380442246,tool,0.816160909931114,0,1,1
32,1,tool,0,0,tools,2,t_236.jpg,236,tbd,258.42167671466,262.658343967207,4.19776555234378,tool,0.884394337732147,0,1,1
33,1,animal,0,0,tools,2,a_096.jpg,96,tbd,265.21051228268,269.313680466008,4.05863736989676,animal,0.687385666266437,0,2,1
34,1,tool,0,0,tools,2,t_203.jpg,203,tbd,271.849290053758,277.153610840258,5.26950515881583,tool,0.970811029950937,0,1,1
35,1,animal,0,0,tools,2,a_178.jpg,178,tbd,279.689122923732,283.85896093834,4.10939458162,animal,0.544769947294299,0,2,1
36,1,tool,0,0,tools,2,t_210.jpg,210,tbd,286.411363392368,291.515416170406,5.06063011483182,tool,0.641672197975367,0,1,1
37,1,animal,0,0,tools,2,a_171.jpg,171,tbd,294.067649916379,298.420909509966,4.30200132788723,animal,0.634469069627357,0,2,1
38,1,tool,0,0,tools,2,t_245.jpg,245,tbd,300.973350131787,305.710246391086,4.69124912713742,tool,0.448053724507417,0,1,1
39,1,tool,0,0,tools,2,t_350.jpg,350,tbd,308.245962784506,314.334200625659,6.04632454232517,tool,0.896549977648874,0,1,1
40,1,animal,0,0,tools,2,a_112.jpg,112,tbd,316.886420579909,321.072920279057,4.13209336688878,animal,0.626334839596893,0,2,1
41,1,tool,0,0,tools,2,t_272.jpg,272,tbd,323.608604598701,330.130323996792,6.48456372464649,tool,0.872257621342669,0,1,1
42,1,animal,0,0,tools,2,a_043.jpg,43,tbd,332.666021466684,339.037836059739,6.33399103217897,animal,0.592511761104788,0,2,1
43,1,tool,0,0,tools,2,t_287.jpg,287,tbd,341.58996332078,345.69338905652,4.06050672257287,tool,0.650259951181624,0,1,1
44,1,animal,0,0,tools,2,a_073.jpg,73,tbd,348.245558334206,354.150109666999,5.87185793645033,animal,0.664937872749761,0,2,1
45,1,tool,0,0,tools,2,t_317.jpg,317,tbd,356.702449256429,362.890762406805,6.15132732344436,tool,0.973375969723065,0,1,1
46,1,animal,0,0,tools,2,a_123.jpg,123,tbd,365.409626597462,371.798100309155,6.34777357161688,animal,0.652763950781264,0,2,1
47,1,animal,0,0,tools,2,a_170.jpg,170,tbd,374.333666597308,379.004022924117,4.62517961784445,animal,0.632175153252774,0,2,1
48,1,animal,0,0,tools,2,a_140.jpg,140,tbd,381.556163335405,386.410144268187,4.82201293488025,animal,0.612437914445763,0,2,1
49,1,tool,0,0,tools,2,t_327.jpg,327,tbd,388.962342091533,394.266548053919,5.26351157483949,tool,0.735396579047801,0,1,1
50,1,tool,0,0,tools,2,t_234.jpg,234,tbd,396.835501217227,404.374901604422,7.50911688595765,tool,0.765495892283752,0,1,1
51,1,animal,0,0,tools,2,a_030.jpg,30,tbd,406.927127973427,412.831837109193,5.8728641755443,animal,0.556961830576483,0,2,1
52,1,tool,0,0,tools,2,t_223.jpg,223,tbd,415.384093627546,423.340482915931,7.91854609188091,tool,0.560806193225744,0,1,1
53,1,animal,0,0,tools,2,a_120.jpg,120,tbd,425.892732057317,432.748040202901,6.81125895689935,animal,0.581655750543405,0,2,1
54,1,animal,0,0,tools,2,a_137.jpg,137,tbd,435.300435279961,439.887428017176,4.54092014379652,animal,0.660672060699426,0,2,1
55,1,tool,0,0,tools,2,t_325.jpg,325,tbd,442.439669140117,448.778067670881,6.29897036329466,tool,0.69030021018375,0,1,1
56,1,tool,0,0,tools,2,t_214.jpg,214,tbd,451.313597074194,458.502565491789,7.15286821189864,tool,0.767390490162143,0,1,1
57,1,animal,0,0,tools,2,a_131.jpg,131,tbd,461.054861781623,468.661051956015,7.5795454947697,animal,0.573314003190035,0,2,1
58,1,tool,0,0,tools,2,t_193.jpg,193,tbd,471.19662081007,478.318832797194,7.08463081529226,tool,0.774080117375206,0,1,1
59,1,tool,0,0,tools,2,t_286.jpg,286,tbd,480.87116725482,488.827692856749,7.91586678589562,tool,1.33839509210748,0,1,1
60,1,animal,0,0,tools,2,a_009.jpg,9,tbd,491.346551594864,495.699988556426,4.3152757532689,animal,1.05557496055371,0,2,1
