trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,1,animal,0,0,tools,1,a_023.jpg,23,tbd,0.0267001572226491,6.74856517344688,6.57051512303954,animal,0.9280086809556,0,1,1
2,1,animal,0,0,tools,1,a_090.jpg,90,tbd,9.31759256425289,15.4057071783598,6.0430102159292,animal,0.563107439050555,0,1,1
3,1,animal,0,0,tools,1,a_034.jpg,34,tbd,17.9578769121301,24.3128672244297,6.31883773625117,animal,1.16920211070305,0,1,1
4,1,tool,0,0,tools,1,t_351.jpg,351,tbd,26.8483011792021,31.1183562905264,4.22917566577107,tool,0.715925499836203,0,2,1
5,1,tool,0,0,tools,1,t_348.jpg,348,tbd,33.6705289108818,39.6751407116908,5.95965513120443,tool,0.790356417600151,0,2,1
6,1,tool,0,0,tools,1,t_281.jpg,281,tbd,42.2273569515544,48.5654815885262,6.29502599969877,tool,1.06027425576622,0,2,1
7,1,animal,0,0,tools,1,a_076.jpg,76,tbd,51.1011702042515,56.7888400918125,5.64062988936954,animal,0.878138432956348,0,1,1
8,1,animal,0,0,tools,1,a_170.jpg,170,tbd,59.3244498075449,65.028813458254,5.66667126818218,animal,0.690340092357928,0,1,1
9,1,animal,0,0,tools,1,a_050.jpg,50,tbd,67.5810598468954,72.9184984388064,5.30347282036445,animal,0.758943636250478,0,1,1
10,1,tool,0,0,tools,1,t_228.jpg,228,tbd,75.4707544493983,82.5096460520335,7.00432247015826,tool,0.962075837678867,0,2,1
11,1,tool,0,0,tools,1,t_182.jpg,182,tbd,85.0617914101963,91.5334533230848,6.44544626606483,tool,0.731496702108643,0,2,1
12,1,tool,0,0,tools,1,t_262.jpg,262,tbd,94.1022696724463,100.690851752975,6.54646123076978,tool,0.675402014419433,0,2,1
13,1,animal,0,0,tools,1,a_127.jpg,127,tbd,103.243084350154,109.230900715873,5.94162058497449,animal,0.765547180784552,0,1,1
14,1,animal,0,0,tools,1,a_108.jpg,108,tbd,111.799956331067,118.171596466274,6.32874998424188,animal,0.645122698822433,0,1,1
15,1,tool,0,0,tools,1,t_263.jpg,263,tbd,120.723780953702,127.512408834715,6.74382999195138,tool,0.952559087306554,0,2,1
16,1,animal,0,0,tools,1,a_066.jpg,66,tbd,130.047917840699,134.20095848927,4.10703737190045,animal,0.574217263671244,0,1,1
17,1,tool,0,0,tools,1,t_298.jpg,298,tbd,136.753322586438,141.340188752485,4.55003961644429,tool,0.587170653981502,0,2,1
18,1,animal,0,0,tools,1,a_028.jpg,28,tbd,143.875659591401,149.846903109814,5.92829010748437,animal,0.649688314269497,0,1,1
19,1,animal,0,0,tools,1,a_096.jpg,96,tbd,152.415906125013,159.571389466049,7.10238367056727,animal,0.783487627967816,0,1,1
20,1,animal,0,0,tools,1,a_099.jpg,99,tbd,162.123719244927,169.69646776467,7.53452316049207,animal,0.684688800178037,0,1,1
21,1,tool,0,0,tools,1,t_247.jpg,247,tbd,172.248518506987,180.25491357593,7.95339148149962,tool,0.918498345216904,0,2,1
22,1,animal,0,0,tools,1,a_070.jpg,70,tbd,182.806996070684,190.229292567236,7.38098751612657,animal,1.04559180097567,0,1,1
23,1,animal,0,0,tools,1,a_058.jpg,58,tbd,192.78165217416,198.569507091826,5.73551982340058,animal,0.640459901676422,0,1,1
24,1,animal,0,0,tools,1,a_153.jpg,153,tbd,201.121710823155,209.127865022607,7.96082443785713,animal,0.654404352874053,0,1,1
25,1,tool,0,0,tools,1,t_208.jpg,208,tbd,211.663504245653,217.418021991898,5.70726921402903,tool,0.778471705243646,0,2,1
26,1,tool,0,0,tools,1,t_347.jpg,347,tbd,219.970182103717,226.558662191572,6.53486286311192,tool,1.08810863377607,0,2,1
27,1,tool,0,0,tools,1,t_235.jpg,235,tbd,229.110852131438,236.099642238534,6.96075190737771,tool,0.674390747436291,0,2,1
28,1,animal,0,0,tools,1,a_008.jpg,8,tbd,238.651916530831,242.971678316999,4.28284189697526,animal,0.825535230322203,0,1,1
29,1,tool,0,0,tools,1,t_254.jpg,254,tbd,245.524058771482,251.879018935004,6.32598734091548,tool,0.806437262510144,0,2,1
30,1,animal,0,0,tools,1,a_163.jpg,163,tbd,254.414510300747,259.101290157899,4.64873491916883,animal,0.678374234886633,0,1,1
31,1,tool,0,0,tools,1,t_188.jpg,188,tbd,261.65364912336,267.341254543854,5.64636298409277,tool,0.747611223844842,0,2,1
32,1,animal,0,0,tools,1,a_065.jpg,65,tbd,269.910300537097,274.263482564192,4.30223555856124,animal,0.812626421715322,0,1,1
33,1,animal,0,0,tools,1,a_071.jpg,71,tbd,276.815857566237,283.52107981565,6.65921309702692,animal,1.05829053033312,0,1,1
34,1,animal,0,0,tools,1,a_101.jpg,101,tbd,286.056592028952,290.276386561824,4.18892260984771,animal,0.925172129988596,0,1,1
35,1,tool,0,0,tools,1,t_328.jpg,328,tbd,292.828714416312,297.148755880503,4.28121374902512,tool,1.11401798025008,0,2,1
36,1,tool,0,0,tools,1,t_240.jpg,240,tbd,299.684188231617,304.437903507201,4.70390552567244,tool,0.979051523972657,0,2,1
37,1,tool,0,0,tools,1,t_321.jpg,321,tbd,306.990082221458,312.961461730104,5.92705767385337,tool,1.43792426117056,0,2,1
38,1,animal,0,0,tools,1,a_085.jpg,85,tbd,315.496925833654,322.368963836509,6.83478963455139,animal,0.690518098439725,0,1,1
39,1,tool,0,0,tools,1,t_334.jpg,334,tbd,324.921176227592,331.559734718306,6.60231087879803,tool,0.735997850488275,0,2,1
