trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedCertainty,certaintyRT
1,2,tool,0,1,tools,2,t_205.jpg,205,tbd,0.025877970833335,3.16151251197948,1.93429244612816,0,2,4.12969170431052
2,4,tool,0,0,tools,2,t_350.jpg,350,tbd,7.31526103818942,10.0171462063779,1.64122029461391,0,4,1.48641173746205
3,2,tool,0,1,tools,2,t_339.jpg,339,tbd,11.5185471888619,13.6203759713542,1.03840999903103,0,3,2.72175787122524
4,1,animal,0,1,tools,2,a_159.jpg,159,tbd,16.3559183966192,19.2247090741841,1.78515384880161,0,1,0.362056901442429
5,3,animal,0,1,tools,2,a_118.jpg,118,tbd,19.5916821309304,21.7769665547505,1.10406309110835,0,3,1.51016397140029
6,4,animal,0,0,tools,2,a_063.jpg,63,tbd,23.2949304345482,25.9137179047354,1.52088672763573,0,3,2.86949865867473
7,4,animal,0,0,tools,2,a_045.jpg,45,tbd,28.7992446779983,31.7350304149193,1.86006632572979,0,3,1.62488576989244
8,4,tool,0,0,tools,2,t_253.jpg,253,tbd,33.3699686344141,36.1555442239621,1.7190456041135,0,3,1.62958233273821
9,4,tool,0,0,tools,2,t_273.jpg,273,tbd,37.7902887178573,40.4424069340932,1.59156131505696,0,2,0.204366187570031
10,1,tool,0,1,tools,2,t_227.jpg,227,tbd,40.6593241183239,43.344723366258,1.59461654172721,0,1,2.35428767096937
11,3,tool,0,1,tools,2,t_210.jpg,210,tbd,45.7131577041848,48.4155506002287,1.63911652823583,0,1,0.765623248611519
12,4,animal,0,0,tools,2,a_073.jpg,73,tbd,49.1826789581926,51.5012382555458,1.21827271862419,0,3,4.32838328674097
13,1,tool,0,1,tools,2,t_329.jpg,329,tbd,55.8384920732872,58.4903389453887,1.56345143494867,0,1,0.531320154005243
