trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,2,tool,0,0,animals,2,t_314.jpg,314,tbd,0.0257443773973591,9.81661641796609,9.69855280823067,0,3.7360655242951,0,2,1
2,2,animal,0,0,animals,2,a_080.jpg,80,tbd,14.3869613745085,20.6586916673909,6.2253248114087,1,1.71122228992158,0,1,0
3,2,tool,0,0,animals,2,t_332.jpg,332,tbd,25.1959098524924,34.8534027378619,9.6141301912315,0,3.20196837916001,0,2,1
4,2,tool,0,0,animals,2,t_207.jpg,207,tbd,39.4073015361123,46.8131762499795,7.36744202252841,1,1.5694922440025,0,1,0
5,2,animal,1,0,animals,2,a_115.jpg,115,tbd,51.3503100826495,57.6884244562075,6.27933197589985,0,2.79956783083708,1,2,0
6,2,tool,0,0,animals,2,t_260.jpg,260,tbd,62.4425278171227,70.4653514041152,7.96659793089204,0,2.54899781046106,0,2,1
7,2,animal,1,0,animals,2,a_128.jpg,128,tbd,75.019293821874,83.8427682375891,8.78267090360032,0,2.71495272007724,1,2,0
8,2,tool,0,0,animals,2,t_330.jpg,330,tbd,88.596872881431,95.0518978006787,6.41337644334108,1,0.986083244720476,0,1,0
9,2,animal,1,0,animals,2,a_047.jpg,47,tbd,99.5890120687161,109.563646041706,9.91823280166831,0,1.49077474735168,1,2,0
10,2,animal,0,0,animals,2,a_093.jpg,93,tbd,114.317529701421,120.939373260696,6.59479599042176,1,2.86937636364701,0,1,0
11,2,tool,0,0,animals,2,t_243.jpg,243,tbd,125.476505168976,133.699649102769,8.18391599394822,0,3.03348321733006,0,2,1
12,2,animal,1,0,animals,2,a_005.jpg,5,tbd,138.270093486132,144.825259174514,6.52277433553361,1,1.08909231725761,1,1,1
13,2,tool,0,0,animals,2,t_204.jpg,204,tbd,149.579199924468,158.652867180105,9.02219900083186,1,1.84489331094824,0,1,0
14,2,animal,0,0,animals,2,a_070.jpg,70,tbd,163.206778807622,171.263140985531,8.00690559236927,0,1.52998130849551,0,2,1
15,2,tool,0,0,animals,2,t_320.jpg,320,tbd,175.816956072814,182.138573933206,6.28973389833934,0,1.61486358874367,0,2,1
16,2,tool,0,0,animals,2,t_322.jpg,322,tbd,186.692348608297,193.581100580396,6.84598215309552,1,2.30269897385119,0,1,0
17,2,tool,0,0,animals,2,t_218.jpg,218,tbd,198.118201056971,205.991054680485,7.83316350947137,1,1.85108728112891,0,1,0
