trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,3,animal,0,0,animals,1,a_138.jpg,138,tbd,0.0312427803928585,5.51885207407213,5.40095450660821,animal,0.758357525714928,0,1,1
2,3,animal,0,0,animals,1,a_078.jpg,78,tbd,8.08774209193962,15.460035789446,7.33061618934381,animal,0.594338026448895,0,1,1
3,3,animal,0,0,animals,1,a_048.jpg,48,tbd,18.0123795276695,25.1513347280452,7.10785755426872,animal,0.439304816180993,0,1,1
4,3,tool,0,0,animals,1,t_328.jpg,328,tbd,27.7035809635254,34.0085217546639,6.27221859522829,tool,0.659434257487192,0,2,1
5,3,tool,0,0,animals,1,t_276.jpg,276,tbd,36.543985971959,44.5335567065104,7.93566111380947,tool,0.672716761101583,0,2,1
6,3,animal,0,0,animals,1,a_071.jpg,71,tbd,47.0859123118444,53.1070540497212,5.9789890357143,animal,0.917483926795285,0,1,1
7,3,animal,0,0,animals,1,a_157.jpg,157,tbd,55.6761044339428,61.7307386847961,6.02113610597597,animal,0.764098961911259,0,1,1
8,3,tool,0,0,animals,1,t_308.jpg,308,tbd,64.2830586887994,69.3201918387376,4.98443638793822,tool,1.1358557528647,0,2,1
9,3,tool,0,0,animals,1,t_285.jpg,285,tbd,71.8558369492794,77.810341976925,5.90209811104896,tool,0.700977161420269,0,2,1
10,3,tool,0,0,animals,1,t_237.jpg,237,tbd,80.362771992247,86.6841525797709,6.26612440586093,tool,0.680450588875829,0,2,1
11,3,animal,0,0,animals,1,a_030.jpg,30,tbd,89.2365171656202,97.1594130227477,7.88666744893543,tool,0.904533702267145,0,2,0
12,3,tool,0,0,animals,1,t_183.jpg,183,tbd,99.7116525228412,104.198275242712,4.4471141523354,tool,0.726847782336336,0,2,1
13,3,animal,0,0,animals,1,a_136.jpg,136,tbd,106.734044797545,114.256565525698,7.46782979961461,animal,0.778045061496414,0,1,1
14,3,animal,0,0,animals,1,a_121.jpg,121,tbd,116.792086833415,124.531460076802,7.68594383642534,animal,1.19431121319394,0,1,1
15,3,animal,0,0,animals,1,a_115.jpg,115,tbd,127.083693803706,133.822190484604,6.68781051205378,animal,0.975902502864301,0,1,1
16,3,tool,0,0,animals,1,t_333.jpg,333,tbd,136.374526525242,143.830418882214,7.41504332261738,tool,0.836949547617223,0,2,1
17,3,tool,0,0,animals,1,t_289.jpg,289,tbd,146.365922549632,150.819217292406,4.42046865079659,tool,0.913377906674214,0,2,1
18,3,tool,0,0,animals,1,t_244.jpg,244,tbd,153.371566483085,157.491416598276,4.07112303321147,tool,0.750355565396603,0,2,1
19,3,animal,0,0,animals,1,a_169.jpg,169,tbd,160.060321049116,167.649522427881,7.56478262068349,animal,1.74870475415173,0,1,1
20,3,animal,0,0,animals,1,a_172.jpg,172,tbd,170.201832168438,174.454948647973,4.21923411749025,animal,0.588395170112562,0,1,1
21,3,tool,0,0,animals,1,t_306.jpg,306,tbd,177.007276670293,182.911948815717,5.86755516194363,tool,0.676637076983752,0,2,1
22,3,tool,0,0,animals,1,t_343.jpg,343,tbd,185.464139243705,192.219478561269,6.73105844987284,tool,0.979459749322814,0,2,1
23,3,tool,0,0,animals,1,t_301.jpg,301,tbd,194.771627935472,200.142350363444,5.34193031016436,tool,0.529970500122545,0,2,1
24,3,animal,0,0,animals,1,a_052.jpg,52,tbd,202.694717194422,208.065565991081,5.32436847237455,animal,0.699909762969583,0,1,1
25,3,tool,0,0,animals,1,t_258.jpg,258,tbd,210.617763154457,215.021179791696,4.36157307048958,tool,1.38243505835635,0,2,1
26,3,tool,0,0,animals,1,t_259.jpg,259,tbd,217.573384011192,223.928360066891,6.33113488589124,tool,0.674525052105309,0,2,1
27,3,tool,0,0,animals,1,t_206.jpg,206,tbd,226.480536061908,232.218219043927,5.70146129441648,tool,0.63893687161908,0,2,1
28,3,animal,0,0,animals,1,a_040.jpg,40,tbd,234.770544821119,239.807707478466,4.99940907608654,animal,0.698678470105733,0,1,1
29,3,animal,0,0,animals,1,a_058.jpg,58,tbd,242.360029086132,249.815747605977,7.40544362763302,animal,1.12398607682735,0,1,1
30,3,animal,0,0,animals,1,a_105.jpg,105,tbd,252.368102249112,260.024149135102,7.60759583966504,animal,0.58588928546942,0,1,1
31,3,tool,0,0,animals,1,t_312.jpg,312,tbd,262.576339563091,268.397540700666,5.77712868610519,animal,0.779761622947262,0,1,0
32,3,animal,0,0,animals,1,a_134.jpg,134,tbd,270.949742033567,275.536651135672,4.54413225062999,animal,0.880881589488126,0,1,1
33,3,animal,0,0,animals,1,a_019.jpg,19,tbd,278.088845733187,282.942624333323,4.81909914343124,animal,0.634098297994569,0,1,1
34,3,animal,0,0,animals,1,a_095.jpg,95,tbd,285.51151659632,291.366098311156,5.825023440794,animal,0.722919127402747,0,1,1
35,3,tool,0,0,animals,1,t_251.jpg,251,tbd,293.901603582238,298.171585470462,4.24228911141546,animal,0.715627910763942,0,1,0
36,3,tool,0,0,animals,1,t_272.jpg,272,tbd,300.723774936252,307.278907766099,6.51174713772811,tool,0.618577721547808,0,2,1
37,3,tool,0,0,animals,1,t_254.jpg,254,tbd,309.814330929608,316.452829246242,6.58799508525772,tool,0.620946974057915,0,2,1
38,3,animal,0,0,animals,1,a_153.jpg,153,tbd,318.988523108156,324.492631854505,5.44947110969966,animal,0.849360620464722,0,1,1
39,3,animal,0,0,animals,1,a_161.jpg,161,tbd,327.044960839024,332.982975073783,5.88818325896369,animal,0.699395307706254,0,1,1
40,3,tool,0,0,animals,1,t_305.jpg,305,tbd,335.535183462803,340.689181027159,5.10114181148643,tool,0.658449608074989,0,2,1
41,3,tool,0,0,animals,1,t_327.jpg,327,tbd,343.224713881254,350.947494338753,7.6914268017796,tool,0.596386866984176,0,2,1
42,3,tool,0,0,animals,1,t_200.jpg,200,tbd,353.499678031355,359.85466659563,6.31795602782801,tool,0.569477392828958,0,2,1
43,3,animal,0,0,animals,1,a_143.jpg,143,tbd,362.390124398271,368.5281985459,6.11134413471541,animal,0.608216130701294,0,1,1
44,3,animal,0,0,animals,1,a_005.jpg,5,tbd,371.080495457148,377.468873258467,6.34361103079366,animal,0.555819631947088,0,1,1
45,3,animal,0,0,animals,1,a_013.jpg,13,tbd,380.021070421843,385.692014059164,5.6189724380446,animal,0.770970339435735,0,1,1
46,3,tool,0,0,animals,1,t_186.jpg,186,tbd,388.227671678282,394.048902643998,5.77572803797194,tool,0.643280233943187,0,2,1
47,3,tool,0,0,animals,1,t_344.jpg,344,tbd,396.601131239179,403.206123892796,6.56666479773442,tool,0.871377317168481,0,2,1
48,3,tool,0,0,animals,1,t_263.jpg,263,tbd,405.741813585185,412.863928394024,7.07705388313802,tool,0.451842578447213,0,2,1
49,3,animal,0,0,animals,1,a_130.jpg,130,tbd,415.399507433628,420.820521391594,5.39045984984291,animal,0.993553065221022,0,1,1
50,3,animal,0,0,animals,1,a_122.jpg,122,tbd,423.372741326993,428.793445457164,5.38524244255704,animal,0.601817833919085,0,1,1
51,3,animal,0,0,animals,1,a_003.jpg,3,tbd,431.345802666161,439.235313776502,7.85601706066774,animal,0.668354796279345,0,1,1
52,3,tool,0,0,animals,1,t_219.jpg,219,tbd,441.804222076134,446.424326051263,4.57658718800058,tool,0.516527630154997,0,2,1
53,3,tool,0,0,animals,1,t_345.jpg,345,tbd,448.976697693232,454.981225476863,5.95608034928435,tool,0.614895710065866,0,2,1
54,3,tool,0,0,animals,1,t_304.jpg,304,tbd,457.53358268586,464.58910151752,7.00936892318218,tool,0.541272800001025,0,2,1
55,3,animal,0,0,animals,1,a_098.jpg,98,tbd,467.124659068034,474.997364746702,7.83530801969806,animal,0.583383400826278,0,1,1
56,3,animal,0,0,animals,1,a_076.jpg,76,tbd,477.549675449457,481.719587450024,4.1289128355228,animal,0.507364938168394,0,1,1
57,3,animal,0,0,animals,1,a_045.jpg,45,tbd,484.255124794376,491.160582093466,6.87268249962598,animal,0.512765435496476,0,1,1
58,3,tool,0,0,animals,1,t_220.jpg,220,tbd,493.712781822705,498.783214725261,5.01816653465861,tool,0.590275305244177,0,2,1
59,3,tool,0,0,animals,1,t_214.jpg,214,tbd,501.335564557406,507.006686842845,5.63552600955752,tool,0.556062747338729,0,2,1
60,3,animal,0,0,animals,1,a_031.jpg,31,tbd,509.558881440359,516.714341866593,7.10903832322176,animal,0.45278104235058,0,1,1
