trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedCertainty,certaintyRT
1,4,animal,0,0,tools,1,a_045.jpg,45,tbd,0.0265824376200499,2.26156142301761,1.0286682653424,0,3,3.82706201788619
2,4,animal,0,0,tools,1,a_034.jpg,34,tbd,6.11474530207204,8.95054402374785,1.76849647537166,0,4,1.61723544608878
3,4,animal,0,0,tools,1,a_070.jpg,70,tbd,10.5853399332132,12.9704892934096,1.30871465770289,0,3,1.46739318390144
4,1,tool,0,1,tools,1,t_315.jpg,315,tbd,14.4551472223808,16.6233034925069,1.08651641484201,0,1,1.55075174844251
5,3,animal,0,1,tools,1,a_148.jpg,148,tbd,18.1915271812753,20.5431375310311,1.28706931225772,0,3,2.14374938269611
6,3,animal,0,1,tools,1,a_170.jpg,170,tbd,22.6950488591591,24.896691218337,1.12336975129965,0,1,0.812655853602678
7,4,tool,0,0,tools,1,t_330.jpg,330,tbd,25.714218269185,28.0827961784503,1.27185410236366,0,2,4.20385011936173
8,3,tool,0,1,tools,1,t_318.jpg,318,tbd,32.3030768093502,34.7215400235324,1.33454130022917,0,1,1.07427514546964
9,1,animal,0,1,tools,1,a_025.jpg,25,tbd,35.8058235898053,38.3745267784312,1.49391238716978,0,2,2.33750420976821
10,3,animal,0,1,tools,1,a_107.jpg,107,tbd,40.7265813471188,43.3618804908828,1.57525088520902,0,2,6.51148504003743
11,1,tool,0,1,tools,1,t_232.jpg,232,tbd,49.884088871578,52.0188260864119,1.04356512821976,0,4,0.934181965336848
12,4,tool,0,0,tools,1,t_213.jpg,213,tbd,52.969907158131,55.9553470407161,1.91034430277355,0,3,2.22136196733811
13,2,animal,0,1,tools,1,a_060.jpg,60,tbd,58.1908321470336,60.3257916317011,1.05870701364334,0,1,3.59266196041028
14,4,tool,0,0,tools,1,t_314.jpg,314,tbd,63.9285338577095,66.1637514704609,1.15836514655526,0,3,1.49334390863589
15,3,animal,0,1,tools,1,a_111.jpg,111,tbd,67.6652185155101,70.6508319161038,1.87738949755448,0,3,3.22714900140545
16,4,tool,0,0,tools,1,t_215.jpg,215,tbd,73.8868465570466,76.9226486785208,1.96094420917611,0,4,2.03589142242106
17,1,tool,0,1,tools,1,t_241.jpg,241,tbd,78.9744481340399,81.8097702424793,1.73227675306384,0,3,2.25094919333378
18,2,animal,0,1,tools,1,a_003.jpg,3,tbd,84.0786003141445,86.7306040141515,1.54780724224432,0,2,2.70634768818525
19,4,animal,0,0,tools,1,a_115.jpg,115,tbd,89.4496661701625,91.9180425932667,1.36638482429254,0,2,6.22829787664955
20,1,tool,0,1,tools,1,t_298.jpg,298,tbd,98.1567799594878,101.008977897029,1.74789616294613,0,1,3.84063234495966
21,4,tool,0,0,tools,1,t_242.jpg,242,tbd,104.862265052976,107.047177197055,1.09787661999218,0,3,8.5693861713363
22,4,animal,0,0,tools,1,a_080.jpg,80,tbd,115.620720928725,118.656531068592,1.94587822864119,0,4,2.79077911361162
23,4,animal,0,0,tools,1,a_081.jpg,81,tbd,121.45912626936,124.444714973305,1.88300361651395,0,4,2.09777224217021
24,2,animal,0,1,tools,1,a_139.jpg,139,tbd,126.546618154747,128.664844537695,1.04039813857201,0,1,1.96374577762685
25,4,tool,0,0,tools,1,t_332.jpg,332,tbd,130.633283504259,133.418742438544,1.70168531326571,0,3,3.63517034444135
26,1,tool,0,1,tools,1,t_194.jpg,194,tbd,137.07184177167,139.940719568806,1.79526435320605,0,3,3.66645971474725
27,4,animal,0,0,tools,1,a_064.jpg,64,tbd,143.627213260577,145.828878391988,1.12616821599445,0,2,7.14068603611418
28,4,animal,0,0,tools,1,a_179.jpg,179,tbd,152.984860497503,155.886928986119,1.83258600320521,0,3,4.89075788090884
29,4,animal,0,0,tools,1,a_092.jpg,92,tbd,160.790919002259,163.143015266586,1.2716733438303,0,2,1.95103341852609
30,4,tool,0,0,tools,1,t_328.jpg,328,tbd,165.111408688682,167.646682879209,1.43744809428754,0,3,3.57428412606907
31,1,animal,0,1,tools,1,a_169.jpg,169,tbd,171.233059887335,173.484789935651,1.18257239474649,0,1,1.05667862327095
32,4,tool,0,0,tools,1,t_327.jpg,327,tbd,174.552435658704,177.120887711285,1.49205701819928,0,3,4.86485462505675
33,4,tool,0,0,tools,1,t_292.jpg,292,tbd,181.99185702586,184.526941661594,1.4650169322851,0,3,5.6851416065233
34,4,animal,0,0,tools,1,a_005.jpg,5,tbd,190.231909729148,192.683592821759,1.36371528526959,0,4,2.79569406733594
35,1,animal,0,1,tools,1,a_130.jpg,130,tbd,195.48614536468,198.154882807877,1.59308134090512,0,3,5.33274545432528
36,3,animal,0,1,tools,1,a_113.jpg,113,tbd,203.492751878437,205.711070889852,1.14532199512022,0,1,0.614654165250045
