trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedCertainty,certaintyRT
1,1,tool,0,1,animals,2,t_208.jpg,208,tbd,0.0312629424120132,2.74999281624741,1.60296936407437,0,2,8.58797921046835
2,4,tool,0,0,animals,2,t_334.jpg,334,tbd,11.3738872403214,13.7757812487221,1.3297567061909,0,4,4.52596528540789
3,4,tool,0,0,animals,2,t_345.jpg,345,tbd,18.3127065865851,21.3651731723407,1.97826815199466,0,4,2.86930546537906
4,1,animal,0,1,animals,2,a_007.jpg,7,tbd,24.2511881981663,26.5862527558461,1.27792326329148,0,1,2.98404384769083
5,2,tool,0,1,animals,2,t_259.jpg,259,tbd,29.5887471173128,32.4909163169364,1.81418240759323,0,2,5.99881853728266
6,4,animal,0,0,animals,2,a_103.jpg,103,tbd,38.4960108826472,40.9479646761806,1.35506199924487,0,3,3.53300735823268
7,4,animal,0,0,animals,2,a_146.jpg,146,tbd,44.484202035987,46.8026120721916,1.22575346355392,0,3,2.26683137440841
8,4,animal,0,0,animals,2,a_139.jpg,139,tbd,49.0881078910811,51.6567376312341,1.49686472593387,0,3,2.73396270156081
9,4,animal,0,0,animals,2,a_102.jpg,102,tbd,54.4091184522663,56.8442865434267,1.36720606963857,0,3,10.9469732165603
10,4,tool,0,0,animals,2,t_260.jpg,260,tbd,67.8033789512283,70.4053613543852,1.51645255973549,0,3,4.56780397331659
11,1,animal,0,1,animals,2,a_009.jpg,9,tbd,74.975724991682,77.9446768146154,1.8836094760784,0,1,1.48805111941056
12,4,animal,0,0,animals,2,a_015.jpg,15,tbd,79.4462214777018,82.264861160661,1.74354503948115,0,3,4.21615481454228
13,1,tool,0,1,animals,2,t_214.jpg,214,tbd,86.4852957446924,89.2705667278628,1.71574720498954,0,1,2.31133088560682
14,4,animal,0,0,animals,2,a_096.jpg,96,tbd,91.5892856325377,93.8077566726706,1.12278514561164,0,3,3.48350853982311
15,3,animal,0,1,animals,2,a_082.jpg,82,tbd,97.3106108995821,99.7793112657341,1.39880659361171,0,4,2.44636542242597
16,4,animal,0,0,animals,2,a_090.jpg,90,tbd,102.23147995218,104.899996087751,1.60436941662126,0,4,3.63656168700982
17,4,animal,0,0,animals,2,a_131.jpg,131,tbd,108.553157964338,110.638211937739,1.02141851463537,0,2,4.69414368629668
18,1,animal,0,1,animals,2,a_116.jpg,116,tbd,115.34215910359,117.99418942466,1.59822566788686,0,2,5.3383089267586
19,3,animal,0,1,animals,2,a_052.jpg,52,tbd,123.348713658166,126.38417708275,1.9601027089689,0,3,2.85223944001291
20,3,tool,0,1,animals,2,t_336.jpg,336,tbd,129.253405764732,132.122400951131,1.79271456141982,0,3,3.0904049344972
21,2,animal,0,1,animals,2,a_036.jpg,36,tbd,135.22471884382,137.52688522097,1.24168923064885,0,3,1.27926116536537
22,2,tool,0,1,animals,2,t_193.jpg,193,tbd,138.811329026793,141.379909052914,1.506826789934,0,2,2.89537390011174
23,4,tool,0,0,animals,2,t_242.jpg,242,tbd,144.282306616349,146.900931032289,1.55019181016041,0,2,12.5850614778906
24,4,tool,0,0,animals,2,t_211.jpg,211,tbd,159.494849177976,161.779707053576,1.2149012692475,0,4,3.34650628954159
25,2,animal,0,1,animals,2,a_086.jpg,86,tbd,165.132778995875,168.034838824628,1.8242413189522,0,1,2.54059885129573
26,2,animal,0,1,animals,2,a_064.jpg,64,tbd,170.58723196191,172.705283543907,1.02100831471814,0,2,3.2380087822994
27,1,tool,0,1,animals,2,t_351.jpg,351,tbd,175.958148355096,178.109726438841,1.06044426907365,0,2,2.87913056179241
28,2,animal,0,1,animals,2,a_061.jpg,61,tbd,180.995606755677,183.514135335793,1.43924400024438,0,1,2.98794174853947
29,4,animal,0,0,animals,2,a_164.jpg,164,tbd,186.516936641316,189.118883763546,1.53037560445226,0,4,2.4694032256175
30,4,animal,0,0,animals,2,a_128.jpg,128,tbd,191.604376888256,194.156118932087,1.45689021253326,0,4,3.37044215266678
31,4,animal,0,0,animals,2,a_158.jpg,158,tbd,197.542428714012,200.411375790057,1.8031604226467,0,4,2.5403865242688
32,2,tool,0,1,animals,2,t_210.jpg,210,tbd,202.963610483909,205.999353269281,1.97222013340162,0,4,2.60062517728056
33,4,tool,0,0,animals,2,t_327.jpg,327,tbd,208.618282704862,211.353716172734,1.66674850326252,0,4,1.15741175205494
34,4,tool,0,0,animals,2,t_347.jpg,347,tbd,212.52145484499,214.772991168949,1.17616905248759,0,4,1.04829105536555
35,4,animal,0,0,animals,2,a_110.jpg,110,tbd,215.840838955488,218.409351627114,1.50468728314702,0,4,2.1731387059117
36,4,animal,0,0,animals,2,a_032.jpg,32,tbd,220.594695481433,223.64701613245,1.95581065993067,0,4,1.24662566736515
37,1,tool,0,1,animals,2,t_295.jpg,295,tbd,224.898202213034,227.433316035716,1.47090541852631,0,4,2.06445260608416
38,4,animal,0,0,animals,2,a_097.jpg,97,tbd,229.501827745135,231.72033278325,1.15225186300088,0,2,4.55472437184926
39,4,animal,0,0,animals,2,a_095.jpg,95,tbd,236.290854863978,239.243115601568,1.87739301719986,0,3,8.27411752709304
40,2,tool,0,1,animals,2,t_339.jpg,339,tbd,247.533179017429,250.018581053202,1.41289543039451,0,3,3.6321820411531
41,1,animal,0,1,animals,2,a_115.jpg,115,tbd,253.655005979241,255.873355139811,1.1263639817897,0,1,3.02668212967637
42,2,animal,0,1,animals,2,a_148.jpg,148,tbd,258.909298384989,261.71145417786,1.71643423789742,0,1,0.570668143034709
43,1,tool,0,1,animals,2,t_281.jpg,281,tbd,262.295385576345,265.247513208623,1.8834652294194,0,3,16.2263978295596
44,4,tool,0,0,animals,2,t_265.jpg,265,tbd,281.494406562723,284.196369657591,1.64419799477219,0,4,3.10174775219821
45,1,animal,0,1,animals,2,a_161.jpg,161,tbd,287.315776989352,289.46744423762,1.08492452520623,0,2,9.60020533426177
46,4,tool,0,0,animals,2,t_201.jpg,201,tbd,299.075422794514,301.82731513509,1.68874635479028,0,4,3.27958703282729
47,3,tool,0,1,animals,2,t_250.jpg,250,tbd,305.113662186503,307.882463391956,1.67520273115267,0,2,3.94672079757038
48,4,animal,0,0,animals,2,a_018.jpg,18,tbd,311.835777746289,314.454301451222,1.52715431267182,0,2,2.87504887939212
