trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,2,tool,0,0,tools,2,t_193.jpg,193,tbd,0.025219738216947,8.46503978456713,8.14100552190244,,4.52013594969412,0,,0
2,2,tool,1,0,tools,2,t_317.jpg,317,tbd,13.0187734475658,22.4432064161938,9.37854112750852,0,2.31481037801223,1,2,0
3,2,tool,0,0,tools,2,t_293.jpg,293,tbd,27.2138437217054,34.2858889475829,7.02009484416583,1,0.974631325771043,0,1,0
4,2,animal,0,0,tools,2,a_047.jpg,47,tbd,38.8398892702403,45.1448133832778,6.25238843992917,0,0.65984243685034,0,2,1
5,2,animal,0,0,tools,2,a_056.jpg,56,tbd,49.6819704278028,58.5555071249169,8.82667570773552,0,0.571602133642045,0,2,1
6,2,animal,0,0,tools,2,a_060.jpg,60,tbd,63.0928033674368,72.9004548310527,9.75644241505634,0,0.730095408358466,0,2,1
7,2,tool,0,0,tools,2,t_321.jpg,321,tbd,77.4543858754446,84.5931672386937,7.09361333221716,1,0.835764326889148,0,1,0
8,2,tool,1,0,tools,2,t_186.jpg,186,tbd,89.1304625190155,99.0882047018772,9.91984001868756,1,0.764173258525716,1,1,1
9,2,animal,0,0,tools,2,a_133.jpg,133,tbd,103.842322027826,112.499011341429,8.60462084386895,0,0.560783819420067,0,2,1
10,2,animal,0,0,tools,2,a_086.jpg,86,tbd,117.052925386988,126.526977629856,9.42614346947002,0,0.53426756356339,0,2,1
11,2,animal,0,0,tools,2,a_160.jpg,160,tbd,131.064234422253,137.452632429733,6.35587320150105,0,0.518945199930386,0,2,1
12,2,tool,0,0,tools,2,t_348.jpg,348,tbd,142.006464688452,150.529781154452,8.49755570866183,0,0.992178932928709,0,2,1
13,2,animal,0,0,tools,2,a_105.jpg,105,tbd,155.066998817459,163.440086649148,8.3269071897288,0,0.55430790532364,0,2,1
14,2,tool,1,0,tools,2,t_358.jpg,358,tbd,167.994041427761,177.584841659073,9.5426815024374,0,0.937036320734023,1,2,0
15,2,tool,1,0,tools,2,t_181.jpg,181,tbd,182.322283770829,191.779623273776,9.41240172770281,0,1.08170441209541,1,2,0
16,2,tool,0,0,tools,2,t_220.jpg,220,tbd,196.533757598559,203.989632635964,7.42313555018359,1,0.927031705390164,0,1,0
17,2,animal,0,0,tools,2,a_057.jpg,57,tbd,208.543450461711,216.266209430119,7.67786108849281,0,0.561840954423587,0,2,1
18,2,tool,0,0,tools,2,t_195.jpg,195,tbd,220.820040405907,230.777751477696,9.90752963841583,1,0.650762493902221,0,1,0
19,2,tool,1,0,tools,2,t_332.jpg,332,tbd,235.331717481953,243.738368387815,8.36541036545476,0,1.14257402751446,1,2,0
20,2,animal,0,0,tools,2,a_020.jpg,20,tbd,248.475675791833,257.616334724351,9.09934894067773,0,0.547005142307626,0,2,1
21,2,tool,1,0,tools,2,t_184.jpg,184,tbd,262.170027464342,268.391407763207,6.18323903737027,1,0.762280935551644,1,1,1
22,2,tool,0,0,tools,2,t_286.jpg,286,tbd,273.128832555396,280.401228277976,7.21684155179695,1,1.71989803265797,0,1,0
23,2,animal,0,0,tools,2,a_042.jpg,42,tbd,284.955055725704,293.895493737533,8.91745578370758,0,0.554989462327285,0,2,1
24,2,tool,0,0,tools,2,t_289.jpg,289,tbd,298.449295526645,305.121167043688,6.63075818351354,0,0.698684771386525,0,2,1
25,2,tool,0,0,tools,2,t_327.jpg,327,tbd,309.675001868268,316.780444990973,7.06036288474975,0,1.02078091358135,0,2,1
26,2,tool,1,0,tools,2,t_299.jpg,299,tbd,321.317717499273,328.79028058018,7.42616575318753,0,1.00536040573934,1,2,0
27,2,animal,0,0,tools,2,a_024.jpg,24,tbd,333.544248123954,341.483859928329,7.8993071990055,0,0.635116510967237,0,2,1
28,2,animal,0,0,tools,2,a_025.jpg,25,tbd,346.037691866315,355.06149279907,8.98940567512136,0,0.539981737479593,0,2,1
29,2,animal,0,0,tools,2,a_104.jpg,104,tbd,359.615272136891,367.671650211475,8.01865462324493,0,0.526170666364123,0,2,1
30,2,tool,1,0,tools,2,t_349.jpg,349,tbd,372.22545360425,380.865502342792,8.58825539770283,1,1.01671530578142,1,1,1
31,2,animal,0,0,tools,2,a_066.jpg,66,tbd,385.619601386977,394.493270546699,8.82595486773893,0,0.514356477084675,0,2,1
32,2,tool,1,0,tools,2,t_250.jpg,250,tbd,399.047089655376,408.17099383199,9.08677093930962,0,0.736340394905255,1,2,0
33,2,animal,0,0,tools,2,a_071.jpg,71,tbd,412.908252805369,419.630059197636,6.67214058432674,0,0.584396802807987,0,2,1
34,2,animal,0,0,tools,2,a_030.jpg,30,tbd,424.167419265965,432.340328834416,8.12423467441375,0,0.511482712026009,0,2,1
35,2,tool,1,0,tools,2,t_329.jpg,329,tbd,436.894307026516,445.71791045207,8.76644637902983,0,1.40535963598131,1,2,0
36,2,animal,0,0,tools,2,a_075.jpg,75,tbd,450.471918087433,459.462205659585,8.94657167018059,0,0.626470519372106,0,2,1
37,2,tool,1,0,tools,2,t_206.jpg,206,tbd,464.016149854019,472.806341270506,8.7471114477064,1,1.0447659469105,1,1,1
38,2,tool,1,0,tools,2,t_353.jpg,353,tbd,477.56040952435,483.648417937811,6.03578094585725,1,1.43604926582657,1,1,1
39,2,animal,0,0,tools,2,a_121.jpg,121,tbd,488.385839843405,497.86001011591,9.43551513479313,0,0.545871672919475,0,2,1
40,2,animal,0,0,tools,2,a_158.jpg,158,tbd,502.397120012727,508.735420854233,6.28829770771648,0,0.676827478838732,0,2,1
41,2,tool,1,0,tools,2,t_320.jpg,320,tbd,513.272562503588,523.113701989922,9.80440490808995,1,0.98294888707369,1,1,1
42,2,tool,0,0,tools,2,t_241.jpg,241,tbd,527.867687494728,534.973279437409,7.07540151879584,1,1.02277234296207,0,1,0
43,2,animal,0,0,tools,2,a_145.jpg,145,tbd,539.510379391512,549.217930177131,9.66749300819508,0,0.529525530483625,0,2,1
44,2,animal,0,0,tools,2,a_072.jpg,72,tbd,553.771965780386,563.763100407619,9.93548261772843,0,0.534848410496579,0,2,1
45,2,tool,1,0,tools,2,t_262.jpg,262,tbd,568.316959287152,575.205591269143,6.83284299544103,0,0.784743450718452,1,2,0
46,2,tool,1,0,tools,2,t_203.jpg,203,tbd,579.959701859705,586.998695259346,6.99621297752013,1,1.23798431039722,1,1,1
47,2,animal,0,0,tools,2,a_126.jpg,126,tbd,591.752549263742,601.243354979584,9.4445481256554,0,0.65233825369387,0,2,1
