trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedCertainty,certaintyRT
1,4,tool,0,0,tools,1,t_299.jpg,299,tbd,0.031059709256624,2.26616774300601,1.11528741563899,0,3,3.73958146268978
2,4,tool,0,0,tools,1,t_324.jpg,324,tbd,6.03613440563186,8.32134728821438,1.23149531975167,0,2,2.2666000031968
3,2,tool,0,1,tools,1,t_216.jpg,216,tbd,10.6066823714873,12.7583218813761,1.08810455001747,0,1,1.62977949195465
4,4,animal,0,0,tools,1,a_118.jpg,118,tbd,14.3930726785666,16.7782858177388,1.31398323651241,0,1,0.567885323525843
5,4,animal,0,0,tools,1,a_001.jpg,1,tbd,17.3621902228015,19.6306215187506,1.17110016167045,0,3,3.31583308962672
6,4,tool,0,0,tools,1,t_207.jpg,207,tbd,22.9667875987898,25.7857807933988,1.75683717600376,0,3,2.04089019679941
7,3,animal,0,1,tools,1,a_017.jpg,17,tbd,27.8374553277372,30.1892730389463,1.27673533563204,0,3,1.26957066669183
8,1,tool,0,1,tools,1,t_226.jpg,226,tbd,31.4737312280286,34.0588829781927,1.48661076392783,0,1,0.711086571063788
9,4,tool,0,0,tools,1,t_264.jpg,264,tbd,34.7764704479068,37.7787884121781,1.93075014525247,0,2,2.16343247150326
10,1,tool,0,1,tools,1,t_338.jpg,338,tbd,39.9473701977968,42.7662716617033,1.75775936941648,0,1,0.541081997357651
11,3,tool,0,1,tools,1,t_356.jpg,356,tbd,43.3167889779579,45.6852529249054,1.30038135184464,0,1,0.356188825136996
12,1,animal,0,1,tools,1,a_053.jpg,53,tbd,46.0523749094191,48.5209234667136,1.40932244718415,0,1,0.35267226774522
13,4,tool,0,0,tools,1,t_293.jpg,293,tbd,48.8880242826035,51.940368194475,1.98300606112431,0,3,1.62939717378595
14,3,animal,0,1,tools,1,a_157.jpg,157,tbd,53.5751940440587,56.4941178953886,1.83582483158083,0,1,0.542868821621596
15,4,animal,0,0,tools,1,a_146.jpg,146,tbd,57.0447086603517,60.0970698920064,1.97152918702003,0,3,1.59412736043487
16,4,tool,0,0,tools,1,t_325.jpg,325,tbd,61.6985150675164,64.3505811572422,1.58502069135905,0,4,0.908749875768081
17,4,tool,0,0,tools,1,t_256.jpg,256,tbd,65.2681210296278,67.636704611371,1.29759001280137,0,3,0.600763082423327
18,2,animal,0,1,tools,1,a_004.jpg,4,tbd,68.2538976390679,71.2226591655444,1.8954676705713,0,1,0.302937228349037
19,4,tool,0,0,tools,1,t_203.jpg,203,tbd,71.5399123634497,74.4586428105376,1.85037326847124,0,3,1.97520780697687
20,1,animal,0,1,tools,1,a_144.jpg,144,tbd,76.4439290135342,79.329282956126,1.7952593047389,0,1,0.321674026024084
21,4,tool,0,0,tools,1,t_269.jpg,269,tbd,79.6632324246975,81.7481468296892,1.01999096335316,0,3,1.61097566030548
22,3,tool,0,1,tools,1,t_181.jpg,181,tbd,83.3662584473504,85.5846172888751,1.15766350749155,0,1,0.666658762163934
23,4,animal,0,0,tools,1,a_016.jpg,16,tbd,86.2686483207945,88.4202663413225,1.09794399327921,0,3,2.9991998757996
24,3,animal,0,1,tools,1,a_095.jpg,95,tbd,91.4395451840528,93.7913452547436,1.28454409370145,0,2,0.715259035046074
25,1,animal,0,1,tools,1,a_007.jpg,7,tbd,94.5253845937441,96.6603467564328,1.04992800539406,0,1,0.422402996439814
26,4,tool,0,0,tools,1,t_213.jpg,213,tbd,97.0941819785849,99.3126450595428,1.15797430163018,0,4,1.31625485841323
27,4,tool,0,0,tools,1,t_268.jpg,268,tbd,100.647080123507,103.0990805905,1.37898848260019,0,2,1.92799279598603
28,3,tool,0,1,tools,1,t_245.jpg,245,tbd,105.033987714769,107.502569628681,1.39339818606059,0,1,0.580662191480769
29,4,animal,0,0,tools,1,a_127.jpg,127,tbd,108.103164210412,110.238017643353,1.06537217363471,0,4,0.860877995974988
30,3,animal,0,1,tools,1,a_164.jpg,164,tbd,111.105366709464,113.790893978179,1.59398484802317,0,2,1.14863592442634
31,1,tool,0,1,tools,1,t_242.jpg,242,tbd,114.958813763209,117.760975015519,1.72669410201151,0,3,0.898717551921436
32,2,animal,0,1,tools,1,a_029.jpg,29,tbd,118.678502379172,120.846830462046,1.07394743939259,0,1,0.3399403029307
33,1,animal,0,1,tools,1,a_158.jpg,158,tbd,121.197250081896,123.415568189856,1.14408332493655,0,1,0.259332109134448
34,2,tool,0,1,tools,1,t_258.jpg,258,tbd,123.682630260751,126.568212888624,1.82044452499884,0,1,0.230838179718376
35,4,animal,0,0,tools,1,a_003.jpg,3,tbd,126.818531219817,129.137025989564,1.2570583941438,0,1,0.3011276317784
36,4,tool,0,0,tools,1,t_180.jpg,180,tbd,129.453975770533,131.738880745866,1.20475797393492,0,3,0.615390921984726
37,4,animal,0,0,tools,1,a_056.jpg,56,tbd,132.3730484437,134.674828660788,1.20675055669367,0,2,0.98156160138933
38,4,animal,0,0,tools,1,a_035.jpg,35,tbd,135.67579439905,138.544657663213,1.78930878536671,0,3,0.411895020039083
39,1,animal,0,1,tools,1,a_151.jpg,151,tbd,138.961805916064,141.146599339166,1.12232095895985,0,2,0.769118107180475
40,2,tool,0,1,tools,1,t_336.jpg,336,tbd,141.930901008728,144.849822935637,1.83237223870739,0,3,0.97105362498769
41,4,animal,0,0,tools,1,a_162.jpg,162,tbd,145.834111005964,148.352652795713,1.42957046721956,0,2,1.34037009013537
