trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedCertainty,certaintyRT
1,1,animal,0,1,tools,1,a_084.jpg,84,tbd,0.0312866202934856,2.78318527164902,1.60981407473743,0,3,3.87482335026016
2,2,tool,0,1,tools,1,t_354.jpg,354,tbd,6.68642437294602,9.20520850481034,1.4565477372482,0,3,1.66392655562049
3,4,tool,0,0,tools,1,t_207.jpg,207,tbd,10.8900110511631,13.892211591211,1.93528207065849,0,3,0.21097709106607
4,4,tool,0,0,tools,1,t_329.jpg,329,tbd,14.1092680377415,17.1448910638383,1.9424741161983,0,3,1.59741963471242
5,4,tool,0,0,tools,1,t_189.jpg,189,tbd,18.7463136371266,20.914735294084,1.09587527868747,0,3,2.81271366066767
6,1,tool,0,1,tools,1,t_257.jpg,257,tbd,23.733662055326,26.7859804482291,1.99038376460685,0,1,0.527575179954511
7,1,animal,0,1,tools,1,a_002.jpg,2,tbd,27.3198758531385,30.1051325234753,1.70602703670112,0,1,0.37453356918877
8,2,animal,0,1,tools,1,a_109.jpg,109,tbd,30.4891086405119,32.7739421053984,1.20202077956228,0,1,0.936798332547824
9,3,tool,0,1,tools,1,t_187.jpg,187,tbd,33.7250302036555,36.1433223651975,1.3211627094367,0,3,2.72659143174951
10,1,animal,0,1,tools,1,a_141.jpg,141,tbd,38.8791732070058,41.0641545612698,1.11534710272428,0,1,0.814806434871571
11,2,tool,0,1,tools,1,t_281.jpg,281,tbd,41.8982631565259,44.2166416269629,1.25553331082626,0,1,0.154327216841011
12,1,animal,0,1,tools,1,a_176.jpg,176,tbd,44.3836434047789,47.0020442302139,1.55256818506526,0,2,1.21616268084836
13,3,tool,0,1,tools,1,t_319.jpg,319,tbd,48.236696016641,50.7550862900039,1.45098276293324,0,1,0.0801346027142245
14,4,tool,0,0,tools,1,t_331.jpg,331,tbd,50.855458306678,53.7240930256899,1.78901542989109,0,3,1.43727574165177
15,3,animal,0,1,tools,1,a_058.jpg,58,tbd,55.1756040086652,57.9443144524262,1.68775363444245,0,1,0.507127252506507
16,2,tool,0,1,tools,1,t_261.jpg,261,tbd,58.4615661283297,60.7130425364298,1.16953246894605,0,1,1.62249700321127
17,4,tool,0,0,tools,1,t_271.jpg,271,tbd,62.3480283969739,64.633044999649,1.19317178689278,0,3,2.17362788707396
18,4,tool,0,0,tools,1,t_245.jpg,245,tbd,66.818280694134,69.6536103148915,1.77416003863888,0,4,1.64518395850882
19,4,animal,0,0,tools,1,a_158.jpg,158,tbd,71.3052344520029,73.5233509167315,1.14579600374367,0,3,1.44256075825433
20,1,tool,0,1,tools,1,t_248.jpg,248,tbd,74.9748128277602,77.4433575494627,1.40349673834873,0,2,1.82567539000138
21,4,animal,0,0,tools,1,a_174.jpg,174,tbd,79.2782904251335,82.3139442414713,1.97951957177112,0,2,1.35519890139767
22,4,tool,0,0,tools,1,t_355.jpg,355,tbd,83.6818436831095,86.0336193017929,1.28572949038975,0,1,0.880600369258445
23,4,tool,0,0,tools,1,t_218.jpg,218,tbd,86.9344474630607,89.6697601171122,1.67054102163514,0,3,1.32660374784564
24,2,animal,0,1,tools,1,a_149.jpg,149,tbd,91.004369214153,93.3225866772873,1.23162027312808,0,1,0.495846157169581
25,3,animal,0,1,tools,1,a_006.jpg,6,tbd,93.823244979058,96.7755528198891,1.89532321708127,0,2,0.172972632254641
26,1,animal,0,1,tools,1,a_008.jpg,8,tbd,96.9591697815918,99.7445977226448,1.73244428151853,0,1,0.54497615645414
27,2,tool,0,1,tools,1,t_273.jpg,273,tbd,100.295180155337,102.563538596081,1.21350692435714,0,1,0.50315691505466
28,2,tool,0,1,tools,1,t_310.jpg,310,tbd,103.080724201258,105.399176439981,1.24967432028016,0,1,0.661537425345614
29,4,tool,0,0,tools,1,t_341.jpg,341,tbd,106.066496543988,108.351331933265,1.21712456747209,0,2,3.49159934901081
30,3,tool,0,1,tools,1,t_243.jpg,243,tbd,111.854458906767,114.373002810604,1.43628030310703,0,1,0.520025797699418
31,1,tool,0,1,tools,1,t_212.jpg,212,tbd,114.906892442343,117.058611034934,1.07823804648993,0,1,0.330491336524119
32,4,animal,0,0,tools,1,a_126.jpg,126,tbd,117.408926683016,120.14432401023,1.6658887659449,0,2,1.90991652762386
33,2,tool,0,1,tools,1,t_307.jpg,307,tbd,122.062667969939,124.431096298115,1.30033775827419,0,1,0.436228873452365
34,4,animal,0,0,tools,1,a_104.jpg,104,tbd,124.881612692155,127.049763330844,1.09569422304094,0,3,1.58467728584628
35,4,animal,0,0,tools,1,a_177.jpg,177,tbd,128.651251012663,131.370061380378,1.65768198474981,0,2,1.20640441952219
36,3,animal,0,1,tools,1,a_160.jpg,160,tbd,132.587788156117,134.939653258939,1.28975337545298,0,2,0.534957461004524
37,3,animal,0,1,tools,1,a_015.jpg,15,tbd,135.490119266031,138.292275609254,1.73270160673404,0,3,2.00146104630312
38,4,tool,0,0,tools,1,t_296.jpg,296,tbd,140.310628838108,142.912601786957,1.54230782703324,0,2,0.743177749784991
39,4,tool,0,0,tools,1,t_249.jpg,249,tbd,143.663402253044,146.598920111224,1.85915294330096,0,1,2.18608061523355
40,4,animal,0,0,tools,1,a_073.jpg,73,tbd,148.800825193249,151.436154236689,1.57040428160624,0,3,3.94904867901869
41,3,animal,0,1,tools,1,a_036.jpg,36,tbd,155.389431970117,157.674362616703,1.22536588557232,0,1,0.719887818931056
42,4,tool,0,0,tools,1,t_343.jpg,343,tbd,158.408518070857,160.876874843796,1.38429358558057,0,1,2.42852746438166
43,4,animal,0,0,tools,1,a_022.jpg,22,tbd,163.312475931846,165.464050515913,1.08291850328797,0,3,3.42950152649018
44,2,animal,0,1,tools,1,a_067.jpg,67,tbd,168.900332838049,171.885899912505,1.91852975345042,0,1,0.945689335414954
45,4,tool,0,0,tools,1,t_299.jpg,299,tbd,172.836780176634,174.988526031417,1.08619820756063,0,3,1.64423202688613
46,4,tool,0,0,tools,1,t_227.jpg,227,tbd,176.639850284409,179.375251139672,1.66972115680213,0,3,2.49070065884644
47,2,animal,0,1,tools,1,a_173.jpg,173,tbd,181.877389618141,184.579233921513,1.62036897857973,0,2,1.20978204483117
48,3,animal,0,1,tools,1,a_155.jpg,155,tbd,185.797200604547,188.532649890294,1.67114189944805,0,2,0.308459315314394
49,4,animal,0,0,tools,1,a_043.jpg,43,tbd,188.84966781695,191.451420743867,1.52341555364086,0,3,1.01179951123686
50,4,tool,0,0,tools,1,t_320.jpg,320,tbd,192.469229049599,194.637419459016,1.09031216733796,0,4,1.90690421569707
51,4,tool,0,0,tools,1,t_269.jpg,269,tbd,196.555862524813,198.740806994934,1.10924628805699,0,3,0.866599148553178
52,4,animal,0,0,tools,1,a_055.jpg,55,tbd,199.624962561344,202.660429711845,1.94478847013733,0,2,2.29613231397298
53,4,tool,0,0,tools,1,t_205.jpg,205,tbd,204.962589743482,207.381222757292,1.36138265078289,0,4,3.58250537642516
54,4,animal,0,0,tools,1,a_146.jpg,146,tbd,210.967359344277,213.185537068757,1.15052929588098,0,2,1.46428872583192
55,2,tool,0,1,tools,1,t_206.jpg,206,tbd,214.653614163672,217.272165412264,1.53503892281345,0,1,0.725677667196578
56,3,animal,0,1,tools,1,a_099.jpg,99,tbd,218.006435367628,220.841686729856,1.75144034772131,0,3,2.70032543164825
57,4,animal,0,0,tools,1,a_025.jpg,25,tbd,223.560892238999,226.629685335314,1.9956806050038,0,3,1.62952808307318
58,1,animal,0,1,tools,1,a_122.jpg,122,tbd,228.264661253176,231.133288595359,1.78006317456991,0,3,2.88308187025677
59,2,animal,0,1,tools,1,a_147.jpg,147,tbd,234.035982452802,236.871458006473,1.76492223872901,0,1,0.809018831728281
60,1,tool,0,1,tools,1,t_183.jpg,183,tbd,237.688900100774,240.407423734369,1.61154214438715,0,1,0.783164330371619
61,4,animal,0,0,tools,1,a_051.jpg,51,tbd,241.208414859403,244.010309485575,1.72340759123875,0,4,2.00040102810544
