trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,2,tool,0,0,animals,2,t_352.jpg,352,tbd,0.0260522856033276,10.0840476292205,9.95348345872852,0,1.14355479563892,0,2,1
2,2,tool,0,0,animals,2,t_262.jpg,262,tbd,14.6543403064998,22.8107528072096,8.1127838856754,0,1.07620018090347,0,2,1
3,2,tool,0,0,animals,2,t_284.jpg,284,tbd,27.364662831068,34.2532935665931,6.84140013586979,1,2.08396958508911,0,1,0
4,2,animal,0,0,animals,2,a_063.jpg,63,tbd,38.823937124328,47.3305924670285,8.45248352815516,1,1.42398044506444,0,1,0
5,2,tool,0,0,animals,2,t_294.jpg,294,tbd,51.88442455309,60.8581640054272,8.94387389709661,1,2.40993015241293,0,1,0
6,2,animal,1,0,animals,2,a_119.jpg,119,tbd,65.4118944195461,71.7335684079826,6.27520951306198,1,2.49383131445575,1,1,1
7,2,animal,1,0,animals,2,a_011.jpg,11,tbd,76.4875062713518,83.8431252177415,7.30995666919103,1,0.954556918562048,1,1,1
8,2,tool,0,0,animals,2,t_311.jpg,311,tbd,88.5805768313594,97.4540671072555,8.82202398982798,0,1.52094949862749,0,2,1
9,2,animal,0,0,animals,2,a_116.jpg,116,tbd,102.008017864038,111.582218977554,9.52804249859254,0,1.71824791154995,0,2,1
10,2,tool,0,0,animals,2,t_334.jpg,334,tbd,116.119276796816,122.290742197405,6.13647380927892,0,1.35705208273066,0,2,1
11,2,tool,0,0,animals,2,t_342.jpg,342,tbd,126.827959741043,134.050293185885,7.19658094951095,1,1.58086794939027,0,1,0
12,2,tool,0,0,animals,2,t_205.jpg,205,tbd,138.587409699044,146.460208156709,7.83394182952177,0,1.14726534043075,0,2,1
13,2,animal,0,0,animals,2,a_108.jpg,108,tbd,151.013981869604,157.218901187947,6.15718780819845,0,1.05483945109791,0,2,1
14,2,animal,1,0,animals,2,a_083.jpg,83,tbd,161.772700238645,168.561189563573,6.73722080509414,0,1.31582972298474,1,2,0
15,2,tool,0,0,animals,2,t_301.jpg,301,tbd,173.315317941559,179.419895071273,6.06264668372424,0,0.964395683539806,0,2,1
16,2,animal,1,0,animals,2,a_156.jpg,156,tbd,183.97387918415,192.547299316029,8.52972961431272,0,1.291471434909,1,2,0
17,2,animal,1,0,animals,2,a_014.jpg,14,tbd,197.30124712208,203.355947909893,6.00958795372523,1,3.10519849417597,1,1,1
18,2,tool,0,0,animals,2,t_270.jpg,270,tbd,208.109953447646,217.417089631279,9.26466977028634,0,1.40436609925018,0,2,1
19,2,tool,0,0,animals,2,t_192.jpg,192,tbd,221.971004466113,230.711283970943,8.70054604615673,0,0.889188274381013,0,2,1
20,2,tool,0,0,animals,2,t_332.jpg,332,tbd,235.231722116074,241.336461215286,6.04855057480971,0,0.899647655157423,0,2,1
21,2,animal,1,0,animals,2,a_171.jpg,171,tbd,245.890272453788,253.21270208606,7.28228607232256,1,1.34041059884566,1,1,1
22,2,animal,1,0,animals,2,a_017.jpg,17,tbd,257.933308551177,264.038065611363,6.06244380440594,1,1.51271759936026,1,1,1
23,2,animal,1,0,animals,2,a_010.jpg,10,tbd,268.791958893029,277.932566378072,9.09368775296945,1,1.02559353296965,1,1,1
24,2,tool,0,0,animals,2,t_226.jpg,226,tbd,282.68643913291,290.209088402235,7.47876067056961,0,0.900331775827908,0,2,1
25,2,animal,1,0,animals,2,a_092.jpg,92,tbd,294.77951578682,301.117688533543,6.30965517112117,1,0.840766771375456,1,1,1
26,2,tool,0,0,animals,2,t_340.jpg,340,tbd,305.855106791066,313.060746793491,7.17540577034077,0,1.09439785489303,0,2,1
27,2,animal,0,0,animals,2,a_157.jpg,157,tbd,317.614572144186,325.303782506,7.63117491425104,1,2.47237276148826,0,1,0
28,2,tool,0,0,animals,2,t_277.jpg,277,tbd,329.857737432295,338.164275451347,8.26853017979445,0,1.40048845325327,0,2,1
