"trial","phase","object","toShock","seenBefore","shockedCategory","responseSide","filename","num","name","onsetFixationCross","onsetStimulus","interTrialTime","response","reactionTime","wasShocked","buttonPressed","isResponseCorrect"
1,3,"animal",0,0,"animals",2,"shark.jpg",110,"(unused)",0.0185447715248301,7.77471001535923,7.68208389070006,"animal",0.742125833548926,0,2,1
2,3,"tool",0,0,"animals",2,"burnisher.jpg",95,"(unused)",10.36028894642,18.1331635092993,7.72404314840743,"tool",1.10100237664483,0,1,1
3,3,"animal",0,0,"animals",2,"gerbil.jpg",90,"(unused)",20.6853080862675,25.0887978729497,4.34514098798604,"animal",0.692644156966708,0,2,1
4,3,"animal",0,0,"animals",2,"starfish.jpg",105,"(unused)",27.6409992199715,31.727520309405,4.04664653645958,"animal",0.732223468419761,0,2,1
5,3,"tool",0,0,"animals",2,"ducttape.jpg",83,"(unused)",34.2797126758542,39.1335730875944,4.8172394746035,"tool",0.58140885022658,0,1,1
6,3,"tool",0,0,"animals",2,"stopwatch.jpg",111,"(unused)",41.685750379509,49.5418591419493,7.79998500598167,"tool",0.585549856776197,0,1,1
7,3,"tool",0,0,"animals",2,"keys.jpg",72,"(unused)",52.094213479455,56.49768466352,4.35397927340948,"tool",0.668916519798586,0,1,1
8,3,"animal",0,0,"animals",2,"cow.jpg",80,"(unused)",59.0498581066186,63.5200549511646,4.42495031150727,"animal",1.60591074112017,0,2,1
9,3,"tool",0,0,"animals",2,"crutches.jpg",119,"(unused)",66.0722476383489,72.0436618316962,5.92843495892344,"tool",0.880780434601547,0,1,1
10,3,"tool",0,0,"animals",2,"level.jpg",100,"(unused)",74.6125182935866,81.3845951891053,6.72646472157493,"tool",0.589014112971199,0,1,1
11,3,"tool",0,0,"animals",2,"magnifyingglass.jpg",74,"(unused)",83.9367580479557,89.4411112205526,5.45230225550705,"tool",0.867705681912412,0,1,1
12,3,"animal",0,0,"animals",2,"seal.jpg",107,"(unused)",92.0099888509376,99.1657235404236,7.10320125397059,"animal",1.02456999923925,0,2,1
13,3,"animal",0,0,"animals",2,"malaysianjunglenymph.jpg",85,"(unused)",101.717896662785,107.6225810261,5.84665699595781,"animal",0.791012547144419,0,2,1
14,3,"animal",0,0,"animals",2,"cheetah.jpg",67,"(unused)",110.17475799728,116.262932153692,6.03106760431947,"animal",1.03094139534369,0,2,1
15,3,"tool",0,0,"animals",2,"paintgun.jpg",94,"(unused)",118.815114256628,126.521276629885,7.65094279500548,"tool",0.682079795282334,0,1,1
16,3,"tool",0,0,"animals",2,"clippers.jpg",61,"(unused)",129.073433394775,134.194167903044,5.07944584657087,"tool",0.675438340505934,0,1,1
17,3,"tool",0,0,"animals",2,"stove.jpg",101,"(unused)",136.746367646392,141.166416327515,4.3803171322982,"tool",1.0323872676654,0,1,1
18,3,"animal",0,0,"animals",2,"dragonfly.jpg",68,"(unused)",143.718710366884,151.458246796099,7.69420571204991,"animal",0.674993481386991,0,2,1
19,3,"tool",0,0,"animals",2,"thermometer.jpg",79,"(unused)",154.010408692744,160.715747739861,6.65500127364811,"tool",0.812862282265996,0,1,1
20,3,"animal",0,0,"animals",2,"baldeagle.jpg",71,"(unused)",163.284573731949,170.023330454951,6.69687537984133,"animal",0.845659015645651,0,2,1
21,3,"tool",0,0,"animals",2,"curlingiron.jpg",99,"(unused)",172.57548850278,176.795467969341,4.17472546369768,"tool",0.866756948476905,0,1,1
22,3,"animal",0,0,"animals",2,"flea.jpg",77,"(unused)",179.347669957831,185.002185053374,5.60419281584131,"animal",0.913271828487268,0,2,1
23,3,"animal",0,0,"animals",2,"crow.jpg",75,"(unused)",187.554346950019,191.724324828943,4.1206119569641,"animal",0.91947868765601,0,2,1
24,3,"tool",0,0,"animals",2,"reflexhammer.jpg",93,"(unused)",194.276491215876,198.513124514366,4.18653952502692,"tool",1.00491248623803,0,1,1
25,3,"tool",0,0,"animals",2,"tubeflaring.jpg",109,"(unused)",201.065310145385,208.938276085597,7.82976204019474,"tool",0.948087266478979,0,1,1
26,3,"tool",0,0,"animals",2,"hammer.jpg",63,"(unused)",211.507141848797,218.179138913432,6.62108732126733,"tool",0.901696510823967,0,1,1
27,3,"animal",0,0,"animals",2,"baboon.jpg",113,"(unused)",220.747978055648,225.551809617295,4.74898872429998,"animal",0.899177780715036,0,2,1
28,3,"animal",0,0,"animals",2,"ant.jpg",112,"(unused)",228.120661909634,232.991153060402,4.82983720823,"animal",1.22919332672791,0,2,1
29,3,"tool",0,0,"animals",2,"generator.jpg",66,"(unused)",235.560075272921,242.498909228852,6.89779282376065,"tool",0.681706139281232,0,1,1
30,3,"animal",0,0,"animals",2,"stinkbug.jpg",62,"(unused)",245.051080747542,249.187691305939,4.08339270930173,"animal",0.796190489187211,0,2,1
31,3,"tool",0,0,"animals",2,"gardenhose.jpg",114,"(unused)",251.739871484466,257.444388167645,5.65598245867846,"tool",0.907796244580823,0,1,1
32,3,"tool",0,0,"animals",2,"padlock.jpg",84,"(unused)",259.996569629111,268.002973098692,7.95260911289612,"tool",1.05461996009399,0,1,1
33,3,"animal",0,0,"animals",2,"hedgehog.jpg",108,"(unused)",270.555154239422,275.191980812682,4.59320623097707,"animal",0.764944508397093,0,2,1
34,3,"animal",0,0,"animals",2,"catfish.jpg",87,"(unused)",277.76100117004,281.864290914449,4.0623572209993,"animal",0.99689315491014,0,2,1
35,3,"tool",0,0,"animals",2,"electricsander.jpg",103,"(unused)",284.416399248388,291.905712205657,7.42904517497366,"tool",0.831731108482927,0,1,1
36,3,"tool",0,0,"animals",2,"wrench.jpg",118,"(unused)",294.457921250312,302.230753155467,7.71786085684609,"tool",0.953359504543187,0,1,1
37,3,"animal",0,0,"animals",2,"rooster.jpg",106,"(unused)",304.78294648412,311.30480728459,6.47871154902708,"animal",0.811484084981203,0,2,1
38,3,"animal",0,0,"animals",2,"orangutan.jpg",73,"(unused)",313.857026913494,318.210281938365,4.31736886421456,"animal",0.735298994080949,0,2,1
