"trial","phase","object","toShock","seenBefore","shockedCategory","responseSide","filename","num","name","onsetFixationCross","onsetStimulus","interTrialTime","response","reactionTime","wasShocked","buttonPressed","isResponseCorrect"
1,3,"tool",0,0,"tools",1,"eraser.jpg",117,"(unused)",0.0185171825478392,5.07247824085698,4.97732223045597,"tool",0.793851376336534,0,2,1
2,3,"tool",0,0,"tools",1,"carjack.jpg",88,"(unused)",7.65803600342406,12.3451322985848,4.6231520779238,"tool",0.611461703482746,0,2,1
3,3,"animal",0,0,"tools",1,"baldeagle.jpg",71,"(unused)",14.8972185018256,20.8686682967318,5.91085604930689,"animal",0.575252993674439,0,1,1
4,3,"animal",0,0,"tools",1,"catfish.jpg",87,"(unused)",23.420870605958,28.7917949090252,5.32122727321194,"animal",0.617418068802181,0,1,1
5,3,"tool",0,0,"tools",1,"lighterbic.jpg",69,"(unused)",31.3440042744169,39.183385435932,7.78566939984061,"tool",0.466293300090911,0,2,1
6,3,"tool",0,0,"tools",1,"wrench.jpg",118,"(unused)",41.7524327350084,49.6253714127661,7.82567458355449,"tool",0.416693913849485,0,2,1
7,3,"tool",0,0,"tools",1,"paintgun.jpg",94,"(unused)",52.1942330064139,56.530989114246,4.289371858425,"tool",0.568281182090686,0,2,1
8,3,"animal",0,0,"tools",1,"crow.jpg",75,"(unused)",59.0831955930244,63.8869957226652,4.74986278846613,"tool",0.522469673422165,0,2,0
9,3,"tool",0,0,"tools",1,"stove.jpg",101,"(unused)",66.4224925616645,72.5940583984084,6.11704373172397,"tool",1.1888904434345,0,2,1
10,3,"tool",0,0,"tools",1,"hoe.jpg",91,"(unused)",75.1462456331001,79.8666393286094,4.67439432956177,"tool",0.991521174123591,0,2,1
11,3,"tool",0,0,"tools",1,"mixer.jpg",116,"(unused)",82.4188159790547,88.8573024188699,6.38861153554421,"tool",0.655184266628567,0,2,1
12,3,"animal",0,0,"tools",1,"wasp.jpg",104,"(unused)",91.4094835596015,98.9821955741008,7.52742701949555,"animal",0.879828499609175,0,1,1
13,3,"animal",0,0,"tools",1,"orangutan.jpg",73,"(unused)",101.534363243973,105.787708748121,4.20079586651465,"animal",0.790505150535864,0,1,1
14,3,"tool",0,0,"tools",1,"tubeflaring.jpg",109,"(unused)",108.339918113512,114.361170961236,5.98195672517218,"tool",0.686275973999727,0,2,1
15,3,"tool",0,0,"tools",1,"avocadoslicer.jpg",76,"(unused)",116.91351246935,121.767406558241,4.80266743901757,"tool",0.79434145905816,0,2,1
16,3,"animal",0,0,"tools",1,"seal.jpg",107,"(unused)",124.319557870639,130.174186442141,5.80395703963379,"animal",0.715937845788176,0,1,1
17,3,"animal",0,0,"tools",1,"hedgehog.jpg",108,"(unused)",132.743110899803,140.198923431615,7.41071962858914,"animal",0.663577574690862,0,1,1
18,3,"animal",0,0,"tools",1,"rooster.jpg",106,"(unused)",142.767895037287,149.890239634077,7.06067922835246,"animal",0.550609338016329,0,1,1
19,3,"tool",0,0,"tools",1,"thermometer.jpg",79,"(unused)",152.459101869194,157.313026427888,4.79691174390573,"tool",0.655140967434818,0,2,1
20,3,"animal",0,0,"tools",1,"malaysianjunglenymph.jpg",85,"(unused)",159.865139252114,165.736469445027,5.81670343424808,"animal",0.623915192933055,0,1,1
21,3,"animal",0,0,"tools",1,"ant.jpg",112,"(unused)",168.288640963716,174.176616007985,5.83049859094283,"animal",0.824162736023936,0,1,1
22,3,"tool",0,0,"tools",1,"crutches.jpg",119,"(unused)",176.728800035329,181.46593448189,4.67806521467211,"tool",0.631050899982256,0,2,1
23,3,"tool",0,0,"tools",1,"curlingiron.jpg",99,"(unused)",184.018043457299,188.171405992464,4.10049437748215,"tool",0.665901939531068,0,2,1
24,3,"animal",0,0,"tools",1,"cow.jpg",80,"(unused)",190.740225249123,198.396326698812,7.59619151963584,"animal",0.671290925050016,0,1,1
25,3,"tool",0,0,"tools",1,"clippers.jpg",61,"(unused)",200.948536064203,205.318659171828,4.31170781414965,"tool",0.602297669782274,0,2,1
26,3,"tool",0,0,"tools",1,"level.jpg",100,"(unused)",207.870797013366,212.49111536828,4.55582181972968,"tool",0.585007179342938,0,2,1
27,3,"animal",0,0,"tools",1,"gerbil.jpg",90,"(unused)",215.060010318342,219.213265086626,4.10676111280412,"animal",0.969218882249152,0,1,1
28,3,"animal",0,0,"tools",1,"dragonfly.jpg",68,"(unused)",221.765459377483,229.704979064343,7.89153290899737,"animal",0.702890676288916,0,1,1
