"trial","phase","object","toShock","seenBefore","shockedCategory","responseSide","filename","num","name","onsetFixationCross","onsetCertaintyOptions","interTrialTime","wasShocked","buttonPressedCertainty","certaintyRT"
1,4,"animal",0,0,"animals",2,"salmon.jpg",327,"(unused)",0.0336275293404356,3.36913321247437,1.99166018652166,0,3,1.33242672263418
2,4,"animal",0,0,"animals",2,"finch.jpg",348,"(unused)",4.73711701655299,7.43903938415446,1.59636889666703,0,4,1.05468283603642
3,3,"animal",0,1,"animals",2,"brown_bear.jpg",127,"(unused)",8.5066301574571,10.874808007251,1.26099776661884,0,1,0.866090607230547
4,4,"tool",0,0,"animals",2,"razorblade.jpg",276,"(unused)",11.7590727279438,14.5942464485731,1.71648943761328,0,2,1.04577982617889
5,4,"animal",0,0,"animals",2,"camel.jpg",246,"(unused)",15.6453064513572,18.2471147008339,1.50059269404205,0,2,0.936064775095133
6,1,"animal",0,1,"animals",2,"orangutan.jpg",73,"(unused)",19.1979736658421,22.1167102069276,1.81723969207871,0,1,0.474632082657934
7,3,"animal",0,1,"animals",2,"springhare.jpg",167,"(unused)",22.6004927961837,24.8520597554265,1.14826948507573,0,3,1.93652150418359
8,4,"animal",0,0,"animals",2,"grasshopper.jpg",225,"(unused)",26.8036708480417,29.2387325674086,1.33416289803185,0,1,0.780929234964901
9,4,"animal",0,0,"animals",2,"clownfish.jpg",275,"(unused)",30.0394415238533,33.0582418273985,1.91564473885763,0,3,1.31661536457716
10,3,"animal",0,1,"animals",2,"beetle.jpg",123,"(unused)",34.3926791365201,37.2613945410557,1.76004897157795,0,1,0.52160557889988
11,4,"tool",0,0,"animals",2,"whistle.jpg",280,"(unused)",37.7952171903281,40.4971087672046,1.60719088005616,0,3,2.33311406142388
12,4,"animal",0,0,"animals",2,"cranebug.jpg",287,"(unused)",42.8489903050217,45.617628796892,1.67153677060903,0,4,1.58082287866876
13,2,"tool",0,1,"animals",2,"floorbuffer.jpg",56,"(unused)",47.2189392629801,49.3869565519723,1.05666851805894,0,3,1.02661035466957
14,4,"animal",0,0,"animals",2,"boar.jpg",197,"(unused)",50.4213436978709,53.1065537579706,1.58046849181415,0,3,0.473140656912619
15,3,"tool",0,1,"animals",2,"magnet.jpg",178,"(unused)",53.5903770807902,56.1421725328718,1.45185029747641,0,4,0.685734576642517
16,3,"animal",0,1,"animals",2,"otter.jpg",144,"(unused)",56.8427834080276,59.8616177096651,1.90721623337338,0,3,1.41007387503726
17,4,"tool",0,0,"animals",2,"tongs.jpg",342,"(unused)",61.279181958041,63.7311612564102,1.35783593747662,0,4,0.737013001132368
18,1,"tool",0,1,"animals",2,"tubeflaring.jpg",109,"(unused)",64.4818404164135,66.7335337459238,1.15910731619653,0,3,1.92881035197536
19,4,"animal",0,0,"animals",2,"balloonfish.jpg",333,"(unused)",68.668313858451,70.8865335002394,1.11444175773574,0,3,1.7039931558686
20,3,"tool",0,1,"animals",2,"beadingtool.jpg",152,"(unused)",72.604606565347,75.4397466086208,1.76080626839423,0,1,0.883913625991681
21,2,"tool",0,1,"animals",2,"viceclamp.jpg",4,"(unused)",76.3407040718756,79.1926940187039,1.75094612047771,0,2,0.765161176364927
22,4,"animal",0,0,"animals",2,"bullfrog.jpg",210,"(unused)",79.9767997181312,82.8954897523923,1.81474104008189,0,3,0.826521638892928
23,4,"tool",0,0,"animals",2,"bevelgauge.jpg",296,"(unused)",83.7296416058336,86.26472410894,1.44360240367147,0,3,0.61043906586599
24,2,"tool",0,1,"animals",2,"blender.jpg",24,"(unused)",86.8819427955744,89.3003249225849,1.3068252971912,0,2,0.970998777100363
25,4,"tool",0,0,"animals",2,"rollingpin.jpg",314,"(unused)",90.2844766798052,92.86965376817,1.4787664757202,0,3,1.43282854159622
26,2,"tool",0,1,"animals",2,"spoon.jpg",44,"(unused)",94.3208472615767,97.1729225243723,1.75237376659519,0,4,0.79068572523272
27,1,"animal",0,1,"animals",2,"prayingmantis.jpg",96,"(unused)",97.9735945960941,100.742302367096,1.6626500853541,0,1,1.07551404448895
28,4,"animal",0,0,"animals",2,"halibut.jpg",357,"(unused)",101.826508264674,104.444992578404,1.52182510234288,0,4,0.920971225816174
29,4,"animal",0,0,"animals",2,"leafinsect.jpg",284,"(unused)",105.379139556647,107.680725407282,1.18890648508499,0,3,0.850384771554104
30,1,"tool",0,1,"animals",2,"avocadoslicer.jpg",76,"(unused)",108.548181278721,110.699732265275,1.04218962133574,0,1,0.688494195376279
31,4,"animal",0,0,"animals",2,"marmot.jpg",302,"(unused)",111.400301444657,113.951962508053,1.43647693408355,0,3,1.26741852139628
