"trial","phase","object","toShock","seenBefore","shockedCategory","responseSide","filename","num","name","onsetFixationCross","onsetStimulus","interTrialTime","response","reactionTime","wasShocked","buttonPressed","isResponseCorrect"
1,2,"tool",0,0,"animals",1,"carjack.jpg",88,"(unused)",0.0316192084155773,8.10452767295828,7.96731538734522,0,1.29608127406573,0,2,1
2,2,"animal",0,0,"animals",1,"baboon.jpg",113,"(unused)",12.4916032165802,19.3804410373668,6.83179215227948,0,1.77563715905126,0,2,1
3,2,"animal",1,0,"animals",1,"orangutan.jpg",73,"(unused)",23.7341816546723,31.4903744816947,7.69987178407661,0,1.03801679932258,1,2,0
4,2,"tool",0,0,"animals",1,"level.jpg",100,"(unused)",36.0442311408387,44.7678588049821,8.67279961982469,0,2.78513796425614,0,2,1
5,2,"tool",0,0,"animals",1,"ducttape.jpg",83,"(unused)",49.1381820510996,55.9936374768258,6.81415253022153,0,1.53782516029969,0,2,1
6,2,"tool",0,0,"animals",1,"keys.jpg",72,"(unused)",60.3473126642384,66.8856608352962,6.50253492223159,0,1.75722762501937,0,2,1
7,2,"animal",1,0,"animals",1,"malaysianjunglenymph.jpg",85,"(unused)",71.239521407404,81.14747726532,9.86785097091427,0,0.978833216837302,1,2,0
8,2,"animal",0,0,"animals",1,"kangaroo.jpg",115,"(unused)",85.7012425150551,95.0086494674943,9.25695739935753,0,1.91329363351542,0,2,1
9,2,"animal",1,0,"animals",1,"catfish.jpg",87,"(unused)",99.3623653882223,108.085999467061,8.67744303322226,1,1.3483466076741,1,1,1
10,2,"animal",0,0,"animals",1,"gecko.jpg",120,"(unused)",112.656460885717,119.962347876106,7.24861234615477,0,1.41345191612163,0,2,1
11,2,"tool",0,0,"animals",1,"padlock.jpg",84,"(unused)",124.332670160018,133.740156301872,9.35735854391128,0,1.28315854965513,0,2,1
12,2,"tool",0,0,"animals",1,"electricsander.jpg",103,"(unused)",138.110489811503,146.100241694296,7.94224653798697,0,0.642496950811619,0,2,1
13,2,"tool",0,0,"animals",1,"crutches.jpg",119,"(unused)",150.453905976727,157.542759770105,7.0456639423696,1,1.97553189390055,0,1,0
14,2,"animal",0,0,"animals",1,"cow.jpg",80,"(unused)",161.896519310762,168.268324992963,6.33033058866365,0,2.55440297809037,0,2,1
15,2,"animal",1,0,"animals",1,"seal.jpg",107,"(unused)",172.621918713745,178.793483267551,6.11227370979467,0,0.813572384098734,1,2,0
16,2,"tool",0,0,"animals",1,"shoehorn.jpg",102,"(unused)",183.363996003767,191.303650719963,7.87980750784228,0,3.25597467466105,0,2,1
17,2,"tool",0,0,"animals",1,"stove.jpg",101,"(unused)",195.657320454886,203.980665038525,8.26912308185675,0,2.13832435188851,0,2,1
18,2,"animal",0,0,"animals",1,"wasp.jpg",104,"(unused)",208.334289870581,215.640140297206,7.26067418218469,0,1.06131080309024,0,2,1
19,2,"animal",0,0,"animals",1,"crow.jpg",75,"(unused)",219.993768015875,229.668170911982,9.62687528431842,1,0.650797566524489,0,1,0
20,2,"tool",0,0,"animals",1,"mixer.jpg",116,"(unused)",234.021846740865,243.062395633511,8.98914435387773,0,1.71003471171753,0,2,1
21,2,"tool",0,0,"animals",1,"thermometer.jpg",79,"(unused)",247.416063444025,256.60668413315,9.13470584806231,0,1.76634739732071,0,2,1
22,2,"tool",0,0,"animals",1,"tubeflaring.jpg",109,"(unused)",260.960399412408,270.868290802637,9.85726122906896,0,1.53631963131375,0,2,1
23,2,"animal",1,0,"animals",1,"pelican.jpg",92,"(unused)",275.221996780587,284.963116677336,9.69512968621268,1,0.922900922661938,1,1,1
24,2,"tool",0,0,"animals",1,"airhorn.jpg",89,"(unused)",289.516979751175,299.358158951782,9.79961755804651,1,0.885455138864927,0,1,0
25,2,"tool",0,0,"animals",1,"generator.jpg",66,"(unused)",303.711819706132,313.252803354751,9.48587494800539,1,2.36832004442113,0,1,0
26,2,"animal",1,0,"animals",1,"dragonfly.jpg",68,"(unused)",317.623157070673,325.996499072398,8.32851203815064,0,1.79109176369639,1,2,0
27,2,"animal",1,0,"animals",1,"turtle.jpg",78,"(unused)",330.550326544677,339.891143154633,9.28997363481207,0,2.5260750421894,1,2,0
28,2,"tool",0,0,"animals",1,"avocadoslicer.jpg",76,"(unused)",344.444928931393,352.701428541219,8.22295050730446,0,2.25424623501203,0,2,1
29,2,"animal",0,0,"animals",1,"cheetah.jpg",67,"(unused)",357.055196100244,365.111617514935,8.00403449830396,0,1.84552077402805,0,2,1
30,2,"tool",0,0,"animals",1,"stopwatch.jpg",111,"(unused)",369.481977004081,377.071322002752,7.53749486778277,0,0.73215161889857,0,2,1
31,2,"tool",0,0,"animals",1,"hoe.jpg",91,"(unused)",381.425014189108,390.915939480039,9.43937225160663,0,1.84017604990549,0,2,1
32,2,"animal",1,0,"animals",1,"caiman.jpg",64,"(unused)",395.26959766851,403.759711500485,8.43594448423291,0,1.905883698244,1,2,0
33,2,"tool",0,0,"animals",1,"paintgun.jpg",94,"(unused)",408.313547632602,418.021308868663,9.6542851488906,0,1.69281285851866,0,2,1
34,2,"animal",1,0,"animals",1,"starfish.jpg",105,"(unused)",422.374984697546,428.996914423919,6.57460846768538,1,2.45966530545047,1,1,1
35,2,"tool",0,0,"animals",1,"reflexhammer.jpg",93,"(unused)",433.55072521799,440.339467171156,6.73894095789051,0,2.11237626794173,0,2,1
36,2,"tool",0,0,"animals",1,"gardenhose.jpg",114,"(unused)",444.693094889824,454.08398268686,9.33643797304918,0,2.14351384038491,0,2,1
37,2,"animal",1,0,"animals",1,"dolphin.jpg",86,"(unused)",458.454303687835,465.226357811185,6.72430588179468,1,1.16647203485263,1,1,1
38,2,"tool",0,0,"animals",1,"wrench.jpg",118,"(unused)",469.780173095543,478.170225057784,8.34589067416827,0,1.22508182284218,0,2,1
39,2,"tool",0,0,"animals",1,"lighterbic.jpg",69,"(unused)",482.523868813189,489.312577409939,6.74145953326939,1,2.4512736010638,0,1,0
40,2,"tool",0,0,"animals",1,"pliers2.jpg",70,"(unused)",493.682893599893,502.873623659572,9.14565094531526,0,1.54072684771745,0,2,1
41,2,"animal",1,0,"animals",1,"gerbil.jpg",90,"(unused)",507.227292111555,515.016721078588,7.74495117636541,0,1.79012346544005,1,2,0
42,2,"tool",0,0,"animals",1,"burnisher.jpg",95,"(unused)",519.57066722273,529.328376162986,9.71873339802393,0,1.26294744844745,0,2,1
43,2,"animal",1,0,"animals",1,"macaw.jpg",81,"(unused)",533.682136345113,542.522531990689,8.79098496498874,1,1.80624167031419,1,1,1
44,2,"animal",1,0,"animals",1,"goldfish.jpg",98,"(unused)",547.076349199457,556.45051035777,9.3200599874526,0,1.45979552376775,1,2,0
45,2,"animal",1,0,"animals",1,"ant.jpg",112,"(unused)",561.004349055767,569.110797396141,8.06482226074317,0,1.37604077167998,1,2,0
46,2,"tool",0,0,"animals",1,"eraser.jpg",117,"(unused)",573.664625830625,580.153019241323,6.45115544851044,0,1.09626640217175,0,2,1
47,2,"animal",1,0,"animals",1,"rooster.jpg",106,"(unused)",584.506764990383,593.180397481585,8.62929282540238,0,1.85941532477591,1,2,0
48,2,"animal",0,0,"animals",1,"manatee.jpg",65,"(unused)",597.750852806279,605.406964840216,7.61221213776408,1,0.681197128273197,0,1,0
49,2,"animal",1,0,"animals",1,"ram.jpg",97,"(unused)",609.760655743632,616.432642544756,6.62648048576972,1,1.44493139182305,1,1,1
50,2,"tool",0,0,"animals",1,"hammer.jpg",63,"(unused)",620.986444358254,627.107972685068,6.07830503985252,0,1.10896525371754,0,2,1
51,2,"tool",0,0,"animals",1,"magnifyingglass.jpg",74,"(unused)",631.461628307659,639.801671305362,8.29934178566113,0,0.972810459423272,0,2,1
52,2,"animal",1,0,"animals",1,"hedgehog.jpg",108,"(unused)",644.155283949496,651.227567622718,7.01678140423425,1,0.605333734341912,1,1,1
53,2,"animal",1,0,"animals",1,"prayingmantis.jpg",96,"(unused)",655.781402151162,661.902937213406,6.08405916143476,0,1.2603754763677,1,2,0
54,2,"tool",0,0,"animals",1,"mallet.jpg",82,"(unused)",666.456745120866,674.579896686324,8.07459989120199,0,0.780896567724994,0,2,1
55,2,"animal",0,0,"animals",1,"flea.jpg",77,"(unused)",678.933559365081,686.356132870273,7.38071821059102,0,1.67930960418198,0,2,1
56,2,"animal",0,0,"animals",1,"shark.jpg",110,"(unused)",690.726446815082,699.833796420146,9.05979056102181,1,0.947948062654177,0,1,0
57,2,"animal",1,0,"animals",1,"baldeagle.jpg",71,"(unused)",704.204090800135,712.393805734284,8.13483641051256,1,0.652409579453888,1,1,1
58,2,"tool",0,0,"animals",1,"curlingiron.jpg",99,"(unused)",716.964462801145,726.338642562076,9.31826061272898,0,0.861035356072534,0,2,1
59,2,"tool",0,0,"animals",1,"clippers.jpg",61,"(unused)",730.692279582052,738.481847427236,7.74357708733069,0,0.643342086917983,0,2,1
60,2,"animal",1,0,"animals",1,"stinkbug.jpg",62,"(unused)",742.852200180952,752.393169075774,9.49216206062407,1,1.09856125941587,1,1,1
