trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,1,tool,0,0,animals,1,t_304.jpg,304,tbd,0.0320316812338888,5.94725346451276,5.73261786461972,tool,1.20639324165347,0,2,1
2,1,tool,0,0,animals,1,t_315.jpg,315,tbd,8.53043426173758,16.2788842308026,7.69261747935188,tool,0.758090393625025,0,2,1
3,1,tool,0,0,animals,1,t_246.jpg,246,tbd,18.8452360749153,23.9940797779777,5.09045933494089,tool,0.633115130293731,0,2,1
4,1,animal,0,0,animals,1,a_010.jpg,10,tbd,26.5603950583272,34.2422171910146,7.61698100478999,animal,0.607347620019823,0,1,1
5,1,animal,0,0,animals,1,a_122.jpg,122,tbd,36.791834378036,42.15743672915,5.30842705476402,animal,0.726507962064147,0,1,1
6,1,tool,0,0,animals,1,t_252.jpg,252,tbd,44.7070083718348,51.6556491139381,6.8964155424853,tool,0.514575410019347,0,2,1
7,1,tool,0,0,animals,1,t_321.jpg,321,tbd,54.2219313586069,60.7372831677594,6.4615909295826,tool,0.766394537421888,0,2,1
8,1,tool,0,0,animals,1,t_345.jpg,345,tbd,63.3035987688436,67.9692555486473,4.60589321945907,tool,0.529652830580517,0,2,1
9,1,animal,0,0,animals,1,a_169.jpg,169,tbd,70.5189208458834,76.9675745777447,6.38691518862939,tool,0.643680133448129,0,2,0
10,1,tool,0,0,animals,1,t_331.jpg,331,tbd,79.5339033289542,83.6830148455454,4.08859543647276,tool,0.558485282267498,0,2,1
11,1,animal,0,0,animals,1,a_087.jpg,87,tbd,86.2493147306261,93.6978154720046,7.39700953379054,animal,0.702106140419005,0,1,1
12,1,animal,0,0,animals,1,a_020.jpg,20,tbd,96.2641057350423,102.662822988424,6.33294916874585,animal,0.617409390328135,0,1,1
13,1,animal,0,0,animals,1,a_138.jpg,138,tbd,105.22912255277,113.194183952629,7.91156997460069,animal,0.624365806643141,0,1,1
14,1,tool,0,0,animals,1,t_260.jpg,260,tbd,115.743854702357,122.559124307189,6.76046457907482,tool,0.559851612365719,0,2,1
15,1,animal,0,0,animals,1,a_094.jpg,94,tbd,125.108755285805,130.107728293088,4.93435680336614,animal,0.574464608987455,0,1,1
16,1,animal,0,0,animals,1,a_170.jpg,170,tbd,132.657314048102,140.472429058778,7.76124329269891,animal,0.60122094454141,0,1,1
17,1,animal,0,0,animals,1,a_054.jpg,54,tbd,143.038719642551,147.254509350878,4.15789805038121,animal,0.615386836900825,0,1,1
18,1,tool,0,0,animals,1,t_263.jpg,263,tbd,149.820822065349,156.269519096404,6.38401504174318,tool,0.634662996269071,0,2,1
19,1,animal,0,0,animals,1,a_041.jpg,41,tbd,158.835810000911,166.650901597949,7.75393731296062,animal,0.652737041738192,0,1,1
20,1,tool,0,0,animals,1,t_302.jpg,302,tbd,169.217201803764,174.199512960747,4.92994661751328,tool,1.06049452520188,0,2,1
21,1,tool,0,0,animals,1,t_219.jpg,219,tbd,176.765816694645,184.83084566822,7.99935604198955,tool,0.593475520704942,0,2,1
22,1,animal,0,0,animals,1,a_126.jpg,126,tbd,187.397162552244,193.862503151716,6.42103641094231,animal,0.52816526274114,0,1,1
