trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,2,tool,0,0,animals,1,t_274.jpg,274,tbd,0.0286377034062753,7.46042490477339,7.31937524503606,0,2.11010459004501,0,2,1
2,2,tool,0,0,animals,1,t_359.jpg,359,tbd,12.0432665990193,21.2749224257841,9.18524306630687,0,1.97229725012949,0,2,1
3,2,tool,0,0,animals,1,t_352.jpg,352,tbd,25.8242267113037,33.9058598618358,8.01790467755205,0,2.37301544840011,0,2,1
4,2,animal,0,0,animals,1,a_165.jpg,165,tbd,38.4719961976261,46.6371654418581,8.1139829217193,1,0.673195511148151,0,1,0
5,2,animal,1,0,animals,1,a_115.jpg,115,tbd,51.1864860850546,59.8348909548949,8.60223961100883,1,2.65229937983531,1,1,1
6,2,tool,0,0,animals,1,t_197.jpg,197,tbd,64.6008074563269,72.8825873769256,8.23393654628314,0,1.24839143443023,0,2,1
7,2,tool,0,0,animals,1,t_224.jpg,224,tbd,77.4318794743704,84.2806088035595,6.79801971588949,0,1.55875078374083,0,2,1
8,2,tool,0,0,animals,1,t_199.jpg,199,tbd,88.829893203274,97.3617104899386,8.47789723296858,0,4.15636474383246,0,2,1
9,2,animal,1,0,animals,1,a_104.jpg,104,tbd,101.911024397621,108.426403501233,6.46360140672016,1,0.874145090372622,1,1,1
10,2,animal,1,0,animals,1,a_016.jpg,16,tbd,113.175662113552,119.790941723995,6.55842778606836,1,1.34319732652875,1,1,1
11,2,animal,0,0,animals,1,a_121.jpg,121,tbd,124.540437362268,134.221960755993,9.64012302258232,1,0.831892246860662,0,1,0
12,2,tool,0,0,animals,1,t_324.jpg,324,tbd,138.787953721549,145.053508108902,6.21308049756525,0,2.78499767177345,0,2,1
13,2,tool,0,0,animals,1,t_202.jpg,202,tbd,149.619409022431,155.91818104195,6.25092735649333,0,1.47569227008171,0,2,1
14,2,tool,0,0,animals,1,t_256.jpg,256,tbd,160.467516759869,166.666252600055,6.1533435694233,0,1.55418891611771,0,2,1
15,2,animal,1,0,animals,1,a_036.jpg,36,tbd,171.215626806626,180.163942960122,8.9002591307904,1,0.678401742974529,1,1,1
16,2,tool,0,0,animals,1,t_210.jpg,210,tbd,184.929983266722,193.044871575858,8.06851042683709,0,1.65789851666341,0,2,1
