trial,phase,object,toShock,seenBefore,shockedCategory,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,3,tool,0,0,tools,t_306.png,306,tbd,0.0306337851343415,7.72901425714372,7.60853958437438,tool,0.559147799574021,0,1,1
2,3,tool,0,0,tools,t_290.png,290,tbd,10.3120658232683,18.2272508466604,7.86665546478609,tool,0.786399708118552,0,1,1
3,3,tool,0,0,tools,t_344.png,344,tbd,20.7935352593049,27.492201186994,6.63974570498727,tool,0.545841074559576,0,1,1
4,3,animal,0,0,tools,a_133.png,133,tbd,30.0418868329352,36.6072792767627,6.51529139159021,animal,0.466218825438773,0,2,1
5,3,animal,0,0,tools,a_107.png,107,tbd,39.1735213521606,44.2558445251962,5.03099311173422,animal,1.01701261674498,0,2,1
6,3,tool,0,0,tools,t_315.png,315,tbd,46.8221918022373,52.7376616398351,5.84529794330598,tool,0.679594059816736,0,1,1
7,3,animal,0,0,tools,a_171.png,171,tbd,55.3039697869972,60.4195982609772,5.05324023527418,animal,0.428896297083156,0,2,1
8,3,tool,0,0,tools,t_345.png,345,tbd,62.9859397647569,69.2847724113935,6.25046664177608,tool,0.55809193429377,0,1,1
9,3,animal,0,0,tools,a_127.png,127,tbd,71.834349648323,76.33345639656,4.44915576952214,animal,0.432854829674397,0,2,1
10,3,animal,0,0,tools,a_018.png,18,tbd,78.899746261729,86.3483257508724,7.4026739894117,animal,0.483275604176015,0,2,1
11,3,tool,0,0,tools,t_237.png,237,tbd,88.914629086983,95.6798841272002,6.71227120548869,tool,0.803153711393861,0,1,1
12,3,tool,0,0,tools,t_213.png,213,tbd,98.2462509691813,105.628185858344,7.33017093553398,tool,0.555363106285768,0,1,1
13,3,animal,0,0,tools,a_104.png,104,tbd,108.17781248873,112.776793123287,4.55277410364006,animal,0.561984715857761,0,2,1
14,3,tool,0,0,tools,t_235.png,235,tbd,115.326554783832,120.67544641395,5.28991762736214,tool,0.60468182941986,0,1,1
15,3,tool,0,0,tools,t_201.png,201,tbd,123.225115381582,129.157265773747,5.87339785278109,tool,1.35526284398748,0,1,1
16,3,tool,0,0,tools,t_181.png,181,tbd,131.706893687079,138.355603908509,6.59450566389979,tool,0.506265370750953,0,1,1
17,3,animal,0,0,tools,a_004.png,4,tbd,140.905254594148,146.404133619313,5.43491461443357,animal,0.427116208291409,0,2,1
18,3,tool,0,0,tools,t_208.png,208,tbd,148.970452671524,154.969290963126,5.94152162113187,tool,0.445331808796254,0,1,1
19,3,tool,0,0,tools,t_184.png,184,tbd,157.51891182025,164.500893793564,6.91807229338314,tool,0.49711507288248,0,1,1
20,3,animal,0,0,tools,a_132.png,132,tbd,167.050544799939,173.415961748052,6.30625821091847,animal,0.487547496542902,0,2,1
21,3,animal,0,0,tools,a_180.png,180,tbd,175.965575228232,180.131426582157,4.10980613875222,animal,0.858396120998805,0,2,1
22,3,tool,0,0,tools,t_210.png,210,tbd,182.681058023593,188.413257296034,5.67684428136666,tool,0.809844920833712,0,1,1
23,3,animal,0,0,tools,a_002.png,2,tbd,190.979580838558,199.028020422345,7.99180030187523,animal,0.473604429876104,0,2,1
24,3,animal,0,0,tools,a_157.png,157,tbd,201.577624601159,208.959580017472,7.32446996399874,animal,0.449414787234673,0,2,1
25,3,animal,0,0,tools,a_146.png,146,tbd,211.52588656095,217.207905932165,5.62601354691659,animal,0.693501524707244,0,2,1
26,3,tool,0,0,tools,t_298.png,298,tbd,219.774410370199,224.44011258155,4.61500759652386,tool,1.0565989048655,0,1,1
27,3,animal,0,0,tools,a_175.png,175,tbd,226.989747230354,233.588456200911,6.53727895384964,animal,0.71986961114726,0,2,1
28,3,animal,0,0,tools,a_118.png,118,tbd,236.154757291864,242.120257246641,5.90943621952606,animal,0.494182897793507,0,2,1
29,3,animal,0,0,tools,a_073.png,73,tbd,244.686547432546,251.91850294508,7.17176652926104,animal,0.533613628605053,0,2,1
30,3,tool,0,0,tools,t_183.png,183,tbd,254.501472402605,262.516570442198,7.95737239685481,tool,0.570843143311322,0,1,1
31,3,animal,0,0,tools,a_035.png,35,tbd,265.066252560036,271.198330337407,6.07742779386158,animal,0.495459750673945,0,2,1
32,3,tool,0,0,tools,t_308.png,308,tbd,273.764675690029,279.730180135119,5.91477394776862,tool,0.62405496874544,0,1,1
33,3,animal,0,0,tools,a_154.png,154,tbd,282.296475132075,287.828697946591,5.47554060267023,animal,0.760842444105037,0,2,1
34,3,tool,0,0,tools,t_360.png,360,tbd,290.378354726227,294.660787462926,4.21738752690918,tool,0.609969174239268,0,1,1
35,3,tool,0,0,tools,t_302.png,302,tbd,297.210461562346,301.809525267714,4.53202396878101,tool,0.606592137321059,0,1,1
36,3,animal,0,0,tools,a_023.png,23,tbd,304.359146124838,310.491228392524,6.07544115176217,animal,0.523289113607461,0,2,1
37,3,tool,0,0,tools,t_286.png,286,tbd,313.05758497093,320.639303234513,7.54154907309747,tool,0.758600494435996,0,1,1
38,3,tool,0,0,tools,t_214.png,214,tbd,323.189127438717,327.771488779422,4.51759773108348,tool,0.50578041683184,0,1,1
39,3,animal,0,0,tools,a_016.png,16,tbd,330.33781007679,337.1031497915,6.70940732988566,animal,0.469531394276601,0,2,1
40,3,tool,0,0,tools,t_248.png,248,tbd,339.669475579181,345.001786724591,5.28901481165823,tool,0.556174890922193,0,1,1
41,3,animal,0,0,tools,a_135.png,135,tbd,347.551391224141,351.750527993335,4.14686674439753,animal,0.692711229430643,0,2,1
42,3,animal,0,0,tools,a_134.png,134,tbd,354.316848007755,360.398971361815,6.02685341617382,animal,0.563785973274207,0,2,1
43,3,tool,0,0,tools,t_291.png,291,tbd,362.965271169822,370.213931933649,7.19320241229781,tool,0.631262564304961,0,1,1
44,3,animal,0,0,tools,a_028.png,28,tbd,372.780138407271,380.661978358366,7.82107087492319,animal,0.901557982067061,0,2,1
45,3,animal,0,0,tools,a_052.png,52,tbd,383.228341030769,389.143780077642,5.84935436105938,animal,0.901179512738963,0,2,1
46,3,tool,0,0,tools,t_203.png,203,tbd,391.710102657957,396.242502519141,4.46329260850446,tool,0.579780792734709,0,1,1
47,3,animal,0,0,tools,a_017.png,17,tbd,398.808846909553,404.107770966154,5.22514567052316,animal,0.562779501447949,0,2,1
48,3,animal,0,0,tools,a_065.png,65,tbd,406.674097716045,411.039871002654,4.31648141458754,animal,0.588065742933395,0,2,1
49,3,animal,0,0,tools,a_091.png,91,tbd,413.589517197978,418.088588344439,4.44592242490019,animal,0.536706172053528,0,2,1
50,3,tool,0,0,tools,t_330.png,330,tbd,420.654919905382,426.337119209896,5.63091488738757,tool,0.56340814541818,0,1,1
51,3,tool,0,0,tools,t_342.png,342,tbd,428.90343890358,433.369195447731,4.41126799802299,tool,0.577644686183703,0,1,1
52,3,tool,0,0,tools,t_279.png,279,tbd,435.918814059698,442.917414364654,6.93297309927322,tool,0.949929569669621,0,1,1
53,3,animal,0,0,tools,a_044.png,44,tbd,445.483770301587,450.982657665908,5.44151511531238,animal,0.783032614037438,0,2,1
54,3,tool,0,0,tools,t_259.png,259,tbd,453.54898730243,461.014197311211,7.40586310012993,tool,0.593919829536389,0,1,1
55,3,tool,0,0,tools,t_249.png,249,tbd,463.580511552371,468.446224219739,4.81184170966845,tool,0.615218351389558,0,1,1
56,3,animal,0,0,tools,a_112.png,112,tbd,471.012479124605,476.011508575292,4.94181456011345,animal,0.730279762849023,0,2,1
57,3,animal,0,0,tools,a_033.png,33,tbd,478.577796516041,486.542930189484,7.89589217733591,animal,0.826339448103681,0,2,1
58,3,animal,0,0,tools,a_152.png,152,tbd,489.092588572804,494.57481366455,5.43006759322099,animal,0.572784562674315,0,2,1
59,3,tool,0,0,tools,t_309.png,309,tbd,497.124486801759,503.023311045094,5.83727514678638,tool,0.954675831642817,0,1,1
60,3,tool,0,0,tools,t_351.png,351,tbd,505.572981616408,512.121630962009,6.48979768437092,tool,1.03274282841267,0,1,1
