trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,2,tool,0,1,tools,1,t_355.png,355,tbd,0.0162554121600351,2.28449435857578,3.4690332071682,1.042186399204,0,2,1.16166265048594,3,3.3502210211177
2,1,tool,0,1,tools,1,t_286.png,286,tbd,6.83839941725194,9.70737428921848,11.2919875394567,1.81634487503283,0,2,1.55218006694315,3,0.601569634653515
3,4,tool,0,0,tools,1,t_228.png,228,tbd,11.909139115003,14.2443556125852,15.0783638840842,1.29918653867727,0,2,0.792490684134577,3,1.29513457047028
4,4,animal,0,0,tools,1,a_020.png,20,tbd,16.3793952609436,18.4977632922594,20.4326613038406,1.07044172139812,0,1,1.90583198156696,2,2.19206659542147
5,2,animal,0,1,tools,1,a_143.png,143,tbd,22.6344190579084,24.9696320770809,26.8044486705084,1.27881710908439,0,1,1.81114300950867,4,1.53444443956585
6,4,tool,0,0,tools,1,t_342.png,342,tbd,28.3556941208387,30.9410993228499,31.5582627810879,1.54640310886076,0,2,0.596851413405716,4,2.38675130063643
7,3,animal,0,1,tools,1,a_027.png,27,tbd,33.9601950923992,36.6790360417414,38.2469766162445,1.65762863471929,0,2,1.54609065529007,3,1.22719341837205
8,4,animal,0,0,tools,1,a_145.png,145,tbd,39.4812954023115,42.2501934741047,43.3343847889794,1.73746941264958,0,2,1.05614312545322,3,1.95605314126215
9,3,tool,0,1,tools,1,t_321.png,321,tbd,45.302640209318,47.8546899894404,48.4551738776023,1.52129344892843,0,1,0.586717945653731,2,0.851260545117611
10,1,animal,0,1,tools,1,a_106.png,106,tbd,49.3225358368152,52.22487310311,53.9595606650179,1.8667609692543,0,1,1.72068975051673,3,1.34439065304502
11,3,animal,0,1,tools,1,a_070.png,70,tbd,55.3273632317907,57.5457947258456,58.2630551351548,1.17673593601993,0,1,0.686856015638,4,2.12986298108547
12,4,animal,0,0,tools,1,a_125.png,125,tbd,60.3980941916883,63.066900232723,64.9350691344405,1.56126870396747,0,2,1.81341328890767,3,1.52022391649075
13,3,animal,0,1,tools,1,a_118.png,118,tbd,66.4696374528111,68.588007228362,69.9724525446051,1.03388477431683,0,1,1.33822095747382,4,1.02996769664298
14,1,tool,0,1,tools,1,t_199.png,199,tbd,71.0066206849482,73.8088735343872,75.4268386940854,1.74601330707633,0,1,1.59449241628874,3,1.11676782459358
15,4,animal,0,0,tools,1,a_154.png,154,tbd,76.5610747818517,79.0797698127878,79.9304500689199,1.44825685159803,0,2,0.793067132679198,2,0.830160296294139
16,1,tool,0,1,tools,1,t_202.png,202,tbd,80.7811333577731,83.0829931505399,83.9837103386468,1.21824034741007,0,1,0.877448124933039,3,0.896125292782472
17,4,tool,0,0,tools,1,t_265.png,265,tbd,84.8844416885861,87.6199705626478,89.154522794796,1.6798182172338,0,2,1.48978702514205,2,1.3614898946322
18,2,tool,0,1,tools,1,t_335.png,335,tbd,90.5222911380555,93.4579909107957,94.7757199648414,1.86171436358997,0,1,1.2956894050352,2,0.728999762177523
19,1,tool,0,1,tools,1,t_277.png,277,tbd,95.5096457410949,97.5946159469609,98.7288858125519,1.01121471570807,0,1,1.08723201916735,4,1.76536811905726
20,4,tool,0,0,tools,1,t_295.png,295,tbd,100.496976042124,102.965623317086,103.516066103761,1.37187949113155,0,2,0.501787938863799,3,1.01437919047953
21,3,animal,0,1,tools,1,a_133.png,133,tbd,104.550236520465,107.535965162809,108.103098614653,1.8821406814354,0,1,0.528581446078647,4,0.912432175427853
22,4,animal,0,0,tools,1,a_053.png,53,tbd,109.020494575176,111.272303516769,112.823548998339,1.15834689217586,0,2,1.50629219806297,3,1.69617776392931
23,2,animal,0,1,tools,1,a_149.png,149,tbd,114.524914193841,117.227080365683,118.394688438489,1.62438154030085,0,1,1.12575847851531,4,2.04512064918663
24,4,animal,0,0,tools,1,a_140.png,140,tbd,120.44633971228,122.581383991459,126.150918266054,1.06943198954617,0,2,3.52919274503881,2,1.18671051974241
25,4,tool,0,0,tools,1,t_204.png,204,tbd,127.351875059402,129.67041501685,130.354273561714,1.21182317531638,0,2,0.647830349940705,2,0.47891421289296
26,2,tool,0,1,tools,1,t_279.png,279,tbd,130.838022192719,133.123194621351,133.623595166969,1.1680818720085,0,2,0.461983213139092,4,0.994703986523746
27,2,animal,0,1,tools,1,a_166.png,166,tbd,134.624394367834,137.059684906741,140.262250615147,1.32940923776919,0,1,3.15575280700625,2,0.624133074235488
28,2,animal,0,1,tools,1,a_103.png,103,tbd,140.896100605841,143.114548240258,143.681677525369,1.12041793148319,0,1,0.528092202531752,4,1.08195733957564
29,4,tool,0,0,tools,1,t_292.png,292,tbd,144.782555930505,147.551452333382,149.402933615492,1.67308866328556,0,1,1.80532285071024,2,1.05372158287935
30,4,tool,0,0,tools,1,t_213.png,213,tbd,150.470464106084,153.155945719499,154.056670284435,1.58303594850679,0,1,0.861878302085074,4,1.24514592284288
