trial,phase,object,toShock,seenBefore,shockedCategory,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,2,animal,0,0,tools,a_139.png,139,tbd,0.0282609747978313,6.71009207355837,6.54530600218732,1,3.79069437287762,0,1,0
2,2,tool,1,0,tools,t_357.png,357,tbd,11.3261464859015,18.5748348330876,7.19298868684669,1,1.15829104773547,1,1,1
3,2,animal,0,0,tools,a_121.png,121,tbd,23.3240738852205,30.5226108767488,7.1507992732202,0,0.913027847976537,0,2,1
4,2,animal,0,0,tools,a_058.png,58,tbd,35.0886444732787,43.6536154690571,8.51756991226015,0,0.940660599300827,0,2,1
5,2,tool,1,0,tools,t_302.png,302,tbd,48.2029409276624,54.2684039335686,6.01515593547567,1,0.736336875881079,1,1,1
6,2,tool,0,0,tools,t_212.png,212,tbd,59.0343132766934,66.3327956788316,7.25193198329107,1,1.03742333944456,0,1,0
7,2,tool,0,0,tools,t_253.png,253,tbd,70.882135249853,79.2972221278078,8.35873078565744,1,2.33962308016135,0,1,0
8,2,animal,0,0,tools,a_161.png,161,tbd,83.8465267385268,91.9782526677168,8.06757567966035,0,3.68127792767973,0,2,1
9,2,tool,1,0,tools,t_286.png,286,tbd,96.544230135321,104.209418847185,7.60974426184237,1,1.75456145701492,1,1,1
10,2,tool,0,0,tools,t_224.png,224,tbd,108.958659823738,117.50703237355,8.48938705564173,1,1.61645062195157,0,1,0
11,2,animal,0,0,tools,a_072.png,72,tbd,122.056335380585,130.954601862764,8.82987639215683,0,1.31953149058336,0,2,1
12,2,tool,1,0,tools,t_310.png,310,tbd,135.520545332276,144.052220007738,8.46796690361732,1,1.38241481105479,1,1,1
13,2,tool,1,0,tools,t_311.png,311,tbd,148.818164311166,158.549621398838,9.6805106935521,0,3.72383744518856,1,2,0
14,2,tool,1,0,tools,t_322.png,322,tbd,163.298905354111,173.080342203296,9.7250842260711,1,4.02676012647089,1,1,1
15,2,animal,0,0,tools,a_162.png,162,tbd,177.846253150105,185.311476309092,7.40593084821187,0,0.943025391133233,0,2,1
16,2,animal,0,0,tools,a_036.png,36,tbd,189.860771618446,197.77580878221,7.8589166905048,0,0.722237289695386,0,2,1
17,2,animal,0,0,tools,a_060.png,60,tbd,202.325170484065,209.323808635954,6.94275303162514,0,0.750660015559788,0,2,1
18,2,tool,1,0,tools,t_266.png,266,tbd,213.889745690731,221.055029340664,7.11141279279721,1,1.58006400334398,1,1,1
19,2,animal,0,0,tools,a_086.png,86,tbd,225.820977492931,233.252833128051,7.36717664214623,0,0.869701448971227,0,2,1
20,2,tool,1,0,tools,t_293.png,293,tbd,237.818793275872,246.983556370109,9.11685456778192,1,1.1547254176262,1,1,1
21,2,animal,0,0,tools,a_106.png,106,tbd,251.732971506701,259.414806454302,7.62798225786265,0,1.25995817305602,0,2,1
22,2,tool,1,0,tools,t_264.png,264,tbd,263.980801241689,270.54612697228,6.50778310495999,1,1.47012475729343,1,1,1
23,2,animal,0,0,tools,a_040.png,40,tbd,275.312062615815,285.160172610549,9.78414320983205,0,0.882751905347504,0,2,1
24,2,tool,0,0,tools,t_218.png,218,tbd,289.742801766415,298.291197088534,8.50130123500201,1,2.16432089806085,0,1,0
25,2,animal,0,0,tools,a_137.png,137,tbd,302.857127087103,312.505263510543,9.59812887933642,0,0.807729982992441,0,2,1
26,2,tool,1,0,tools,t_244.png,244,tbd,317.054545990427,326.302767024213,9.18372541216483,0,1.35987086852083,1,2,0
27,2,animal,0,0,tools,a_079.png,79,tbd,331.052029490127,337.400607439734,6.28351145067007,0,0.908747616455912,0,2,1
28,2,tool,1,0,tools,t_220.png,220,tbd,341.966704221398,350.84830971395,8.83740792325165,0,2.51351851100981,1,2,0
29,2,animal,0,0,tools,a_138.png,138,tbd,355.61427326158,362.096323231078,6.41284900811705,0,0.838930288846768,0,2,1
30,2,tool,0,0,tools,t_232.png,232,tbd,366.64562848327,373.727536622991,7.03138890762615,1,2.60123968303287,0,1,0
31,2,animal,0,0,tools,a_172.png,172,tbd,378.293551296054,386.958333634494,8.60698527439289,0,1.09701654264836,0,2,1
32,2,tool,1,0,tools,t_268.png,268,tbd,391.524452226255,397.773252510556,6.18879814735115,0,4.01169961307369,1,2,0
33,2,animal,0,0,tools,a_053.png,53,tbd,402.539182701567,409.437812899186,6.84623407271054,0,1.38557406774135,0,2,1
34,2,animal,0,0,tools,a_019.png,19,tbd,414.003772726271,420.768949827465,6.71567235182142,0,0.614865541083873,0,2,1
35,2,animal,0,0,tools,a_120.png,120,tbd,425.335030572292,433.650131306074,8.2572722295702,0,0.630169814387955,0,2,1
36,2,tool,1,0,tools,t_207.png,207,tbd,438.21608215253,447.031064534463,8.76578734093925,1,1.89588511179682,1,1,1
37,2,tool,1,0,tools,t_234.png,234,tbd,451.780301020702,460.461969185209,8.63312506347873,,4.50331266859803,1,,0
38,2,animal,0,0,tools,a_043.png,43,tbd,465.17789395577,475.009338470563,9.78321240045066,0,0.846912463583067,0,2,1
39,2,tool,0,0,tools,t_256.png,256,tbd,479.575289637756,487.190510776102,7.53918770952338,1,1.14915229638927,0,1,0
40,2,animal,0,0,tools,a_157.png,157,tbd,491.756452000456,500.621321130252,8.81016569945342,0,1.03401775695784,0,2,1
41,2,animal,0,0,tools,a_160.png,160,tbd,505.1873784613,512.66926196844,7.43264409250082,0,1.61457719877308,0,2,1
42,2,tool,0,0,tools,t_252.png,252,tbd,517.235162138495,527.033300069397,9.73251005828073,1,1.18720033120326,0,1,0
43,2,tool,1,0,tools,t_276.png,276,tbd,531.59925412322,539.464341033249,7.81021277851108,1,2.83771918699449,1,1,1
44,2,animal,0,0,tools,a_076.png,76,tbd,544.213675344188,550.495789268587,6.22171319438218,0,0.815646727437979,0,2,1
45,2,tool,1,0,tools,t_303.png,303,tbd,555.061682061698,564.109942995131,9.00337903142189,1,0.616077925883474,1,1,1
46,2,tool,1,0,tools,t_297.png,297,tbd,568.875917768547,575.54126396214,6.62041920398906,1,1.9564033196998,1,1,1
47,2,animal,0,0,tools,a_111.png,111,tbd,580.307154381798,588.072159888848,7.72041791396988,0,0.904013863214004,0,2,1
48,2,tool,0,0,tools,t_324.png,324,tbd,592.638255387564,602.403205727898,9.70504108952901,1,0.78757649122781,0,1,0
49,2,animal,0,0,tools,a_002.png,2,tbd,606.952364082673,615.500731500697,8.48657823623548,0,0.8516410850375,0,2,1
50,2,tool,1,0,tools,t_206.png,206,tbd,620.066670800632,627.315261002381,7.20066303939316,1,1.24863873275444,1,1,1
51,2,tool,0,0,tools,t_237.png,237,tbd,632.081182533501,639.346419612462,7.21855002609382,1,1.94603807113845,0,1,0
