trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,4,tool,0,0,animals,2,t_253.png,253,tbd,0.0195802366615681,1.57054209493072,1.83720963826272,0.406220245218623,0,2,0.212261298795056,3,2.76169936085716
2,4,tool,0,0,animals,2,t_353.png,353,tbd,4.60628154662481,6.62407670235916,7.54163102067469,0.923562994436766,0,2,0.856919785306673,3,1.00531239038901
3,2,tool,0,1,animals,2,t_226.png,226,tbd,8.55912533009177,10.1936220748248,10.5104510905221,0.541321660351126,0,2,0.276455102837645,3,0.762566940047691
4,1,animal,0,1,animals,2,a_124.png,124,tbd,11.2777897648957,13.2458221177403,13.5293534120101,0.898490070337065,0,1,0.238298296477296,4,1.2970024571041
5,1,tool,0,1,animals,2,t_243.png,243,tbd,14.8303944108193,16.5815983573593,17.3487824390613,0.657142783167806,0,1,0.718645943958109,4,0.517655267947703
6,4,animal,0,0,animals,2,a_092.png,92,tbd,17.8826265269017,19.9673635157014,20.4177047902413,0.994939478749183,0,2,0.400960895411117,4,1.37667348903778
7,4,animal,0,0,animals,2,a_100.png,100,tbd,21.8021969645488,23.1530591394112,25.0377609118732,0.263921480207656,0,2,1.83539419942099,3,1.59974846551631
8,2,tool,0,1,animals,2,t_282.png,282,tbd,26.6557479934418,28.6237505182398,28.9904533099871,0.87698790952302,0,1,0.314787349427206,4,0.526165241579292
9,1,tool,0,1,animals,2,t_286.png,286,tbd,29.5244831014679,31.3590593235131,31.7594097549445,0.746979519230911,0,1,0.356609156675404,4,0.371246709033585
10,4,tool,0,0,animals,2,t_331.png,331,tbd,32.1430789317637,33.4605612778905,35.2619629394721,0.23464520736477,0,2,1.76118651090292,2,1.81998464591379
11,1,animal,0,1,animals,2,a_102.png,102,tbd,37.0967001688186,38.2808392816951,39.8653307503919,0.0941174767361159,0,2,1.5370293857377,-1,5.0042193368281
12,4,animal,0,0,animals,2,a_128.png,128,tbd,44.8857838095464,46.9371380830235,47.9378151475976,0.94203723217611,0,1,0.939992176692613,4,0.895506051387201
13,2,tool,0,1,animals,2,t_230.png,230,tbd,48.8386824381305,49.9393633194122,50.3896792561536,0.00751668675172201,0,2,0.40083677225266,4,0.496508466170781
14,1,animal,0,1,animals,2,a_103.png,103,tbd,50.8900402396575,52.5746070482273,53.4419206734528,0.608832455137256,0,1,0.820652729998983,4,0.801361681715207
15,4,tool,0,0,animals,2,t_240.png,240,tbd,54.259300225076,55.8770326456943,56.5108305160975,0.525908840445285,0,1,0.585261657051888,3,0.557554609520594
16,4,tool,0,0,animals,2,t_276.png,276,tbd,57.0780537912106,58.6288835080268,58.9291797678816,0.465222667748818,0,2,0.248531240689772,3,0.508270338294096
17,4,animal,0,0,animals,2,a_022.png,22,tbd,59.4464301608568,60.697173055607,61.2810111938743,0.156394067827521,0,2,0.531336077707238,4,0.715479360096651
18,2,tool,0,1,animals,2,t_237.png,237,tbd,62.0149809443865,63.2157079789577,63.5827058438481,0.114379300717385,0,1,0.325823726489034,4,0.7718559709283
19,1,tool,0,1,animals,2,t_189.png,189,tbd,64.3666930582003,65.5005953267646,65.9010676362377,0.0423520461036238,0,1,0.359017851584213,4,0.299738619054551
20,3,animal,0,1,animals,2,a_025.png,25,tbd,66.2180643946012,67.3521408204688,67.7023535136832,0.0386143033967291,0,1,0.300505488499766,4,0.294311518318864
21,1,tool,0,1,animals,2,t_197.png,197,tbd,68.0026850540198,69.2868918092063,69.6704262787207,0.185090120073007,0,1,0.333829830655304,4,0.352321615595429
22,2,animal,0,1,animals,2,a_013.png,13,tbd,70.0375582094493,71.3717359223847,71.6883920637047,0.244888206438764,0,1,0.265034809948702,4,0.227377382816485
23,4,animal,0,0,animals,2,a_177.png,177,tbd,71.9222433038631,73.7899998595385,74.1737505022065,0.781278945381462,0,2,0.334839493982145,4,0.32811439213765
24,4,tool,0,0,animals,2,t_266.png,266,tbd,74.5074644371307,75.8249891198393,76.2419595461324,0.230849988649759,0,2,0.375876791546034,4,0.29083093814188
25,4,animal,0,0,animals,2,a_064.png,64,tbd,76.542256768178,78.2601636347572,79.243947120347,0.62773454182228,0,2,0.928813394759345,3,0.497059483197518
26,3,animal,0,1,animals,2,a_057.png,57,tbd,79.7613072035565,81.1286485720739,81.6792040633045,0.267638380306242,0,2,0.496346175943472,3,1.40288528548263
27,2,tool,0,1,animals,2,t_255.png,255,tbd,83.0970937065904,85.1318863583692,86.2159466033263,0.950236641958124,0,2,1.03226956725848,3,1.75249339948277
28,3,tool,0,1,animals,2,t_249.png,249,tbd,87.9840248849468,89.2348168516473,89.8686374940007,0.152586341665374,0,1,0.59249864665253,4,0.317646672341652
29,3,animal,0,1,animals,2,a_042.png,42,tbd,90.2022981874688,91.9034234104183,93.2544295938023,0.605434390937181,0,1,1.30595407825604,2,0.580034372153023
30,4,animal,0,0,animals,2,a_178.png,178,tbd,93.854971117169,95.5227620552796,97.1906761543578,0.56874823037895,0,1,1.62169324771094,3,0.843845158422482
31,4,tool,0,0,animals,2,t_200.png,200,tbd,98.0413723505735,99.7592400878857,100.559798545884,0.640768040755618,0,2,0.753342376236105,3,1.05681965288022
32,1,animal,0,1,animals,2,a_091.png,91,tbd,101.627360032555,102.761178590154,103.378539924219,0.0445796917901737,0,1,0.562484896883689,4,0.349316039031692
33,2,tool,0,1,animals,2,t_229.png,229,tbd,103.745544845202,104.996399033847,105.947064728483,0.159140972098624,0,1,0.90133727403736,2,0.724865893404058
34,4,animal,0,0,animals,2,a_010.png,10,tbd,106.681046666799,108.282098153533,108.649030268429,0.501908465044568,0,2,0.326768602019001,3,1.94283963253838
35,4,animal,0,0,animals,2,a_075.png,75,tbd,110.600574767865,111.768003118814,112.184995354863,0.0673246441450908,0,2,0.376906981698994,2,0.999944625014905
36,2,tool,0,1,animals,2,t_227.png,227,tbd,113.202461119163,115.153789445445,116.905128740753,0.851845125128355,0,1,1.70217829664398,2,0.383902781075449
37,4,tool,0,0,animals,2,t_304.png,304,tbd,117.305489756331,118.82319173951,119.090008743806,0.431520147590093,0,2,0.227911401059828,3,1.58933206278743
38,4,tool,0,0,animals,2,t_319.png,319,tbd,120.69130847686,122.159006569826,122.509209217464,0.373746621093031,0,2,0.306196448513219,4,0.299050970337703
39,4,tool,0,0,animals,2,t_206.png,206,tbd,122.826178392905,124.794237045746,125.711493725063,0.878907194045213,0,2,0.858081796181068,3,0.441805433238187
40,4,tool,0,0,animals,2,t_213.png,213,tbd,126.161995365448,127.329417622492,127.64632714184,0.100966654850155,0,2,0.278929868469277,3,0.485036856221996
