trial,phase,object,toShock,seenBefore,shockedCategory,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,3,animal,0,0,tools,a_097.png,97,tbd,0.0307110825333439,6.4791959543445,6.35903906436765,animal,0.838269250532449,0,1,1
2,3,animal,0,0,tools,a_107.png,107,tbd,9.06241526577378,14.9112241458192,5.78497452054387,animal,1.13863662237054,0,1,1
3,3,tool,0,0,tools,t_269.png,269,tbd,17.4608411541026,24.3095287956676,6.78222552954947,tool,0.634727803971145,0,2,1
4,3,animal,0,0,tools,a_110.png,110,tbd,26.8758552248223,33.4912020919624,6.55081330335085,animal,0.674430840257628,0,1,1
5,3,tool,0,0,tools,t_198.png,198,tbd,36.0575115220709,42.8728306775583,6.74882040549882,tool,0.815223675768721,0,2,1
6,3,animal,0,0,tools,a_065.png,65,tbd,45.4391532578725,52.5377884589839,7.02773499044389,animal,0.4786768812437,0,1,1
7,3,animal,0,0,tools,a_064.png,64,tbd,55.1041071904574,62.8692547838737,7.70365669509697,animal,0.739675424457346,0,1,1
8,3,tool,0,0,tools,t_199.png,199,tbd,65.4355985328111,72.7174247563735,7.23249481106354,tool,0.602920984980301,0,2,1
9,3,tool,0,0,tools,t_308.png,308,tbd,75.2837861458306,83.2322892996349,7.8951388876161,tool,0.673462536101397,0,2,1
10,3,animal,0,0,tools,a_177.png,177,tbd,85.7818707061424,92.7472106132955,6.89948580635204,animal,0.420942668065436,0,1,1
11,3,tool,0,0,tools,t_315.png,315,tbd,95.2968699588259,100.262454908832,4.91241571531489,tool,0.959265253511603,0,2,1
12,3,tool,0,0,tools,t_306.png,306,tbd,102.828845164594,110.810557719064,7.92596214779345,tool,0.446397296328541,0,2,1
13,3,tool,0,0,tools,t_267.png,267,tbd,113.360285702252,120.725514698647,7.3134202438775,tool,0.70295042861153,0,2,1
