trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,3,animal,0,1,tools,2,a_001.png,1,tbd,0.0122707514115632,2.84795452394178,4.61606992136365,1.63594550265571,0,1,1.73329764905645,3,4.39787832182742
2,1,tool,0,1,tools,2,t_192.png,192,tbd,9.03636452599875,11.388305476597,11.671873011458,1.23682880391382,0,1,0.244655073942909,4,1.61274485517407
3,3,animal,0,1,tools,2,a_034.png,34,tbd,13.2898686138869,16.2089368072866,,1.8376484913567,0,-1,5.00153098230425,,
4,3,tool,0,1,tools,2,t_277.png,277,tbd,21.2297204053569,23.5149401052191,23.9653073454932,1.17012520802223,0,1,0.402679687122486,4,1.94237342550906
5,1,tool,0,1,tools,2,t_260.png,260,tbd,25.9169158408525,28.3689317461947,29.6533179445073,1.35832109925214,0,2,1.23092931021284,3,2.14465287605537
6,4,tool,0,0,tools,2,t_336.png,336,tbd,31.805086776111,33.9568552474834,34.3738636799353,1.05227429986194,0,2,0.363226271222629,4,1.29828011834371
7,4,tool,0,0,tools,2,t_201.png,201,tbd,35.6916186289401,38.3604885613586,38.944300519702,1.60436731256468,0,2,0.514796414130615,4,1.76508798736637
8,3,tool,0,1,tools,2,t_221.png,221,tbd,40.729089891116,43.1310618791212,44.2820179892609,1.31860522302077,0,1,1.0994962815376,3,1.88462740180182
9,3,tool,0,1,tools,2,t_181.png,181,tbd,46.1835793541539,48.852433075225,50.8874407676281,1.56807168831943,0,1,1.98442238623329,2,1.14554454386604
10,4,animal,0,0,tools,2,a_177.png,177,tbd,52.0383889438705,54.3235981101918,55.0075061357987,1.18639720169815,0,2,0.639458674502066,3,1.78964840719493
11,4,animal,0,0,tools,2,a_073.png,73,tbd,56.8089833233477,59.1275504984264,60.5453730984421,1.22444205540783,0,1,1.37678202707542,2,1.07597899077945
12,1,tool,0,1,tools,2,t_285.png,285,tbd,61.6296079467268,63.8814591830852,65.4494206252761,1.1660871555658,0,1,1.52303345470051,3,1.52120204215862
13,1,tool,0,1,tools,2,t_342.png,342,tbd,66.9840175145476,69.4527169483385,71.0206661350118,1.37870666190293,0,2,1.51608938122848,2,1.25220374938152
14,4,animal,0,0,tools,2,a_061.png,61,tbd,72.2883731320554,75.3242031509918,76.0247857918737,1.93747495920855,0,1,0.64984146747787,4,2.88439923916729
15,3,tool,0,1,tools,2,t_343.png,343,tbd,78.9271774287011,81.5293060728058,82.480091543792,1.49164666225092,0,1,0.901042838546175,3,0.858277799837424
16,4,animal,0,0,tools,2,a_002.png,2,tbd,83.3474730066683,85.616007867141,86.7002338417454,1.18147290949299,0,2,1.04152023269307,3,1.35536700910768
17,3,animal,0,1,tools,2,a_105.png,105,tbd,88.0680243746576,90.7702354461398,91.837794514294,1.59647560342238,0,1,1.01654643807899,4,1.1531266830072
18,3,animal,0,1,tools,2,a_071.png,71,tbd,93.0054073686932,95.9745239078345,96.8418700391385,1.87948367591927,0,1,0.829444067142788,4,1.24928362888249
19,3,tool,0,1,tools,2,t_194.png,194,tbd,98.1096022335535,100.478224321159,102.196305350141,1.27670291226058,0,2,1.66804941183108,2,0.349984163146019
20,4,animal,0,0,tools,2,a_038.png,38,tbd,102.563273095064,105.582414661949,106.733366900805,1.90517075743683,0,2,1.09807793991428,4,1.46019383986805
21,3,animal,0,1,tools,2,a_135.png,135,tbd,108.201239911707,110.369690774855,111.554007870498,1.11783161375615,0,1,1.15657315638873,2,1.60538403639043
22,4,animal,0,0,tools,2,a_119.png,119,tbd,113.171795152712,115.640695068486,116.407990868425,1.39486043010273,0,2,0.731063074724602,4,1.20763765568074
23,3,animal,0,1,tools,2,a_046.png,46,tbd,117.625652434357,120.22777140035,121.578523047145,1.5644528357815,0,1,1.30493647299238,3,1.81445927507281
24,4,tool,0,0,tools,2,t_270.png,270,tbd,123.397071143588,126.216053201476,127.216881402513,1.7533984398248,0,2,0.979073380883733,3,1.22963974757511
25,4,animal,0,0,tools,2,a_091.png,91,tbd,128.451233930226,131.019982294143,133.405300587677,1.47661616455145,0,1,2.3614810525886,1,1.47914594085
26,3,tool,0,1,tools,2,t_202.png,202,tbd,134.906540993085,137.491986840323,139.059950853975,1.55424924335774,0,1,1.54473634888825,3,2.23516379694047
27,4,animal,0,0,tools,2,a_007.png,7,tbd,141.311798984373,143.947309743179,144.898087567072,1.57114460200702,0,2,0.924498435120483,3,1.58019944959261
28,4,animal,0,0,tools,2,a_030.png,30,tbd,146.482729116573,149.501875078121,150.536046472248,1.95353883021531,0,2,1.01638997442222,4,2.00546661449334
29,4,animal,0,0,tools,2,a_170.png,170,tbd,152.554380550891,155.323322360082,156.674253849302,1.6962828545308,0,2,1.3003403238767,3,1.27461606331622
30,2,animal,0,1,tools,2,a_166.png,166,tbd,157.958830828863,160.761136296245,163.296541557177,1.72109929329747,0,2,2.50164670670756,2,0.698306111636384
31,3,tool,0,1,tools,2,t_256.png,256,tbd,163.997119398305,166.132199040716,166.699354817673,1.08924811456462,0,1,0.528832798278586,4,1.84167780392147
32,1,tool,0,1,tools,2,t_273.png,273,tbd,168.550875978924,171.336442458793,172.737642993334,1.74353921650551,0,1,1.37385084946322,4,1.11757438346723
33,2,animal,0,1,tools,2,a_159.png,159,tbd,173.871920931901,176.090405111362,178.525753840321,1.18092356912298,0,1,2.4190457471243,2,0.844816611008014
34,3,tool,0,1,tools,2,t_199.png,199,tbd,179.376441055244,182.345421614046,184.497327703381,1.90061035846591,0,1,2.12528476594053,2,1.11666120935661
35,4,tool,0,0,tools,2,t_252.png,252,tbd,185.631577524003,188.500618219422,189.501430648138,1.80566567882714,0,2,0.970467593320791,4,0.952632329360085
36,4,tool,0,0,tools,2,t_304.png,304,tbd,190.468888078584,193.287880293103,193.838332082071,1.75529585645741,0,2,0.526330762598946,4,0.661824437949804
37,4,animal,0,0,tools,2,a_053.png,53,tbd,194.505554469031,197.374567896183,198.875805049161,1.83195552671434,0,2,1.47792737935026,4,0.954634695121626
38,3,tool,0,1,tools,2,t_289.png,289,tbd,199.843277222232,202.728966508308,203.329462816787,1.83472523826277,0,1,0.563724006707275,4,1.13318406506437
39,4,animal,0,0,tools,2,a_080.png,80,tbd,204.48032138412,207.032515875471,207.999973277734,1.47250449383924,0,2,0.939401610253071,3,1.4172115942207
