trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,3,tool,0,1,tools,1,t_326.png,326,tbd,0.0341648937646823,2.4694785929114,3.53700767800729,1.29996733295584,0,1,1.01572414834482,3,3.09025105648288
2,4,tool,0,0,tools,1,t_288.png,288,tbd,6.65620974794183,9.32506786129852,11.2099107864069,1.55404120754821,0,1,1.84423166359738,3,0.565623629878246
3,4,animal,0,0,tools,1,a_013.png,13,tbd,11.7937181232373,13.9121117965296,14.8462070888381,1.02965719019705,0,2,0.885480191003808,2,0.908422476943088
4,4,animal,0,0,tools,1,a_031.png,31,tbd,15.7636231792239,18.4153628823915,19.3665516314668,1.51278137924579,0,2,0.882374879092822,3,2.47224034028659
5,1,animal,0,1,tools,1,a_127.png,127,tbd,21.8518717314109,24.7876120550736,26.0553135825521,1.8248900114776,0,1,1.20538502207091,3,1.60074905823058
6,2,tool,0,1,tools,1,t_317.png,317,tbd,27.6733032269458,30.0585685435544,31.8934052457043,1.29137313969667,0,1,1.78564737380657,4,1.04985196337111
7,1,animal,0,1,tools,1,a_106.png,106,tbd,32.9609364162152,35.513012981015,37.214383448676,1.45435641813672,0,1,1.6574027008628,4,0.951015620745238
8,1,tool,0,1,tools,1,t_259.png,259,tbd,38.1818433195076,40.6338409353357,41.7680907736285,1.35638332681825,0,1,1.08470051690711,3,1.19851528485924
9,1,tool,0,1,tools,1,t_247.png,247,tbd,42.9857517772089,45.3209793110691,45.8547422095835,1.24650122983234,0,1,0.481776185442868,3,0.541088751650022
10,4,tool,0,0,tools,1,t_200.png,200,tbd,46.4051971562385,48.8571784309934,51.2925073812312,1.35978527982621,0,2,2.38276741614936,2,0.817442420571751
