trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,4,animal,0,0,animals,2,a_058.png,58,tbd,0.0186034664318413,1.26920251878892,1.81961993904861,0.0567249854574747,0,2,0.476376553395994,4,3.26829859175518
2,1,animal,0,1,animals,2,a_162.png,162,tbd,5.10568808684707,7.20712815386787,8.02439753995895,0.998351636683107,0,1,0.77061830594198,4,3.49951692521108
3,3,tool,0,1,animals,2,t_328.png,328,tbd,11.5438329441379,12.6945176647505,14.7794251375819,0.0569126277159835,0,2,2.04644731710709,2,2.14167827981487
4,2,tool,0,1,animals,2,t_187.png,187,tbd,16.9311410204637,18.9990854730513,20.2334822880266,0.967769067809611,0,2,1.17913753447215,3,2.44278151118579
5,1,animal,0,1,animals,2,a_003.png,3,tbd,22.6854216268191,23.9028688924109,25.2371726622312,0.121457593115342,0,1,1.29949261351589,4,1.61931713311128
6,2,animal,0,1,animals,2,a_026.png,26,tbd,26.871863783427,28.5730467494602,30.0741152773292,0.616495697136636,0,2,1.45072386616766,2,1.83956890348691
7,3,animal,0,1,animals,2,a_116.png,116,tbd,31.9255865358059,33.2264893079484,35.7450022789435,0.206549219355219,0,1,2.47729545849734,4,1.73682312523852
8,3,tool,0,1,animals,2,t_288.png,288,tbd,37.4964267422179,39.1975276001513,40.4484762534021,0.604436280963993,0,2,1.21147754154777,3,1.80753776399001
9,1,tool,0,1,animals,2,t_307.png,307,tbd,42.2666084160107,43.6340748775783,44.9350655310466,0.270599988615552,0,1,1.25591438101446,4,1.42676465849809
10,4,animal,0,0,animals,2,a_139.png,139,tbd,46.3693798530405,48.4377220167364,49.4718427432263,0.965286584203281,0,2,0.982619495226572,4,1.42544226906261
11,4,animal,0,0,animals,2,a_095.png,95,tbd,50.9062237780513,52.3571572926212,53.0411081419429,0.364002638973269,0,2,0.651154228075256,4,0.695073401631589
12,4,animal,0,0,animals,2,a_142.png,142,tbd,53.7416595812242,55.42627306857,56.2435607365428,0.585138432670003,0,2,0.77337566271558,4,0.605059510608953
13,2,tool,0,1,animals,2,t_338.png,338,tbd,56.8608006791826,58.4785236483783,59.2290490921068,0.559940731841971,0,1,0.699192598216769,3,1.20271282262843
14,4,tool,0,0,animals,2,t_200.png,200,tbd,60.4467548699192,62.0478233657147,62.8651299570388,0.496441674703305,0,2,0.771043600240091,2,1.02377008629242
15,4,tool,0,0,animals,2,t_278.png,278,tbd,63.8993359989761,65.6838500264714,66.4844604488758,0.692827593909269,0,2,0.748075783728609,3,0.923568696933671
16,4,animal,0,0,animals,2,a_132.png,132,tbd,67.4186604289262,68.9863327380658,69.8534789459704,0.459525348356045,0,2,0.814713883618879,3,1.07659959235139
17,2,tool,0,1,animals,2,t_349.png,349,tbd,70.9379085240023,72.5889917575603,73.6564737106169,0.543965311675273,0,1,1.02819879192566,4,1.07476017847489
18,4,animal,0,0,animals,2,a_165.png,165,tbd,74.7406893585605,76.2417011163761,77.0923692550016,0.396421491734548,0,2,0.807619872089845,2,1.16306455320091
19,1,tool,0,1,animals,2,t_284.png,284,tbd,78.2600346362703,80.0278666071758,81.2287742224134,0.6738215934083,0,2,1.16275825150046,2,0.874710528733203
20,4,animal,0,0,animals,2,a_111.png,111,tbd,82.1128250768347,83.2469634116633,84.2977084624852,0.0323013409044817,0,2,1.00368278870428,2,0.76893958018286
21,3,tool,0,1,animals,2,t_220.png,220,tbd,85.0817381804857,86.8662836399878,87.4166420450508,0.680617866146477,0,1,0.509419290341157,4,0.847085001966661
22,4,tool,0,0,animals,2,t_302.png,302,tbd,88.2674250067221,89.5849601215659,90.669110981087,0.228981242735207,0,2,1.04692008015058,3,0.821815272047843
23,1,tool,0,1,animals,2,t_236.png,236,tbd,91.5031560783193,92.8540315719704,93.6046048051787,0.261331508030152,0,1,0.711018409731651,4,0.754495290047316
24,4,tool,0,0,animals,2,t_331.png,331,tbd,94.3720175757467,96.1898886602567,96.7569191791317,0.734080761613475,0,2,0.52042626600155,4,0.76523381070956
25,1,tool,0,1,animals,2,t_210.png,210,tbd,97.5410107989419,98.7417683103095,99.4589322067366,0.105622462322366,0,2,0.669457598901317,4,0.579371542556601
26,4,animal,0,0,animals,2,a_075.png,75,tbd,100.042829204691,101.977476289004,102.61127288094,0.833923284263158,0,2,0.584811524903444,4,0.388091422755679
27,4,tool,0,0,animals,2,t_239.png,239,tbd,103.01173813879,104.67941137806,105.613518665764,0.565003950957472,0,1,0.874055909078379,2,1.01199174352269
28,2,animal,0,1,animals,2,a_016.png,16,tbd,106.631093327204,108.048650861408,108.815739689863,0.31318405417676,0,1,0.712925498643699,4,0.580898560772084
29,4,animal,0,0,animals,2,a_054.png,54,tbd,109.399741568086,110.98404237111,111.851294100752,0.479675529787061,0,2,0.82057916026406,3,0.762619501641211
30,3,tool,0,1,animals,2,t_272.png,272,tbd,112.618806299097,113.953075108828,114.436740247621,0.228823145758034,0,1,0.42971285245676,4,0.86709115365943
31,4,animal,0,0,animals,2,a_062.png,62,tbd,115.320825741397,117.10538467176,118.339684304101,0.685594897301804,0,1,1.19255547336002,2,0.972299854166977
32,4,animal,0,0,animals,2,a_102.png,102,tbd,119.323841931126,120.457885007729,121.842259964631,0.0339227390277668,0,2,1.34319849845338,3,0.669787955709126
33,4,tool,0,0,animals,2,t_301.png,301,tbd,122.526191249131,124.360840289926,125.244793640979,0.730804392717642,0,1,0.838368393262044,2,0.570489434713409
34,2,animal,0,1,animals,2,a_042.png,42,tbd,125.828664017948,127.413040835111,128.196991331625,0.485491293407282,0,1,0.74027358983858,4,0.70534300806753
35,4,animal,0,0,animals,2,a_002.png,2,tbd,128.91426010832,130.231683607465,130.898817691596,0.213798076919745,0,2,0.614755001815865,2,0.754812817464426
36,3,animal,0,1,animals,2,a_059.png,59,tbd,131.666343040066,132.867128134624,133.684344920214,0.0975540987764763,0,1,0.775391480712642,3,0.681322860792534
37,4,animal,0,0,animals,2,a_027.png,27,tbd,134.384974298043,136.386390021295,137.320425785145,0.899996755222155,0,1,0.879271377089481,4,0.765385518253424
38,2,tool,0,1,animals,2,t_192.png,192,tbd,138.104463521515,139.839021024009,140.88971395603,0.653689243638858,0,1,1.00877910434929,4,0.664038464314217
39,4,tool,0,0,animals,2,t_188.png,188,tbd,141.573666088291,142.924552807659,143.99205528774,0.263982164285602,0,2,1.02341246702963,2,1.15583807821395
40,1,tool,0,1,animals,2,t_207.png,207,tbd,145.159673520998,146.493714609046,147.377824799399,0.227434840202274,0,1,0.832316769718773,3,0.708239884463865
41,4,tool,0,0,animals,2,t_227.png,227,tbd,148.095198135628,149.979839142016,150.747030605596,0.794369397361614,0,2,0.718326992818675,4,0.37907973806773
42,1,animal,0,1,animals,2,a_083.png,83,tbd,151.130770186929,152.431653394251,153.015411514052,0.200351406154568,0,1,0.541656983026542,4,0.448789835535763
43,4,animal,0,0,animals,2,a_057.png,57,tbd,153.482492099624,155.567253638137,156.48463845667,0.986446085818241,0,2,0.875132936418595,3,0.506771624857265
44,3,animal,0,1,animals,2,a_040.png,40,tbd,157.00178798418,158.886430273508,159.820262691517,0.780368481125175,0,1,0.873085044945128,4,0.453194806796319
45,3,animal,0,1,animals,2,a_013.png,13,tbd,160.287523530027,162.138815177035,163.006161523434,0.744319401505228,0,1,0.827745337115175,4,0.371423157761001
