trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,2,animal,1,0,animals,2,a_018.png,18,tbd,0.0128679302340515,6.70142934053024,6.60667731697955,0,1.19030753795528,1,2,0
2,2,tool,0,0,animals,2,t_236.png,236,tbd,11.4718442220594,20.5790658882195,9.03256968919502,1,0.88688771999341,0,1,0
3,2,tool,0,0,animals,2,t_203.png,203,tbd,25.1659625283603,32.9885459712079,7.76505763777694,0,1.2396297590717,0,2,1
4,2,animal,0,0,animals,2,a_118.png,118,tbd,37.5590584806698,45.064907724096,7.44889477625253,1,1.67829082902222,0,1,0
5,2,animal,1,0,animals,2,a_088.png,88,tbd,49.635232115565,58.225151469811,8.51866768145257,1,1.6282428612717,1,1,1
6,2,tool,0,0,animals,2,t_201.png,201,tbd,63.0124416003223,71.5355454798998,8.45849846682119,0,1.04414301925476,0,2,1
7,2,tool,0,0,animals,2,t_331.png,331,tbd,76.0894145185889,82.3944296821999,6.16132189397744,0,0.980414190306419,0,2,1
8,2,animal,1,0,animals,2,a_029.png,29,tbd,86.9479667713392,93.9032867712322,6.82637346156966,0,0.741599766082118,1,2,0
9,2,animal,1,0,animals,2,a_177.png,177,tbd,98.6738647888676,106.796941967055,8.05325273325898,1,1.32710860598127,1,1,1
10,2,animal,0,0,animals,2,a_179.png,179,tbd,111.550689929645,121.308423802123,9.61375039280462,0,1.86499674990046,0,2,1
11,2,tool,0,0,animals,2,t_247.png,247,tbd,125.878633232588,135.035933556066,9.06983919461296,0,1.11268821579347,0,2,1
12,2,animal,0,0,animals,2,a_037.png,37,tbd,139.589451494458,145.927525274991,6.27645350780779,1,0.974230537369976,0,1,0
13,2,tool,0,0,animals,2,t_289.png,289,tbd,150.498083192136,158.370910985946,7.81744995881546,0,0.650043900738183,0,2,1
14,2,animal,0,0,animals,2,a_109.png,109,tbd,162.94116785656,172.665342787776,9.65663871113759,1,0.97779583558895,0,1,0
15,2,tool,0,0,animals,2,t_193.png,193,tbd,177.219106198974,183.640849092449,6.27756366118896,0,0.512397043019291,0,2,1
16,2,tool,0,0,animals,2,t_238.png,238,tbd,188.211091015877,194.449113746493,6.18642218268752,0,0.638305601579759,0,2,1
17,2,tool,0,0,animals,2,t_228.png,228,tbd,199.036329110286,207.909720438188,8.81304102617286,0,0.617856842411584,0,2,1
18,2,animal,1,0,animals,2,a_158.png,158,tbd,212.463524865939,220.970288031259,8.43442984356925,1,1.63156421311669,1,1,1
19,2,tool,0,0,animals,2,t_275.png,275,tbd,225.723981766421,231.862203851152,6.06928328764344,0,0.990823672356555,0,2,1
20,2,tool,0,0,animals,2,t_209.png,209,tbd,236.415726161933,243.137755375642,6.56278693329186,0,0.562395497400075,0,2,1
21,2,tool,0,0,animals,2,t_305.png,305,tbd,247.707956526312,254.41325326516,6.63310191556971,0,0.599070041355844,0,2,1
22,2,animal,0,0,animals,2,a_132.png,132,tbd,258.983513833153,266.472443143711,7.43537904845297,0,1.07508320329225,0,2,1
23,2,animal,1,0,animals,2,a_114.png,114,tbd,271.04301227303,280.033481373657,8.92299108697085,0,1.90014207382524,1,2,0
24,2,animal,1,0,animals,2,a_066.png,66,tbd,284.787169825213,292.79351376116,7.93990821723991,0,1.19426779823675,1,2,0
