trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,4,animal,0,0,animals,1,a_139.png,139,tbd,0.0173374750011135,2.2191389255986,2.65281191593749,1.0644137904119,0,2,0.371737581574052,4,2.00909611593306
2,4,tool,0,0,animals,1,t_283.png,283,tbd,4.68780655921728,7.23988173384532,9.99211257901334,1.44688689349366,0,1,2.69827290585454,1,3.07009168348668
3,1,tool,0,1,animals,1,t_302.png,302,tbd,13.0779559131679,15.3798309178255,17.7484259048924,1.20463353309913,0,2,2.32562006572334,2,4.56115851586401
4,2,tool,0,1,animals,1,t_354.png,354,tbd,22.3187983923053,25.4380083553533,28.724018338502,1.99714879866924,0,2,3.23172239743326,3,4.7330219659907
5,4,animal,0,0,animals,1,a_165.png,165,tbd,33.4611896935075,36.3468845984116,38.1483405585677,1.76355538401994,0,2,1.75734842694146,3,3.93694570202024
6,2,tool,0,1,animals,1,t_252.png,252,tbd,42.1015526905521,44.4201131824648,48.023039219639,1.21255035014902,0,2,3.54748394644594,2,3.05567678929037
7,2,tool,0,1,animals,1,t_190.png,190,tbd,51.092203383816,53.6109052271313,,1.40409842775012,0,-1,5.00660509491536,,
8,2,animal,0,1,animals,1,a_015.png,15,tbd,58.6316521741792,61.167050440481,63.6023699190137,1.42390655688056,0,2,2.39007482664965,2,3.28493350665667
9,1,tool,0,1,animals,1,t_256.png,256,tbd,66.9050518593249,69.240292987015,71.9424844405694,1.22107349734562,0,2,2.65121110187101,2,2.80608259668406
10,4,tool,0,0,animals,1,t_282.png,282,tbd,74.7614437331467,77.3135075561586,78.1975664004658,1.4243839691498,0,2,0.837230406425078,4,1.54522099632595
11,4,animal,0,0,animals,1,a_062.png,62,tbd,79.7488243121661,82.8013133807654,85.5368629651948,1.95598401294172,0,1,2.67969703637937,3,1.82222494211055
12,4,tool,0,0,animals,1,t_236.png,236,tbd,87.3716893011115,89.9237688258836,92.5759190323479,1.45477453393441,0,2,2.60449736857481,2,3.48848547063972
13,1,tool,0,1,animals,1,t_308.png,308,tbd,96.0787737868177,98.7476097892941,99.9652670672203,1.56182519023184,0,1,1.18289628846833,4,1.21633552252024
14,4,tool,0,0,animals,1,t_240.png,240,tbd,101.199611056112,103.985203883243,105.836712235294,1.68404422880656,0,1,1.79856924694468,3,1.84113727659496
15,1,animal,0,1,animals,1,a_049.png,49,tbd,107.688216249169,110.340371993569,111.741500070037,1.56058837974147,0,1,1.34763358464988,4,1.37556042150209
16,4,tool,0,0,animals,1,t_248.png,248,tbd,113.125973449789,116.111722940414,118.413597845389,1.90719307900829,0,2,2.26159115738665,2,1.16268779586062
