trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,3,animal,0,1,tools,1,a_028.png,28,tbd,0.0190947933208463,1.63674618204982,3.68842793335853,0.34441523748899,0,1,1.95696115034025,3,2.3311897456133
2,4,tool,0,0,tools,1,t_271.png,271,tbd,6.05690128246988,7.34096007809535,7.94158563717451,0.186079740403236,0,2,0.542646611255805,4,1.96608955320494
3,3,tool,0,1,tools,1,t_265.png,265,tbd,9.92650569910165,11.8110835702059,12.8952540453183,0.77626917648937,0,1,1.04175545256976,3,1.21166030049221
4,3,animal,0,1,tools,1,a_141.png,141,tbd,14.1129286551698,15.7973673919794,17.014960214728,0.574658531096126,0,1,1.17254970797194,4,1.42210557193084
5,2,animal,0,1,tools,1,a_147.png,147,tbd,18.4494931670724,19.817031577343,21.117953911348,0.279553410548771,0,1,1.24610197201514,2,1.14315414031967
6,2,tool,0,1,tools,1,t_322.png,322,tbd,22.268952788459,24.2536582795169,26.2217587435866,0.891962864413682,0,1,1.92657868498213,4,1.15860131852014
7,2,tool,0,1,tools,1,t_306.png,306,tbd,27.389412361415,28.7236384036473,30.3581764235846,0.241562520842238,0,1,1.5908128000824,4,1.08531365980934
8,2,tool,0,1,tools,1,t_181.png,181,tbd,31.4591065193463,33.4437937285811,35.6954257020141,0.878218861115741,0,1,2.20884874856097,2,1.03625935926698
9,1,animal,0,1,tools,1,a_157.png,157,tbd,36.7463659169248,38.4475081459793,39.7650066409362,0.604855999703688,0,1,1.26926536244036,2,0.704798362574138
10,1,animal,0,1,tools,1,a_036.png,36,tbd,40.4824164850886,41.7832438819078,42.6839277183067,0.199870558775413,0,1,0.843643355487529,2,0.669969886165063
11,4,tool,0,0,tools,1,t_221.png,221,tbd,43.3678571299431,45.1356888832886,45.5527325457342,0.691717905765127,0,2,0.381273280714822,4,0.962286292561885
12,4,tool,0,0,tools,1,t_212.png,212,tbd,46.5202220120366,47.6376121631374,48.1546557935096,0.0192977632354578,0,2,0.461452224480809,4,0.63147798902196
13,4,animal,0,0,tools,1,a_082.png,82,tbd,48.8052433296043,50.8065984296395,51.3234672601257,0.902005457647226,0,2,0.461550369004271,4,0.831845806470483
14,4,animal,0,0,tools,1,a_123.png,123,tbd,52.1744594980485,53.3250956253041,54.0089349107607,0.0498540477597699,0,2,0.638175230166553,4,0.786290390255999
15,4,tool,0,0,tools,1,t_335.png,335,tbd,54.809646683068,56.8443901650367,57.3447713570822,0.935088817765867,0,2,0.455000665378293,4,0.680624660880085
16,4,animal,0,0,tools,1,a_006.png,6,tbd,58.0287171261391,60.0133899023558,60.7472729519307,0.879751552648467,0,2,0.68603864634656,4,0.545248403323285
17,4,animal,0,0,tools,1,a_024.png,24,tbd,61.2977883550079,63.1657355404252,63.6327681215203,0.75653335281875,0,2,0.410849742194159,4,0.472782785177969
