trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,1,tool,0,1,tools,2,t_336.png,336,tbd,0.0186747076004394,2.35391685818649,5.92352971342552,1.21330866486033,0,1,3.50209626896685,3,3.09959002567302
2,2,animal,0,1,tools,2,a_089.png,89,tbd,9.04275851276179,11.1444963922459,12.2620711843174,1.01364634658496,0,1,1.06677741130625,4,1.01628139114109
3,4,animal,0,0,tools,2,a_111.png,111,tbd,13.2962674210303,15.4480204571901,17.2661883172677,1.05490895285884,0,1,1.77152741805003,3,0.941376154225509
4,4,tool,0,0,tools,2,t_222.png,222,tbd,18.2169672206637,20.5021661058981,21.3695591725464,1.2094809968606,0,2,0.803568492594422,3,2.05226003913049
5,3,animal,0,1,tools,2,a_050.png,50,tbd,23.4379322584919,25.8065379419841,28.0917623983023,1.28482455123822,0,2,2.24150761047349,2,1.44535690202611
6,1,animal,0,1,tools,2,a_093.png,93,tbd,29.5429565511695,31.8782033323023,33.0624787687975,1.25855858131015,0,2,1.1290318698193,2,0.992765742415941
7,4,animal,0,0,tools,2,a_165.png,165,tbd,34.0633349447344,37.065801850662,37.7663903880421,1.90897374534668,0,2,0.671283643909192,4,1.96321614371664
8,1,tool,0,1,tools,2,t_201.png,201,tbd,39.7346653520854,42.7037774909386,43.6045181385471,1.90036529723359,0,1,0.85702316028619,4,1.277314377332
9,4,animal,0,0,tools,2,a_141.png,141,tbd,44.888913945746,47.0239987110817,48.8421479250756,1.05094608228557,0,2,1.77102645400191,3,1.63495589003469
10,2,animal,0,1,tools,2,a_020.png,20,tbd,50.4935214911784,52.8788097817687,54.6802939293193,1.29209722627451,0,1,1.75244476468833,3,1.15820916195116
11,4,tool,0,0,tools,2,t_182.png,182,tbd,55.8479241224923,58.3332909669862,59.7177596607235,1.4050894166983,0,2,1.3302506448872,4,1.13884426536242
12,4,tool,0,0,tools,2,t_357.png,357,tbd,60.8687124189,63.5876134437021,64.0880201734744,1.63043527207657,0,2,0.461131637783183,3,0.986829753332131
13,4,tool,0,0,tools,2,t_304.png,304,tbd,65.0888479573023,67.8911487404621,68.9420131167681,1.71033455397708,0,2,1.0048119524854,4,0.920949435174407
14,4,animal,0,0,tools,2,a_156.png,156,tbd,69.8761134424367,72.3448064143577,74.1796484960596,1.37465841935061,0,2,1.79638811565201,2,0.390582165699016
15,4,tool,0,0,tools,2,t_281.png,281,tbd,74.5799927088137,77.4156590985149,79.0503200513867,1.74306729845463,0,2,1.57678688604028,3,0.356129407398839
16,4,tool,0,0,tools,2,t_300.png,300,tbd,79.4172905735413,81.8859891755237,84.4380959809569,1.3597003743578,0,2,2.50769684531406,2,1.69068086639527
17,3,animal,0,1,tools,2,a_116.png,116,tbd,86.1394792168903,88.4914221940053,90.2261888978737,1.24796635100521,0,1,1.69256292119644,2,2.42988658069771
18,4,animal,0,0,tools,2,a_117.png,117,tbd,92.6614951421943,95.5972727161115,96.8816569364535,1.82227912065121,0,2,1.23700561754049,3,1.979725340605
19,1,tool,0,1,tools,2,t_307.png,307,tbd,98.8666241670289,101.318634320023,102.219382487814,1.36052202464875,0,1,0.849902461539386,3,1.27622404651083
20,3,tool,0,1,tools,2,t_309.png,309,tbd,103.503768810106,105.989145314034,107.790623081135,1.3893183133991,0,1,1.75465739119682,3,1.62824855063627
21,4,tool,0,0,tools,2,t_184.png,184,tbd,109.425307307642,111.727169618327,113.878969480855,1.22748560273269,0,1,2.06991949416442,2,0.635159979163291
22,4,tool,0,0,tools,2,t_294.png,294,tbd,114.529499855729,117.148314840751,117.69877594979,1.52013613408313,0,2,0.496958190462465,2,1.22954910637054
23,4,animal,0,0,tools,2,a_057.png,57,tbd,118.933120015232,121.285064091786,124.537739477249,1.25160339675841,0,1,3.20452444017064,1,2.58497157780948
24,3,tool,0,1,tools,2,t_303.png,303,tbd,127.139857008653,129.308318575046,131.159849105738,1.07593966153407,0,1,1.80057766372556,4,0.344031179538433
25,2,tool,0,1,tools,2,t_263.png,263,tbd,131.510139234648,133.99551124525,136.814493561387,1.38843218546082,0,1,2.77059620446016,3,1.3357002283592
26,3,tool,0,1,tools,2,t_326.png,326,tbd,138.16560205783,140.884498884729,142.302344227315,1.62644001234244,0,1,1.36493308871832,4,0.976075061595111
27,4,tool,0,0,tools,2,t_299.png,299,tbd,143.286484490063,145.721812860947,146.255590506586,1.34963903162242,0,2,0.495800965671151,3,2.96612812173407
28,4,animal,0,0,tools,2,a_001.png,1,tbd,149.241383774088,151.37646893177,153.728400705384,1.02565101348853,0,1,2.31149140708112,1,0.98155999782648
29,4,animal,0,0,tools,2,a_055.png,55,tbd,154.729220364856,157.431444023276,158.532351718564,1.60711006224401,0,1,1.05073771186289,2,0.969828977384168
30,2,tool,0,1,tools,2,t_207.png,207,tbd,159.516500426405,162.035227665041,163.48642759718,1.42366465574101,0,1,1.39518988418786,3,0.905998565782284
31,2,animal,0,1,tools,2,a_149.png,149,tbd,164.403841363981,166.839181244122,168.257016889971,1.33417685018705,0,1,1.37845824151555,4,0.324624337914429
32,2,tool,0,1,tools,2,t_230.png,230,tbd,168.590627625154,170.975912172806,174.295313976614,1.28700467335423,0,2,3.26502121252997,1,1.56768770533381
33,4,tool,0,0,tools,2,t_260.png,260,tbd,175.879934762603,178.215195823384,180.667224585159,1.25560376464425,0,2,2.38702874948831,2,0.650991843540396
34,4,animal,0,0,tools,2,a_179.png,179,tbd,181.334443907283,183.703048204907,186.939042621267,1.28161591070971,0,1,3.18547746630065,2,1.61851344689785
35,4,animal,0,0,tools,2,a_084.png,84,tbd,188.573710123121,190.842245429352,192.910622335836,1.18344780366304,0,1,2.02157637901837,4,1.06122554979629
36,1,animal,0,1,tools,2,a_046.png,46,tbd,193.978167417134,197.064043781151,199.199120983008,1.98345700998822,0,1,2.0870451876508,1,2.6241024826777
37,3,animal,0,1,tools,2,a_143.png,143,tbd,201.83461791268,204.95385236605,207.305792017889,1.99704395012845,0,1,2.29364106844696,4,0.734725819618689
38,4,animal,0,0,tools,2,a_043.png,43,tbd,208.056405654816,210.858711535473,212.543425544362,1.71192568183317,0,2,1.63301663800121,1,0.193313553440021
39,4,animal,0,0,tools,2,a_108.png,108,tbd,212.743603920781,215.545901069911,216.947056182296,1.71599379279356,0,2,1.34502853071899,3,0.917925734509481
40,4,animal,0,0,tools,2,a_072.png,72,tbd,217.881156722789,220.149692097633,223.435723091488,1.1690698735705,0,1,3.2325429441189,2,0.349572494003951
41,3,animal,0,1,tools,2,a_148.png,148,tbd,223.802697284973,226.371477078368,228.539921163725,1.47216744706491,0,1,2.12296485719344,4,1.08954238314618
42,4,tool,0,0,tools,2,t_277.png,277,tbd,229.640832533341,232.526524019593,235.929321060121,1.78970139878105,0,2,3.34830871567101,1,1.27157174547392
43,4,animal,0,0,tools,2,a_125.png,125,tbd,237.213703515581,239.865897349975,240.783315607103,1.55912287543318,0,2,0.863213321224976,2,0.398753741528708
44,4,tool,0,0,tools,2,t_293.png,293,tbd,241.200336077818,243.935917209434,247.455478114087,1.64914863413205,0,1,3.47145597406779,3,1.14594525589018
45,3,animal,0,1,tools,2,a_140.png,140,tbd,248.606427238235,251.592201631496,253.677260067961,1.88607534501835,0,1,2.03446187483314,3,0.347449888891788
46,4,animal,0,0,tools,2,a_151.png,151,tbd,254.044225638831,256.779779913413,259.865671759431,1.6689895898429,0,2,3.01710488913341,1,0.783322791874525
47,3,animal,0,1,tools,2,a_130.png,130,tbd,260.666337555778,263.285154645746,264.803075830119,1.52423364975905,0,1,1.47303475117587,2,0.632174274760473
