trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,2,animal,0,1,animals,1,a_160.png,160,tbd,0.0195968946050016,1.77096662571694,2.60497885849986,0.556219038868898,0,1,0.746142805655609,4,1.71014588508069
2,3,animal,0,1,animals,1,a_027.png,27,tbd,4.33956264007725,6.35790552511367,7.02514310083029,0.860121878751739,0,1,0.59930873647204,4,0.669062544347298
3,2,tool,0,1,animals,1,t_274.png,274,tbd,7.70890176719149,9.3769809882383,10.5779313510293,0.522226737783775,0,2,1.13333090083415,3,2.37037377039883
4,3,animal,0,1,animals,1,a_035.png,35,tbd,12.9630745113968,14.4643558278819,16.2824908278665,0.350556068872131,0,1,1.73892161117647,4,0.875986108549569
5,4,animal,0,0,animals,1,a_130.png,130,tbd,17.1830896732438,18.4006735723931,19.1347037110468,0.0889511756145707,0,2,0.66977133127989,4,0.54373411707752
6,3,animal,0,1,animals,1,a_135.png,135,tbd,19.7018169402625,21.1529865073089,22.6375359312146,0.305416697029136,0,1,1.42353459505944,-1,5.00777453212754
7,1,tool,0,1,animals,1,t_332.png,332,tbd,27.6580596188651,29.2260308951991,31.0775066339336,0.451825584327314,0,1,1.76865441112318,3,1.50421671015556
8,4,animal,0,0,animals,1,a_078.png,78,tbd,32.5953002709616,34.2632938307474,34.8805177800018,0.557152611007219,0,2,0.564457438018508,4,0.697262159550746
9,4,tool,0,0,animals,1,t_232.png,232,tbd,35.5976718188829,37.2991056856056,37.9662917182714,0.600257267434396,0,2,0.599609461539103,4,0.582565756459417
10,4,animal,0,0,animals,1,a_124.png,124,tbd,38.5667092455542,39.801142572868,41.0020982512206,0.0857115994498145,0,2,1.14476714338275,4,0.733775306371172
11,2,animal,0,1,animals,1,a_038.png,38,tbd,41.7525589778443,43.72078531384,44.87177574834,0.831562621807058,0,1,1.08917668007598,4,0.723016565836588
12,3,animal,0,1,animals,1,a_175.png,175,tbd,45.6056973915295,47.5072175116786,48.6748489075771,0.788086728356395,0,1,1.11082022844766,4,0.762197407903386
