trial,phase,object,toShock,seenBefore,shockedCategory,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
40,2,tool,0,0,tools,t_219.png,219,tbd,485.191166667057,492.972967552419,7.72589997476803,1,1.05002894962672,0,1,0
41,2,tool,1,0,tools,t_327.png,327,tbd,497.538945661496,504.037663035355,6.4419951770366,1,0.77886305240736,1,1,1
42,2,tool,0,0,tools,t_229.png,229,tbd,508.803582000582,515.802211813316,6.93992968400108,1,0.683898041575958,0,1,0
43,2,animal,0,0,tools,a_047.png,47,tbd,520.368115511475,529.38310867016,8.96669418406183,0,1.02453871958824,0,2,1
44,2,tool,1,0,tools,t_331.png,331,tbd,533.932393074466,540.664392207193,6.66974639150784,1,1.3176539134638,1,1,1
45,2,tool,1,0,tools,t_329.png,329,tbd,545.430266910753,552.712230409631,7.22257366586429,1,0.553351782039499,1,1,1
46,2,tool,1,0,tools,t_312.png,312,tbd,557.478167015377,564.493433441748,6.95381194311276,1,0.768642456107045,1,1,1
47,2,animal,0,0,tools,a_008.png,8,tbd,569.276038414065,578.324228464684,9.00394428980207,0,0.91345412271221,0,2,1
48,2,tool,0,0,tools,t_322.png,322,tbd,582.873599147167,589.322312383522,6.39096862146994,1,0.747832737013596,0,1,0
49,2,animal,0,0,tools,a_124.png,124,tbd,593.888282474181,603.819692926734,9.87785250736957,0,0.660130809194015,0,2,1
50,2,animal,0,0,tools,a_056.png,56,tbd,608.368963218624,617.883860797768,9.45350305347136,0,0.683585644011146,0,2,1
51,2,tool,1,0,tools,t_266.png,266,tbd,622.433121467556,629.248465640507,6.7426306555944,1,0.776551182134426,1,1,1
52,2,animal,0,0,tools,a_129.png,129,tbd,633.997714314742,641.729514911441,7.65533113089583,0,0.711985276831911,0,2,1
53,2,animal,0,0,tools,a_119.png,119,tbd,646.278826257631,653.394112184794,7.06232446335742,0,0.638890340686885,0,2,1
54,2,animal,0,0,tools,a_158.png,158,tbd,657.943409739304,664.392184236373,6.39433060445181,0,0.798365769367592,0,2,1
55,2,tool,0,0,tools,t_343.png,343,tbd,668.974704983228,675.37360363748,6.33284316474741,1,1.12844939826027,0,1,0
56,2,tool,0,0,tools,t_275.png,275,tbd,679.939442546822,687.437967799386,7.44813233466793,1,0.776604103692989,0,1,0
57,2,animal,0,0,tools,a_057.png,57,tbd,691.987291975044,700.302283016868,8.24827160762601,0,0.605817894601387,0,2,1
58,2,animal,0,0,tools,a_165.png,165,tbd,704.85161264505,711.000347883945,6.1004777387242,0,0.939443419086274,0,2,1
59,2,tool,0,0,tools,t_350.png,350,tbd,715.549682323179,724.297987710722,8.67403543294185,1,0.618117506317503,0,1,0
60,2,tool,0,0,tools,t_257.png,257,tbd,728.864000138627,737.812229062537,8.89096973397691,1,1.07455953540102,0,1,0
