trial,phase,object,toShock,seenBefore,shockedCategory,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,3,animal,0,0,tools,a_152.png,152,tbd,0.0139468606503215,5.36286013701101,5.25582770359262,animal,1.7565364141592,0,2,1
2,3,tool,0,0,tools,t_189.png,189,tbd,7.9458606514745,14.0113341309534,6.01433804112935,tool,1.22253949580772,0,1,1
3,3,animal,0,0,tools,a_085.png,85,tbd,16.5776816207963,21.3266959936955,4.68505755706469,animal,2.12252705118226,0,2,1
4,3,animal,0,0,tools,a_156.png,156,tbd,23.8763558192404,28.1420193679078,4.20192320261916,animal,1.29442259844473,0,2,1
5,3,animal,0,0,tools,a_047.png,47,tbd,30.7084986809641,36.8572510752729,6.08911859412149,animal,1.39954888572538,0,2,1
6,3,tool,0,0,tools,t_263.png,263,tbd,39.4236511661056,44.0226943412545,4.54016597840679,tool,1.61565267902733,0,1,1
7,3,tool,0,0,tools,t_296.png,296,tbd,46.5890440762614,51.5047256503913,4.86354971244882,tool,1.13987703892963,0,1,1
8,3,tool,0,0,tools,t_184.png,184,tbd,54.0543829100334,60.2365318016273,6.12659561229823,tool,1.07453185455233,0,1,1
9,3,animal,0,0,tools,a_001.png,1,tbd,62.7861557045435,70.6179957898348,7.7541982905425,animal,1.24050401707973,0,2,1
10,3,animal,0,0,tools,a_007.png,7,tbd,73.1676703693156,79.3497685843449,6.12615159633871,animal,1.01313270668834,0,2,1
11,3,tool,0,0,tools,t_328.png,328,tbd,81.8994604836644,88.9480984387428,6.99547948306989,tool,1.21626875209404,0,1,1
12,3,animal,0,0,tools,a_024.png,24,tbd,91.5143859506261,99.146202108881,7.57915053772766,animal,1.10162553435111,0,2,1
13,3,animal,0,0,tools,a_095.png,95,tbd,101.71263427349,109.661066379082,7.89894611376206,animal,0.949308781446234,0,2,1
14,3,animal,0,0,tools,a_080.png,80,tbd,112.227412265234,117.10962421387,4.82949002382924,animal,0.891063768598542,0,2,1
15,3,tool,0,0,tools,t_321.png,321,tbd,119.659465897717,126.691435753502,6.97726827611491,tool,1.19870611521765,0,1,1
16,3,animal,0,0,tools,a_096.png,96,tbd,129.257751490306,134.339906219328,5.02015801592987,animal,1.04751707624018,0,2,1
