trial,phase,object,toShock,seenBefore,shockedCategory,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
36,2,animal,0,0,tools,a_090.png,90,tbd,454.881513602531,462.196753584929,7.2519294496606,0,0.648396796171255,0,2,1
37,2,tool,1,0,tools,t_194.png,194,tbd,466.76274088628,475.061165871494,8.24302719314413,0,1.4685434246403,1,2,0
38,2,animal,0,0,tools,a_104.png,104,tbd,479.827099160608,488.225344789274,8.34748245528877,1,2.10901853988162,0,1,0
39,2,tool,1,0,tools,t_320.png,320,tbd,492.791437934082,500.806602094076,7.95597592502761,1,1.57133345816419,1,1,1
40,2,tool,0,0,tools,t_353.png,353,tbd,505.555876906027,515.204057745667,9.58637184994979,0,0.65244643097958,0,2,1
41,2,animal,0,0,tools,a_054.png,54,tbd,519.770030613819,527.451923556691,7.63447515795132,0,1.08624455607514,0,2,1
42,2,tool,1,0,tools,t_198.png,198,tbd,532.017873652463,540.99947196564,8.93697290887591,0,1.1423303624033,1,2,0
43,2,animal,0,0,tools,a_034.png,34,tbd,545.765450158038,553.363999397056,7.54549807993447,1,1.12158279968935,0,1,0
44,2,animal,0,0,tools,a_073.png,73,tbd,557.913295826732,567.644805616289,9.66511627817422,0,1.32922488971963,0,2,1
45,2,animal,0,0,tools,a_055.png,55,tbd,572.210776880753,578.592856685436,6.34199679505852,1,2.06176456818685,0,1,0
46,2,tool,1,0,tools,t_287.png,287,tbd,583.158805498258,589.45759676598,6.23621925707541,1,1.97058459966956,1,1,1
47,2,tool,1,0,tools,t_273.png,273,tbd,594.240183400453,601.455419918883,7.17140931202942,1,2.13527733932187,1,1,1
48,2,tool,0,0,tools,t_343.png,343,tbd,606.221431788746,614.453227676375,8.17924960040779,1,1.10796491637939,0,1,0
49,2,animal,0,0,tools,a_178.png,178,tbd,619.002463807354,626.534389401329,7.48127075984899,0,1.03133521580639,0,2,1
50,2,animal,0,0,tools,a_036.png,36,tbd,631.100361948743,637.449109403689,6.30782583538744,0,1.31725463622024,0,2,1
51,2,animal,0,0,tools,a_022.png,22,tbd,642.015106327172,649.563526180583,7.50327543935318,1,1.53738625416281,0,1,0
52,2,tool,1,0,tools,t_282.png,282,tbd,654.112966621507,660.64501056771,6.48321239241025,1,1.75639176187178,1,1,1
53,2,animal,0,0,tools,a_043.png,43,tbd,665.39431552901,673.176129506248,7.74507632457858,1,1.83293358030096,0,1,0
54,2,tool,1,0,tools,t_289.png,289,tbd,677.742119052763,684.407477002505,6.61189556637548,0,1.05501592522705,1,2,0
55,2,animal,0,0,tools,a_060.png,60,tbd,689.156715891829,697.005260961256,7.79420425861839,0,1.25583399892821,0,2,1
56,2,tool,1,0,tools,t_227.png,227,tbd,701.571216188832,711.619341604989,9.99438434529363,1,2.09354583017375,1,1,1
57,2,animal,0,0,tools,a_107.png,107,tbd,716.385280667383,723.367239489788,6.92951758274086,0,1.72012690690372,0,2,1
58,2,tool,1,0,tools,t_251.png,251,tbd,727.916534315775,736.56501215857,8.59942708228296,1,1.36805628814909,1,1,1
59,2,animal,0,0,tools,a_132.png,132,tbd,741.33087328169,749.462644215922,8.07976310447597,0,1.26298356407187,0,2,1
60,2,tool,1,0,tools,t_268.png,268,tbd,754.028624140306,761.51057173689,7.43712828788688,0,1.18263106045652,1,2,0
