trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,4,tool,0,0,tools,1,t_305.png,305,tbd,0.00736992735659214,1.92540895788699,3.62692064098349,0.708493630845486,0,2,1.58587444149731,3,3.39648196514685
2,4,animal,0,0,tools,1,a_155.png,155,tbd,7.04629260573768,8.48089786632619,10.8327928400806,0.284569408819404,0,2,2.29136894765912,-1,5.00763756724274
3,2,animal,0,1,tools,1,a_068.png,68,tbd,15.8534986895049,17.6383135498742,18.6055753534778,0.671338282398388,0,1,0.893565606571713,4,2.93612955966836
4,4,tool,0,0,tools,1,t_291.png,291,tbd,21.5581244528541,22.7591161620288,23.476240873055,0.0739501106092174,0,2,0.67569688798983,3,1.39159982108015
5,4,tool,0,0,tools,1,t_250.png,250,tbd,24.8774932741158,26.2285998286439,26.7623941198297,0.253732967578437,0,2,0.480306272214307,2,1.89276773808126
6,2,tool,0,1,tools,1,t_217.png,217,tbd,28.6805245468768,30.0814487360032,30.2484948304668,0.289491413116501,0,1,0.113603177317373,4,2.02062800019371
7,4,tool,0,0,tools,1,t_328.png,328,tbd,32.2834981495546,34.1350273133189,34.2684648364286,0.753347939354073,0,2,0.0842045560649467,4,1.58478961358742
8,4,animal,0,0,tools,1,a_015.png,15,tbd,35.8697324556314,37.7212810657058,38.1715417131016,0.76381548823095,0,1,0.404164114389914,4,1.67283033139563
9,4,tool,0,0,tools,1,t_284.png,284,tbd,39.8563108934526,41.8412944316621,42.5918966721212,0.900242862308912,0,2,0.709188466862543,4,0.909645309906978
10,3,tool,0,1,tools,1,t_200.png,200,tbd,43.5092136038024,44.9938603713296,45.5775239551627,0.370168298855219,0,1,0.518943367446923,4,0.93911253824831
11,4,tool,0,0,tools,1,t_344.png,344,tbd,46.5284022837444,48.5133876978572,49.1472055728671,0.900023772270763,0,2,0.590355942666179,3,1.35968236334918
12,3,tool,0,1,tools,1,t_349.png,349,tbd,50.5149425543754,52.333149169012,53.4340482944264,0.719124158034454,0,2,1.04881836524919,3,1.24891252526277
13,2,animal,0,1,tools,1,a_131.png,131,tbd,54.6850003860198,56.6699669967875,57.2204614572768,0.89096112462494,0,1,0.485111637379191,4,1.09467183235472
14,4,animal,0,0,tools,1,a_126.png,126,tbd,58.3213237542209,60.3730113450251,60.8567470918098,0.959262586200944,0,2,0.439183231642687,4,1.00371190164253
15,2,animal,0,1,tools,1,a_112.png,112,tbd,61.8741823664281,63.0250099692675,64.2426904104381,0.0683817076847623,0,1,1.17734466027082,2,1.22376551199113
16,2,tool,0,1,tools,1,t_196.png,196,tbd,65.4771544612167,67.0784356367867,67.9124841512763,0.513302755286676,0,2,0.780024201844071,4,1.40906339090122
17,4,tool,0,0,tools,1,t_265.png,265,tbd,69.3302378618503,71.0814938251105,72.0991674187966,0.668987024399498,0,2,0.956128662168339,2,1.05059426677644
18,4,tool,0,0,tools,1,t_307.png,307,tbd,73.1667353706715,74.4177388684785,75.668724669102,0.147453035038894,0,2,1.21004661685424,2,1.31112938367119
19,3,animal,0,1,tools,1,a_151.png,151,tbd,76.9864176459997,78.4043277432265,79.2883910305331,0.309352684727151,0,2,0.841583471987406,4,1.36489974341202
20,1,tool,0,1,tools,1,t_347.png,347,tbd,80.6727211876274,82.5910317851784,83.341614653314,0.794874776735858,0,1,0.683259396183757,4,1.03368159420995
21,4,tool,0,0,tools,1,t_343.png,343,tbd,84.3924086901207,85.9437504247534,86.9443665175481,0.419191368892298,0,1,0.952723253561999,4,0.667072753438674
22,4,animal,0,0,tools,1,a_095.png,95,tbd,87.6283651852989,89.4129082819227,90.5140395784684,0.654952309483162,0,2,1.03466856839987,3,0.82563110539877
23,4,tool,0,0,tools,1,t_234.png,234,tbd,91.3648113376399,93.1158678214611,94.1837207761048,0.646290112285249,0,2,0.972846904947005,4,0.854135987129666
24,3,tool,0,1,tools,1,t_324.png,324,tbd,95.051024182745,96.9860043451719,97.5029617255562,0.779791344775941,0,1,0.462786723960903,4,0.749900568822
25,2,animal,0,1,tools,1,a_035.png,35,tbd,98.2702955877135,100.138201966423,101.489613708178,0.748083461472862,0,2,1.27970840807484,1,2.07155172768478
26,3,animal,0,1,tools,1,a_055.png,55,tbd,103.574589441205,104.775670825325,105.509423106124,0.0589633371211902,0,1,0.683446681692999,4,1.46869641209719
27,1,tool,0,1,tools,1,t_198.png,198,tbd,106.994007393905,108.578505579516,109.596163383516,0.454664341733241,0,1,0.969783603583664,4,0.974062953831663
28,1,tool,0,1,tools,1,t_254.png,254,tbd,110.580242592462,112.148256645516,113.215678611632,0.446887635257055,0,1,1.01405018280218,4,0.541779284516792
29,2,animal,0,1,tools,1,a_014.png,14,tbd,113.766162201672,115.384095798874,116.084724362781,0.506606316185076,0,1,0.627380599273465,4,0.694811699428783
30,4,animal,0,0,tools,1,a_070.png,70,tbd,116.802043278712,118.086155727422,118.50336261585,0.174652114139547,0,2,0.356367902096736,4,0.661257966431094
31,3,animal,0,1,tools,1,a_154.png,154,tbd,119.170526606118,120.988636902881,122.406516776412,0.706552922096374,0,1,1.34005270914486,1,1.46023018369021
32,4,animal,0,0,tools,1,a_160.png,160,tbd,123.874328079758,125.192141659531,126.025881325931,0.212494578108177,0,1,0.784623966787194,4,0.7230341995147
33,4,animal,0,0,tools,1,a_180.png,180,tbd,126.759988292673,128.244431600636,129.495597148839,0.360661740911744,0,1,1.18049277285456,4,0.650119818139387
34,2,animal,0,1,tools,1,a_005.png,5,tbd,130.162801328055,132.030911794456,132.681359916678,0.737483571597154,0,1,0.596212363322365,4,0.472641048092669
35,1,tool,0,1,tools,1,t_280.png,280,tbd,133.181945434876,134.599783488833,135.683699470291,0.294499745530776,0,2,1.03251392828577,2,0.949498012737422
36,2,tool,0,1,tools,1,t_357.png,357,tbd,136.651329499247,138.619658957642,139.820287170335,0.83213752057173,0,2,1.14961715642983,1,1.4280390953021
37,2,tool,0,1,tools,1,t_319.png,319,tbd,141.25505631483,142.439223660711,143.173093628029,0.0723439646289324,0,1,0.666151432943252,4,0.42033138380782
38,1,animal,0,1,tools,1,a_146.png,146,tbd,143.606955579695,145.541953650867,146.008991207913,0.79237772666792,0,1,0.396609376281504,4,0.43061802871739
39,1,tool,0,1,tools,1,t_279.png,279,tbd,146.442559646457,148.260703396377,148.894538478018,0.699316374917469,0,1,0.571891484269827,4,0.429116209040217
40,1,animal,0,1,tools,1,a_108.png,108,tbd,149.344930283715,150.979528465287,152.197283798457,0.519744616778115,0,1,1.1651536713274,2,0.754603506330227
41,3,animal,0,1,tools,1,a_128.png,128,tbd,152.964501037865,154.198909712702,155.183034108058,0.106414319838656,0,1,0.921003431161012,4,1.00179757247713
42,4,animal,0,0,tools,1,a_111.png,111,tbd,156.200550695443,157.918623162618,158.335556707544,0.590733062680232,0,1,0.369318944000042,3,0.780438896100577
43,4,animal,0,0,tools,1,a_150.png,150,tbd,159.119558351737,161.171220240394,161.738382929159,0.923989037786843,0,2,0.510917712891001,2,1.07979661725608
44,4,tool,0,0,tools,1,t_286.png,286,tbd,162.822475005812,164.423849510832,165.658076667967,0.480108867569668,0,2,1.19233998405593,3,1.06524432088304
45,4,tool,0,0,tools,1,t_219.png,219,tbd,166.742321654417,167.893213517723,169.277692196201,0.0421799717041598,0,2,1.3271888389595,2,1.55564701262449
46,4,tool,0,0,tools,1,t_181.png,181,tbd,170.845624234375,172.04672319738,173.063951345213,0.0890248584170974,0,1,0.969743501742869,4,0.519599269773039
47,4,tool,0,0,tools,1,t_342.png,342,tbd,173.597848362322,174.982332913786,175.833058319117,0.272876367585953,0,2,0.80424972292974,4,0.750481586110709
48,3,animal,0,1,tools,1,a_079.png,79,tbd,176.600278407254,178.251575057755,178.685359150194,0.545532877121418,0,1,0.389889912188778,4,0.420337236199543
49,2,tool,0,1,tools,1,t_267.png,267,tbd,179.11898518952,180.536862550542,181.771185811869,0.308242887016542,0,1,1.17488654481792,2,0.677558402072805
50,4,animal,0,0,tools,1,a_074.png,74,tbd,182.455018567597,183.572660971857,184.373316403958,0.000303482850471104,0,1,0.743273318423007,4,0.596636031329581
51,4,animal,0,0,tools,1,a_058.png,58,tbd,184.973712595032,186.891987155051,187.458997930161,0.810191579565017,0,1,0.507940197090875,4,0.333915512236672
52,3,tool,0,1,tools,1,t_195.png,195,tbd,187.809340826378,189.060437968859,190.595043615155,0.126366966105494,0,2,1.48462132973248,3,0.479061662658637
53,1,tool,0,1,tools,1,t_238.png,238,tbd,191.078644561853,192.630030880204,193.380558385116,0.445838671762482,0,1,0.701193820782009,4,0.810626859336708
54,4,tool,0,0,tools,1,t_348.png,348,tbd,194.197844705274,195.899327384896,196.582932958477,0.574026603965418,0,2,0.645990732846371,4,0.53732423636086
55,2,animal,0,1,tools,1,a_050.png,50,tbd,197.133544832653,199.218489969732,199.719028220413,0.961928316286,0,1,0.440957130088236,4,0.608411919849118
56,4,tool,0,0,tools,1,t_256.png,256,tbd,200.3361201839,202.30451340585,202.654790233326,0.844826698818479,0,2,0.285008345445021,2,0.898781091654541
57,4,animal,0,0,tools,1,a_139.png,139,tbd,203.572081042055,205.039887508629,206.47452379021,0.356940064383067,0,2,1.38452101151881,2,0.494916361654191
58,4,tool,0,0,tools,1,t_354.png,354,tbd,206.974885074413,208.276007251109,209.443630666366,0.218571987915932,0,2,1.12348144719624,4,0.733943814423014
59,3,tool,0,1,tools,1,t_346.png,346,tbd,210.194164862757,211.378525690233,212.512776877878,0.0820512333116277,0,1,1.078322686815,2,0.974061052693287
60,1,tool,0,1,tools,1,t_316.png,316,tbd,213.496796889328,215.064810136607,216.465730859476,0.448778599488971,0,1,1.35720609135342,4,0.408309892045736
61,4,tool,0,0,tools,1,t_330.png,330,tbd,216.882869471277,218.000490747929,218.701053498967,0.00936652719710407,0,2,0.633598768690263,4,0.47397875302272
62,3,tool,0,1,tools,1,t_278.png,278,tbd,219.184731763469,220.885940467222,222.003725902732,0.577000807257357,0,1,1.06027780567774,3,0.667442580949
63,4,animal,0,0,tools,1,a_030.png,30,tbd,222.687539119087,224.055397619265,225.573331010528,0.214007868415367,0,1,1.45094144185475,2,1.57306557984191
64,4,animal,0,0,tools,1,a_142.png,142,tbd,227.157852233565,228.859289974172,230.460253298628,0.542761070145801,0,1,1.55822012312206,1,1.97026201476433
65,4,tool,0,0,tools,1,t_229.png,229,tbd,232.445439583689,234.096887168661,234.697286466458,0.517826182530226,0,2,0.545766584417265,4,0.645338325649846
