trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,3,animal,0,1,tools,1,a_053.png,53,tbd,0.0246885565532011,2.59342308999817,4.49494697321666,1.31195317063873,0,1,1.84607264282727,4,2.86463621672283
2,4,tool,0,0,tools,1,t_282.png,282,tbd,7.3806045004776,10.1995373970447,10.7833347255857,1.70733469487756,0,2,0.531134911078425,4,2.34839971756469
3,2,animal,0,1,tools,1,a_084.png,84,tbd,13.1519091342411,15.9875086220836,17.1384324476169,1.74601815217568,0,1,1.06635473531628,4,2.20948412750749
4,1,tool,0,1,tools,1,t_332.png,332,tbd,19.35689537332,22.2758939207836,23.5936198046593,1.82096671475834,0,1,1.26613684315748,3,1.89154972288043
5,4,tool,0,0,tools,1,t_193.png,193,tbd,25.4951527707701,28.0472072655048,29.0480075422458,1.45531998384219,0,1,0.952788885715108,1,2.11724047475036
6,1,tool,0,1,tools,1,t_316.png,316,tbd,31.1830586302633,34.0853957535389,34.6858667257154,1.82343340044173,0,1,0.561962010781599,3,1.98454651460133
7,4,tool,0,0,tools,1,t_184.png,184,tbd,36.6874833707211,39.1894848869829,41.9583750270674,1.4241679276204,0,1,2.7040706834689,1,1.68822548975959
8,4,tool,0,0,tools,1,t_183.png,183,tbd,43.6597506646533,46.6287905320648,48.0632858043111,1.8877990663564,0,1,1.38593297638045,1,0.694463313596543
9,4,tool,0,0,tools,1,t_281.png,281,tbd,48.7638414785595,51.1324081798755,51.5827774702586,1.24869400492929,0,2,0.40843780124419,3,2.06410208312877
10,4,animal,0,0,tools,1,a_161.png,161,tbd,53.651108081272,56.0697149317939,56.5367607011954,1.30839487313845,0,1,0.423265053587102,4,1.77116223724556
11,3,tool,0,1,tools,1,t_285.png,285,tbd,58.3215323740314,60.8568980287778,61.3573027183741,1.44246508913965,0,1,0.46314503907206,3,1.34284876319771
12,4,animal,0,0,tools,1,a_153.png,153,tbd,62.7083909932478,65.7608348238812,67.3287622111714,1.94159101387068,0,1,1.51045446294302,2,2.06556359640695
13,4,tool,0,0,tools,1,t_213.png,213,tbd,69.4137767292341,71.6989426099258,72.1993384153975,1.20044254173444,0,2,0.45947189792264,1,1.73611882449472
14,4,animal,0,0,tools,1,a_041.png,41,tbd,73.9507517997229,76.4861166398396,78.6878834865115,1.43475195768114,0,1,2.14941703041154,2,1.31173676718072
15,2,animal,0,1,tools,1,a_166.png,166,tbd,80.0056147302003,82.3741743144371,83.2415430799115,1.26219435249941,0,1,0.818547898893712,2,2.46823901177868
16,3,tool,0,1,tools,1,t_264.png,264,tbd,85.7268821977057,87.8952862912247,90.5474073892719,1.06355443014723,0,1,2.61363470005426,2,3.97760054081868
17,4,tool,0,0,tools,1,t_277.png,277,tbd,94.5339462844513,96.869157121587,97.3195294619422,1.22324292922681,0,2,0.398946337471898,3,1.23961490291435
18,2,animal,0,1,tools,1,a_111.png,111,tbd,98.5705297604031,101.306061922929,101.956576190646,1.64535496667439,0,1,0.60917671266543,3,1.297702770863
19,1,animal,0,1,tools,1,a_141.png,141,tbd,103.257626551657,105.926431200641,107.377609228753,1.56281812798767,0,1,1.40298589198414,3,1.25284469317012
20,1,animal,0,1,tools,1,a_063.png,63,tbd,108.645290390333,111.113938118107,112.481704715848,1.36469485029035,0,1,1.31861922631151,2,0.659865284963189
21,1,tool,0,1,tools,1,t_320.png,320,tbd,113.148905838182,115.534154634341,117.869368076448,1.29970720484353,0,1,2.29653207463411,2,1.1203277769082
22,3,tool,0,1,tools,1,t_343.png,343,tbd,119.003608527948,121.138653518327,124.291184386474,1.03723221361891,0,1,3.11115540577543,2,2.15271114352026
23,2,animal,0,1,tools,1,a_106.png,106,tbd,126.459591873993,128.928241298051,129.778905932254,1.35555176623596,0,1,0.811784508019628,4,1.60117233269057
24,4,tool,0,0,tools,1,t_256.png,256,tbd,131.396897028296,134.382626591748,136.667794111479,1.87953355002179,0,1,2.23862008587253,1,1.12345895832391
25,2,tool,0,1,tools,1,t_225.png,225,tbd,137.802053303202,140.487532740962,141.571743832212,1.59068067600974,0,1,1.0298196446879,3,0.822583258292752
26,1,tool,0,1,tools,1,t_280.png,280,tbd,142.405744706785,145.391475004326,145.925233440987,1.89223802671598,0,1,0.480058166866456,4,1.91430482085912
27,1,animal,0,1,tools,1,a_025.png,25,tbd,147.84345258487,150.428852218117,151.146092578663,1.47582523756102,0,1,0.672788613078637,2,1.03156647137416
28,4,tool,0,0,tools,1,t_347.png,347,tbd,152.196943252202,154.615548931982,155.549630665888,1.31484148826575,0,1,0.88519885392725,1,0.534122959582646
29,3,tool,0,1,tools,1,t_191.png,191,tbd,156.10008350716,158.218440745447,158.768889897588,1.04257930147997,0,2,0.496405378719373,3,1.02005422485945
30,2,tool,0,1,tools,1,t_237.png,237,tbd,159.803056786042,162.03817765535,162.788785525085,1.1417772719133,0,2,0.708750617179476,1,0.576221558273801
