trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,4,animal,0,0,tools,2,a_138.png,138,tbd,0.034997058513909,1.95287510977323,4.87187476690997,0.716405301667101,0,1,2.85863223935849,3,1.96171862802657
2,4,tool,0,0,tools,2,t_308.png,308,tbd,6.87337355565796,8.37443662762598,9.90895094534062,0.404510493268507,0,2,1.48629308652562,4,1.77374781095023
3,2,tool,0,1,tools,2,t_304.png,304,tbd,11.6936375772548,12.8611526381101,15.1127996860287,0.0758207020309457,0,1,2.19773054777579,4,1.72814556760932
4,4,tool,0,0,tools,2,t_259.png,259,tbd,16.8475365288086,18.0649532687366,19.4324714727809,0.121852930971142,0,2,1.32308034800735,3,2.34282728267499
5,3,animal,0,1,tools,2,a_018.png,18,tbd,21.7845126703887,23.7357980268735,25.920801736158,0.856325862370105,0,2,2.14546762693681,2,1.49150789634223
6,4,animal,0,0,tools,2,a_109.png,109,tbd,27.4220219676572,29.1064257444905,30.157167104484,0.598598412731301,0,2,1.00479605539658,2,1.83417757491225
7,2,tool,0,1,tools,2,t_327.png,327,tbd,32.0087222301136,33.9933978929348,37.1290910354219,0.896354876584867,0,1,3.08624767062793,2,0.589783599702059
8,4,tool,0,0,tools,2,t_207.png,207,tbd,37.7296110731022,39.1638771749786,40.5815562109547,0.349486755490036,0,2,1.3790698741268,3,3.37037798987694
9,3,tool,0,1,tools,2,t_328.png,328,tbd,43.9675425842615,46.0189443350191,47.0195245423474,0.965548944058284,0,2,0.933045673482411,2,0.718443051357099
10,4,tool,0,0,tools,2,t_185.png,185,tbd,47.7537296085939,49.6216476072404,50.3721360045383,0.795625704326159,0,2,0.714386090328844,2,1.6829432792365
11,1,animal,0,1,tools,2,a_083.png,83,tbd,52.0735370657167,53.7579867074728,54.6920329463737,0.590983772421841,0,1,0.885271100549289,4,0.909178272506324
12,3,animal,0,1,tools,2,a_112.png,112,tbd,55.6094940437761,57.2772578336426,57.8944136887494,0.566734636704915,0,1,0.57402755491421,4,0.706909466205616
13,4,animal,0,0,tools,2,a_126.png,126,tbd,58.6117125590299,59.7124024252225,61.4136322145878,0.0111989643031891,0,1,1.64308056610571,2,0.673022343311459
14,4,tool,0,0,tools,2,t_216.png,216,tbd,62.0976527146049,63.898863869339,64.5993739322003,0.712546948535507,0,1,0.654758481439785,3,2.36830316333726
15,2,tool,0,1,tools,2,t_292.png,292,tbd,66.9846110714989,68.2186803070072,70.4871119928066,0.144759156350381,0,1,2.22312303766739,2,0.511639070024103
16,4,tool,0,0,tools,2,t_182.png,182,tbd,71.004237089548,72.8386714483422,73.6226373915506,0.733106605241742,0,2,0.735450278449207,3,2.58735981485734
17,2,tool,0,1,tools,2,t_353.png,353,tbd,76.2247668711188,77.759071428969,80.6612213392764,0.433356164056969,0,1,2.84720257193658,1,0.31294772781439
18,4,animal,0,0,tools,2,a_179.png,179,tbd,80.978206980988,82.8295003878902,84.3473038364828,0.762162292355113,0,2,1.46476191008333,1,0.958932093328258
19,3,animal,0,1,tools,2,a_096.png,96,tbd,85.31479362352,87.1994423767792,88.0333722214054,0.794407863297545,0,1,0.786954343268008,4,1.22200046959188
20,3,animal,0,1,tools,2,a_007.png,7,tbd,89.2677006097729,90.935516358506,93.1537958721838,0.564762464462947,0,1,2.16213134819918,4,0.543737781605159
21,2,animal,0,1,tools,2,a_107.png,107,tbd,93.7042862580292,95.1052425577363,95.5556216810492,0.320668050566754,0,1,0.406423650814759,4,0.490224961396962
22,1,animal,0,1,tools,2,a_048.png,48,tbd,96.056046492884,98.1574981017002,100.826162832631,0.999471198417304,0,1,2.63428925439803,2,2.35976843861863
23,2,animal,0,1,tools,2,a_073.png,73,tbd,103.194656387968,105.029275168661,105.913264493358,0.739690205400525,0,1,0.836686995662603,2,0.423801966840983
24,2,tool,0,1,tools,2,t_268.png,268,tbd,106.346991762557,108.181614071322,109.132293241044,0.745027471857582,0,1,0.903771663915904,2,0.5417704008687
25,2,tool,0,1,tools,2,t_287.png,287,tbd,109.682771759743,111.53389581923,114.219363149132,0.752509359774413,0,1,2.63155275416284,1,0.274959382637462
26,2,tool,0,1,tools,2,t_186.png,186,tbd,114.503070420582,116.020689768011,116.704556957302,0.428128690106377,0,1,0.640815223727259,4,1.43788795106593
27,2,tool,0,1,tools,2,t_262.png,262,tbd,118.155758762648,120.040329898344,121.257914061282,0.795080471609019,0,1,1.17618878712165,1,0.254579640308293
28,4,animal,0,0,tools,2,a_160.png,160,tbd,121.524892181789,123.392800237691,123.859841157862,0.783338444790225,0,2,0.418845668415088,2,0.61881096502475
29,4,tool,0,0,tools,2,t_229.png,229,tbd,124.493748615274,125.978051104394,127.612604840284,0.396257678539335,0,2,1.59481462908661,2,2.52117993647335
30,2,tool,0,1,tools,2,t_251.png,251,tbd,130.147872882279,131.3987527351,134.033984181375,0.159004157681211,0,2,2.59025924783236,1,1.31006433152652
31,4,tool,0,0,tools,2,t_264.png,264,tbd,135.351781920908,136.535846201079,137.753320993814,0.0952314138025,0,2,1.1692070551544,1,0.652818683804071
32,4,tool,0,0,tools,2,t_187.png,187,tbd,138.420756993803,140.121868753151,140.789024111122,0.600142938516663,0,2,0.633280546799142,4,1.27031387520219
33,2,animal,0,1,tools,2,a_090.png,90,tbd,142.073438600461,143.457647146666,143.874629548969,0.285296994352887,0,1,0.362878272924718,4,0.481827189982141
34,4,animal,0,0,tools,2,a_014.png,14,tbd,144.375153788262,145.775886536554,147.210397679004,0.29289930841837,0,2,1.39949067037378,4,1.11425798927485
35,2,tool,0,1,tools,2,t_352.png,352,tbd,148.344716798167,149.812353000154,150.379390039448,0.373631921076256,0,1,0.524134535651683,4,0.397102166240074
36,4,tool,0,0,tools,2,t_299.png,299,tbd,150.779803657675,152.197431696986,155.666676057926,0.320212282340132,0,1,3.42530652879759,2,0.230129466133803
