"trial","phase","object","toShock","seenBefore","shockedCategory","filename","num","name","onsetFixationCross","onsetForcedChoiceOptions","onsetCertaintyOptions","interTrialTime","wasShocked","buttonPressedForcedChoice","forcedChoiceRT","buttonPressedCertainty","certaintyRT"
46,3,"tool",0,1,"tools","t_184.png",184,"tbd",109.241864781737,NA,NA,0.703670984381275,0,"1",NA,"1",NA
47,1,"animal",0,1,"tools","a_031.png",31,"tbd",111.576891475964,NA,NA,0.645383686051706,0,"1",NA,"4",NA
48,2,"animal",0,1,"tools","a_129.png",129,"tbd",113.661802939957,NA,NA,0.47268704089152,0,"1",NA,"4",NA
49,4,"tool",0,0,"tools","t_223.png",223,"tbd",115.54646291902,NA,NA,0.360831351869351,0,"2",NA,"1",NA
50,4,"tool",0,0,"tools","t_190.png",190,"tbd",118.03163382987,NA,NA,0.912310017657473,0,"2",NA,"1",NA
51,2,"tool",0,1,"tools","t_310.png",310,"tbd",120.783671430071,NA,NA,0.910339079230213,0,"2",NA,"1",NA
52,4,"tool",0,0,"tools","t_247.png",247,"tbd",123.202138808874,NA,NA,0.378432510144157,0,"2",NA,"1",NA
53,4,"animal",0,0,"tools","a_013.png",13,"tbd",124.953671013314,NA,NA,0.846007104239197,0,"1",NA,"1",NA
54,1,"tool",0,1,"tools","t_348.png",348,"tbd",127.221994486505,NA,NA,0.961522756650588,0,"1",NA,"1",NA
55,2,"tool",0,1,"tools","t_311.png",311,"tbd",129.640143699239,NA,NA,0.939929836471263,0,"1",NA,"4",NA
56,1,"tool",0,1,"tools","t_211.png",211,"tbd",131.958466208291,NA,NA,0.806193923144395,0,"1",NA,"4",NA
57,4,"animal",0,0,"tools","a_026.png",26,"tbd",134.193638207686,NA,NA,0.873868651151262,0,"2",NA,"1",NA
58,4,"animal",0,0,"tools","a_069.png",69,"tbd",137.262428324447,NA,NA,0.352051385716019,0,"2",NA,"4",NA
59,4,"animal",0,0,"tools","a_005.png",5,"tbd",139.213840975576,NA,NA,0.27073451347855,0,"2",NA,"4",NA
60,2,"tool",0,1,"tools","t_229.png",229,"tbd",140.831669720745,NA,NA,0.0567552332102347,0,"1",NA,"4",NA
61,4,"animal",0,0,"tools","a_019.png",19,"tbd",142.516257358236,NA,NA,0.461076398405385,0,"1",NA,"1",NA
62,4,"animal",0,0,"tools","a_038.png",38,"tbd",145.13487327674,NA,NA,0.846879103932769,0,"2",NA,"4",NA
63,4,"animal",0,0,"tools","a_102.png",102,"tbd",147.853563776109,NA,NA,0.640644342325682,0,"2",NA,"4",NA
64,3,"tool",0,1,"tools","t_344.png",344,"tbd",150.255325103661,NA,NA,0.213224503185213,0,"2",NA,"4",NA
65,1,"animal",0,1,"tools","a_136.png",136,"tbd",151.906526763722,NA,NA,0.765640585472127,0,"1",NA,"1",NA
66,3,"animal",0,1,"tools","a_132.png",132,"tbd",154.074728382108,NA,NA,0.789380993572847,0,"1",NA,"4",NA
67,4,"animal",0,0,"tools","a_106.png",106,"tbd",156.226356751699,NA,NA,0.954734225552315,0,"2",NA,"1",NA
68,3,"animal",0,1,"tools","a_018.png",18,"tbd",158.811549993267,NA,NA,0.469391611914996,0,"2",NA,"4",NA
69,4,"animal",0,0,"tools","a_041.png",41,"tbd",160.81328264544,NA,NA,0.645440158608243,0,"2",NA,"4",NA
70,4,"tool",0,0,"tools","t_261.png",261,"tbd",162.897890249952,NA,NA,0.762680852527798,0,"2",NA,"1",NA
71,3,"animal",0,1,"tools","a_180.png",180,"tbd",165.399765345977,NA,NA,0.408882745666245,0,"1",NA,"1",NA
72,4,"tool",0,0,"tools","t_282.png",282,"tbd",167.451207170104,NA,NA,0.817592678916408,0,"2",NA,"1",NA
73,4,"tool",0,0,"tools","t_236.png",236,"tbd",169.719542150768,NA,NA,0.474877078282727,0,"2",NA,"1",NA
74,2,"animal",0,1,"tools","a_158.png",158,"tbd",171.587606177102,NA,NA,0.0607909565001636,0,"1",NA,"4",NA
75,3,"tool",0,1,"tools","t_259.png",259,"tbd",172.988658084513,NA,NA,0.272592442620446,0,"1",NA,"4",NA
76,3,"tool",0,1,"tools","t_290.png",290,"tbd",174.689869976895,NA,NA,0.261073727707956,0,"1",NA,"1",NA
77,4,"animal",0,0,"tools","a_048.png",48,"tbd",177.15836687081,NA,NA,0.503874488875842,0,"2",NA,"1",NA
78,2,"tool",0,1,"tools","t_322.png",322,"tbd",179.676844761845,NA,NA,0.589646262940014,0,"1",NA,"4",NA
79,2,"tool",0,1,"tools","t_226.png",226,"tbd",181.961886415786,NA,NA,0.747192389243956,0,"1",NA,"4",NA
80,4,"animal",0,0,"tools","a_116.png",116,"tbd",184.046731323045,NA,NA,0.851416298034881,0,"2",NA,"1",NA
81,1,"tool",0,1,"tools","t_273.png",273,"tbd",186.548568475512,NA,NA,0.976314068135628,0,"1",NA,"4",NA
82,4,"animal",0,0,"tools","a_170.png",170,"tbd",188.833577784124,NA,NA,0.0756064018747606,0,"2",NA,"1",NA
83,2,"animal",0,1,"tools","a_101.png",101,"tbd",190.768356538966,NA,NA,0.503575898527705,0,"1",NA,"4",NA
84,4,"tool",0,0,"tools","t_353.png",353,"tbd",192.603040808126,NA,NA,0.265356495769679,0,"2",NA,"4",NA
85,4,"tool",0,0,"tools","t_336.png",336,"tbd",194.404315462887,NA,NA,0.0330838392583193,0,"2",NA,"1",NA
86,4,"tool",0,0,"tools","t_300.png",300,"tbd",196.055512457757,NA,NA,0.47223474912211,0,"2",NA,"1",NA
87,4,"animal",0,0,"tools","a_075.png",75,"tbd",197.940223753927,NA,NA,0.0725838596755902,0,"2",NA,"4",NA
88,2,"animal",0,1,"tools","a_006.png",6,"tbd",199.424691464892,NA,NA,0.210415295890876,0,"1",NA,"1",NA
89,1,"animal",0,1,"tools","a_079.png",79,"tbd",201.025826910334,NA,NA,0.326426564597677,0,"1",NA,"4",NA
90,4,"animal",0,0,"tools","a_012.png",12,"tbd",202.660404004492,NA,NA,0.926328044316992,0,"1",NA,"1",NA
91,3,"tool",0,1,"tools","t_214.png",214,"tbd",205.362376323111,NA,NA,0.873025228046947,0,"2",NA,"1",NA
92,1,"animal",0,1,"tools","a_078.png",78,"tbd",208.064334335142,NA,NA,0.990937880446682,0,"1",NA,"1",NA
93,3,"tool",0,1,"tools","t_235.png",235,"tbd",212.01752846745,NA,NA,0.758020171509963,0,"1",NA,"1",NA
94,4,"tool",0,0,"tools","t_318.png",318,"tbd",214.569129219106,NA,NA,0.458354747107322,0,"1",NA,"1",NA
95,1,"tool",0,1,"tools","t_258.png",258,"tbd",216.720983694984,NA,NA,0.54821657424663,0,"1",NA,"4",NA
96,1,"animal",0,1,"tools","a_148.png",148,"tbd",218.788904842049,NA,NA,0.736600306260733,0,"1",NA,"1",NA
97,3,"tool",0,1,"tools","t_237.png",237,"tbd",221.324056439006,NA,NA,0.00583095752227658,0,"2",NA,"4",NA
98,2,"tool",0,1,"tools","t_275.png",275,"tbd",223.042309343399,NA,NA,0.841864241174533,0,"2",NA,"1",NA
99,1,"animal",0,1,"tools","a_072.png",72,"tbd",225.243651861147,NA,NA,0.0843808028261142,0,"1",NA,"1",NA
100,3,"animal",0,1,"tools","a_154.png",154,"tbd",227.094957897096,NA,NA,0.676578059843379,0,"1",NA,"1",NA
101,3,"animal",0,1,"tools","a_171.png",171,"tbd",229.113299253523,NA,NA,0.594437489668333,0,"1",NA,"1",NA
102,4,"animal",0,0,"tools","a_167.png",167,"tbd",232.031899123768,NA,NA,0.140548456441386,0,"2",NA,"4",NA
103,3,"tool",0,1,"tools","t_286.png",286,"tbd",233.583195393916,NA,NA,0.49839846065405,0,"1",NA,"4",NA
104,2,"animal",0,1,"tools","a_119.png",119,"tbd",235.601201167558,NA,NA,0.976704383612063,0,"2",NA,"1",NA
105,4,"tool",0,0,"tools","t_332.png",332,"tbd",238.369935799639,NA,NA,0.380851366311656,0,"2",NA,"4",NA
106,4,"animal",0,0,"tools","a_151.png",151,"tbd",240.755275030604,NA,NA,0.274316029139415,0,"2",NA,"4",NA
107,2,"animal",0,1,"tools","a_174.png",174,"tbd",242.506246479009,NA,NA,0.69456654962058,0,"1",NA,"4",NA
108,4,"tool",0,0,"tools","t_280.png",280,"tbd",244.641201764702,NA,NA,0.479818434944559,0,"1",NA,"1",NA
109,4,"tool",0,0,"tools","t_334.png",334,"tbd",247.00976372249,NA,NA,0.494249311620222,0,"2",NA,"1",NA
110,4,"tool",0,0,"tools","t_206.png",206,"tbd",248.994340287926,NA,NA,0.611029942657167,0,"2",NA,"1",NA
111,3,"animal",0,1,"tools","a_175.png",175,"tbd",252.030069124595,NA,NA,0.868401724017496,0,"1",NA,"4",NA
112,4,"tool",0,0,"tools","t_262.png",262,"tbd",254.415305099319,NA,NA,0.249994615925013,0,"2",NA,"1",NA
113,1,"animal",0,1,"tools","a_153.png",153,"tbd",257.984328786674,NA,NA,0.235286521526539,0,"1",NA,"1",NA
114,4,"tool",0,0,"tools","t_182.png",182,"tbd",260.386305646079,NA,NA,0.44248505688545,0,"2",NA,"4",NA
115,3,"animal",0,1,"tools","a_016.png",16,"tbd",262.404208163479,NA,NA,0.658048072269835,0,"2",NA,"4",NA
116,3,"tool",0,1,"tools","t_309.png",309,"tbd",264.772629543492,NA,NA,0.778174953964941,0,"2",NA,"1",NA
117,1,"tool",0,1,"tools","t_281.png",281,"tbd",267.124468033314,NA,NA,0.681056139544023,0,"2",NA,"4",NA
118,3,"tool",0,1,"tools","t_342.png",342,"tbd",269.275919747647,NA,NA,0.322064637723239,0,"1",NA,"1",NA
119,2,"tool",0,1,"tools","t_293.png",293,"tbd",271.46107000725,NA,NA,0.0854670952076093,0,"1",NA,"1",NA
120,4,"tool",0,0,"tools","t_204.png",204,"tbd",273.812590642014,NA,NA,0.18614988271066,0,"2",NA,"4",NA
121,4,"tool",0,0,"tools","t_186.png",186,"tbd",275.397095301297,NA,NA,0.80699157363583,0,"1",NA,"1",NA
122,4,"tool",0,0,"tools","t_224.png",224,"tbd",278.682797857386,NA,NA,0.545969747508772,0,"2",NA,"1",NA
123,4,"tool",0,0,"tools","t_240.png",240,"tbd",280.817708979265,NA,NA,0.85755349435721,0,"2",NA,"1",NA
124,3,"animal",0,1,"tools","a_002.png",2,"tbd",284.08707030209,NA,NA,0.930708263467868,0,"1",NA,"1",NA
125,1,"animal",0,1,"tools","a_037.png",37,"tbd",286.522190859972,NA,NA,0.322033010595835,0,"1",NA,"4",NA
126,4,"animal",0,0,"tools","a_045.png",45,"tbd",289.07406188173,NA,NA,0.17461561327501,0,"2",NA,"1",NA
127,3,"animal",0,1,"tools","a_135.png",135,"tbd",290.708617204994,NA,NA,0.740494086939759,0,"1",NA,"4",NA
128,4,"tool",0,0,"tools","t_218.png",218,"tbd",293.010294932311,NA,NA,0.213505324123301,0,"2",NA,"1",NA
129,1,"tool",0,1,"tools","t_187.png",187,"tbd",295.712272538147,NA,NA,0.813999013145325,0,"2",NA,"1",NA
130,3,"animal",0,1,"tools","a_033.png",33,"tbd",298.013957107746,NA,NA,0.159209048401307,0,"1",NA,"4",NA
131,4,"animal",0,0,"tools","a_115.png",115,"tbd",299.665164988063,NA,NA,0.783286770224007,0,"1",NA,"1",NA
132,4,"tool",0,0,"tools","t_198.png",198,"tbd",302.517240158607,NA,NA,0.561267197440937,0,"2",NA,"1",NA
133,3,"animal",0,1,"tools","a_104.png",104,"tbd",305.335995908456,NA,NA,0.0480409020211746,0,"2",NA,"4",NA
134,4,"animal",0,0,"tools","a_088.png",88,"tbd",306.803538615175,NA,NA,0.286711588711242,0,"2",NA,"4",NA
135,4,"tool",0,0,"tools","t_189.png",189,"tbd",308.504927162814,NA,NA,0.442446324358311,0,"2",NA,"1",NA
136,1,"tool",0,1,"tools","t_294.png",294,"tbd",310.906752247985,NA,NA,0.616555381669009,0,"2",NA,"1",NA
137,1,"animal",0,1,"tools","a_178.png",178,"tbd",313.225109279455,NA,NA,0.3444848695674,0,"1",NA,"1",NA
138,1,"animal",0,1,"tools","a_011.png",11,"tbd",315.676911318579,NA,NA,0.906507021630547,0,"1",NA,"1",NA
139,2,"tool",0,1,"tools","t_350.png",350,"tbd",318.879266804938,NA,NA,0.964016321442296,0,"2",NA,"1",NA
140,2,"tool",0,1,"tools","t_192.png",192,"tbd",321.781404768961,NA,NA,0.889510486017345,0,"2",NA,"4",NA
141,4,"animal",0,0,"tools","a_130.png",130,"tbd",325.067138115316,NA,NA,0.648190232082425,0,"2",NA,"4",NA
142,4,"animal",0,0,"tools","a_179.png",179,"tbd",327.202037418709,NA,NA,0.961480049969293,0,"1",NA,"1",NA
143,2,"animal",0,1,"tools","a_177.png",177,"tbd",329.637151756336,NA,NA,0.450247843413458,0,"2",NA,"1",NA
144,4,"tool",0,0,"tools","t_325.png",325,"tbd",331.92216013191,NA,NA,0.150862821585041,0,"2",NA,"4",NA
145,4,"animal",0,0,"tools","a_010.png",10,"tbd",333.590062867018,NA,NA,0.222430628850619,0,"2",NA,"4",NA
146,4,"tool",0,0,"tools","t_264.png",264,"tbd",335.274636197922,NA,NA,0.761943337392426,0,"2",NA,"4",NA
147,4,"tool",0,0,"tools","t_253.png",253,"tbd",337.459486641208,NA,NA,0.86973922707211,0,"2",NA,"4",NA
148,1,"animal",0,1,"tools","a_061.png",61,"tbd",340.194909005888,NA,NA,0.164219148863689,0,"1",NA,"4",NA
149,1,"tool",0,1,"tools","t_222.png",222,"tbd",341.962851488429,NA,NA,0.710475895996863,0,"2",NA,"1",NA
150,3,"animal",0,1,"tools","a_073.png",73,"tbd",344.231158166931,NA,NA,0.112452838683796,0,"2",NA,"4",NA
151,4,"tool",0,0,"tools","t_194.png",194,"tbd",345.949116853238,NA,NA,0.0948569101059383,0,"2",NA,"4",NA
152,1,"animal",0,1,"tools","a_054.png",54,"tbd",347.93392263509,NA,NA,0.037863228351488,0,"2",NA,"4",NA
153,4,"tool",0,0,"tools","t_255.png",255,"tbd",349.418325344384,NA,NA,0.682121230803156,0,"2",NA,"4",NA
154,2,"tool",0,1,"tools","t_270.png",270,"tbd",351.503148169737,NA,NA,0.633050223142424,0,"2",NA,"1",NA
155,4,"tool",0,0,"tools","t_197.png",197,"tbd",353.688144167002,NA,NA,0.817877793441446,0,"2",NA,"1",NA
156,4,"tool",0,0,"tools","t_338.png",338,"tbd",356.957214070856,NA,NA,0.332498793963951,0,"2",NA,"1",NA
157,1,"tool",0,1,"tools","t_269.png",269,"tbd",359.425638809807,NA,NA,0.286128286417808,0,"1",NA,"4",NA
158,2,"animal",0,1,"tools","a_062.png",62,"tbd",361.293686663477,NA,NA,0.43976779082706,0,"1",NA,"1",NA
159,2,"tool",0,1,"tools","t_312.png",312,"tbd",363.16173265107,NA,NA,0.901754433007323,0,"2",NA,"1",NA
160,4,"animal",0,0,"tools","a_108.png",108,"tbd",366.964304540118,NA,NA,0.193466509254347,0,"2",NA,"4",NA
161,4,"animal",0,0,"tools","a_117.png",117,"tbd",368.649104910347,NA,NA,0.399060506137109,0,"2",NA,"4",NA
162,1,"animal",0,1,"tools","a_090.png",90,"tbd",370.483815615594,NA,NA,0.972545581104936,0,"1",NA,"4",NA
163,4,"animal",0,0,"tools","a_141.png",141,"tbd",372.802153986297,NA,NA,0.158061236018631,0,"2",NA,"1",NA
164,4,"tool",0,0,"tools","t_227.png",227,"tbd",374.453367775857,NA,NA,0.661287329811614,0,"2",NA,"4",NA
165,3,"tool",0,1,"tools","t_302.png",302,"tbd",376.488156731918,NA,NA,0.800130613749934,0,"1",NA,"4",NA
166,4,"animal",0,0,"tools","a_021.png",21,"tbd",378.706488944569,NA,NA,0.444967898867228,0,"2",NA,"1",NA
167,1,"animal",0,1,"tools","a_050.png",50,"tbd",380.724641205227,NA,NA,0.934268201427678,0,"1",NA,"1",NA
168,3,"tool",0,1,"tools","t_203.png",203,"tbd",384.010343139291,NA,NA,0.611200854630112,0,"2",NA,"1",NA
169,4,"tool",0,0,"tools","t_215.png",215,"tbd",386.17863464037,NA,NA,0.887768649193542,0,"1",NA,"1",NA
170,3,"tool",0,1,"tools","t_249.png",249,"tbd",389.180841276014,NA,NA,0.176702326257214,0,"1",NA,"1",NA
171,1,"animal",0,1,"tools","a_122.png",122,"tbd",391.032217289838,NA,NA,0.083034023808048,0,"1",NA,"4",NA
172,4,"tool",0,0,"tools","t_202.png",202,"tbd",392.516595429123,NA,NA,0.43242238154461,0,"1",NA,"1",NA
173,4,"animal",0,0,"tools","a_092.png",92,"tbd",396.236021784719,NA,NA,0.769468545644118,0,"2",NA,"4",NA
174,4,"animal",0,0,"tools","a_024.png",24,"tbd",398.404273165149,NA,NA,0.766380543027843,0,"2",NA,"4",NA
175,2,"tool",0,1,"tools","t_331.png",331,"tbd",400.589211314038,NA,NA,0.198516564375099,0,"1",NA,"4",NA
176,2,"animal",0,1,"tools","a_043.png",43,"tbd",403.10771688521,NA,NA,0.872079566405208,0,"1",NA,"4",NA
177,4,"tool",0,0,"tools","t_241.png",241,"tbd",405.392762582317,NA,NA,0.683255650095032,0,"2",NA,"1",NA
178,2,"animal",0,1,"tools","a_093.png",93,"tbd",407.827893191028,NA,NA,0.0714156150963225,0,"2",NA,"4",NA
179,2,"animal",0,1,"tools","a_047.png",47,"tbd",409.595807272987,NA,NA,0.218099996800209,0,"1",NA,"4",NA
180,2,"animal",0,1,"tools","a_057.png",57,"tbd",411.29708758818,NA,NA,0.578463200068964,0,"1",NA,"4",NA
181,2,"animal",0,1,"tools","a_109.png",109,"tbd",413.331802834213,NA,NA,0.927405143890355,0,"1",NA,"4",NA
182,1,"tool",0,1,"tools","t_200.png",200,"tbd",415.666944914179,NA,NA,0.47599132506435,0,"2",NA,"1",NA
183,3,"animal",0,1,"tools","a_152.png",152,"tbd",418.418956700319,NA,NA,0.688101323007993,0,"1",NA,"4",NA
184,3,"animal",0,1,"tools","a_134.png",134,"tbd",420.470447664465,NA,NA,0.1361555185255,0,"1",NA,"4",NA
185,1,"tool",0,1,"tools","t_272.png",272,"tbd",421.988265897402,NA,NA,0.479249936028529,0,"1",NA,"4",NA
186,4,"animal",0,0,"tools","a_009.png",9,"tbd",423.939601728376,NA,NA,0.367108027576434,0,"2",NA,"1",NA
187,4,"animal",0,0,"tools","a_110.png",110,"tbd",426.458202469457,NA,NA,0.645323047939256,0,"2",NA,"4",NA
188,4,"tool",0,0,"tools","t_212.png",212,"tbd",428.476323939851,NA,NA,0.0899714893852566,0,"2",NA,"4",NA
189,4,"tool",0,0,"tools","t_278.png",278,"tbd",429.977333798334,NA,NA,0.0596865393814013,0,"2",NA,"4",NA
190,4,"animal",0,0,"tools","a_039.png",39,"tbd",431.812124744876,NA,NA,0.368830743060525,0,"2",NA,"1",NA
191,4,"tool",0,0,"tools","t_254.png",254,"tbd",434.864360895633,NA,NA,0.797523448528266,0,"2",NA,"4",NA
192,2,"tool",0,1,"tools","t_317.png",317,"tbd",438.183460003586,NA,NA,0.291681365874708,0,"1",NA,"4",NA
193,4,"tool",0,0,"tools","t_252.png",252,"tbd",440.518508468707,NA,NA,0.793743723093449,0,"2",NA,"1",NA
194,4,"animal",0,0,"tools","a_001.png",1,"tbd",443.420614087401,NA,NA,0.198706260076734,0,"2",NA,"1",NA
195,2,"tool",0,1,"tools","t_313.png",313,"tbd",446.039207612986,NA,NA,0.61667210282111,0,"2",NA,"1",NA
196,3,"animal",0,1,"tools","a_157.png",157,"tbd",448.140762614663,NA,NA,0.445486416353559,0,"1",NA,"1",NA
197,2,"animal",0,1,"tools","a_168.png",168,"tbd",450.959413553206,NA,NA,0.643443243309768,0,"2",NA,"4",NA
198,4,"animal",0,0,"tools","a_097.png",97,"tbd",453.127753572277,NA,NA,0.0608057215044067,0,"2",NA,"4",NA
199,1,"tool",0,1,"tools","t_220.png",220,"tbd",454.678893091986,NA,NA,0.819075591826666,0,"2",NA,"1",NA
200,4,"tool",0,0,"tools","t_319.png",319,"tbd",456.94723584797,NA,NA,0.213274975084844,0,"2",NA,"1",NA
201,4,"tool",0,0,"tools","t_287.png",287,"tbd",458.982057771385,NA,NA,0.912773193313215,0,"2",NA,"4",NA
202,4,"animal",0,0,"tools","a_139.png",139,"tbd",461.283733632626,NA,NA,0.84322392673807,0,"2",NA,"1",NA
203,4,"tool",0,0,"tools","t_346.png",346,"tbd",465.436771823129,NA,NA,0.177089660930641,0,"1",NA,"1",NA
204,2,"tool",0,1,"tools","t_323.png",323,"tbd",466.98791942917,NA,NA,0.446340809534002,0,"1",NA,"1",NA
