"trial","phase","object","toShock","seenBefore","shockedCategory","filename","num","name","onsetFixationCross","onsetForcedChoiceOptions","onsetCertaintyOptions","interTrialTime","wasShocked","buttonPressedForcedChoice","forcedChoiceRT","buttonPressedCertainty","certaintyRT"
183,4,"tool",0,0,"animals","t_268.png",268,"tbd",429.194182287386,NA,NA,0.981622460362125,0,"1",NA,"1",NA
184,4,"animal",0,0,"animals","a_180.png",180,"tbd",431.729384633118,NA,NA,0.928057265010679,0,"2",NA,"4",NA
185,4,"animal",0,0,"animals","a_058.png",58,"tbd",434.014406725393,NA,NA,0.498460670627756,0,"2",NA,"4",NA
186,4,"tool",0,0,"animals","t_203.png",203,"tbd",436.015894938998,NA,NA,0.796576382823829,0,"2",NA,"4",NA
187,1,"tool",0,1,"animals","t_346.png",346,"tbd",439.034805194585,NA,NA,0.314318063720793,0,"1",NA,"4",NA
188,4,"tool",0,0,"animals","t_301.png",301,"tbd",440.702727648393,NA,NA,0.289840345643279,0,"2",NA,"1",NA
189,4,"tool",0,0,"animals","t_314.png",314,"tbd",443.805048748439,NA,NA,0.252677502302287,0,"2",NA,"4",NA
190,4,"tool",0,0,"animals","t_290.png",290,"tbd",446.056748006129,NA,NA,0.154308030309881,0,"2",NA,"4",NA
191,3,"animal",0,1,"animals","a_093.png",93,"tbd",447.574519008543,NA,NA,0.166552948286447,0,"2",NA,"4",NA
192,1,"animal",0,1,"animals","a_067.png",67,"tbd",448.942197254196,NA,NA,0.466056466157981,0,"1",NA,"4",NA
193,1,"animal",0,1,"animals","a_170.png",170,"tbd",450.89366128433,NA,NA,0.586379394345565,0,"2",NA,"1",NA
194,2,"tool",0,1,"animals","t_208.png",208,"tbd",453.612400780236,NA,NA,0.576702437862112,0,"2",NA,"1",NA
195,3,"animal",0,1,"animals","a_168.png",168,"tbd",456.297692354638,NA,NA,0.638863316699565,0,"2",NA,"4",NA
196,3,"tool",0,1,"animals","t_218.png",218,"tbd",458.349219505555,NA,NA,0.0382549331525599,0,"1",NA,"1",NA
197,4,"animal",0,0,"animals","a_002.png",2,"tbd",460.901094333962,NA,NA,0.165144401928676,0,"2",NA,"4",NA
198,2,"animal",0,1,"animals","a_132.png",132,"tbd",462.468991834533,NA,NA,0.428873643554951,0,"2",NA,"4",NA
199,4,"animal",0,0,"animals","a_005.png",5,"tbd",464.270323336679,NA,NA,0.252262834445257,0,"2",NA,"4",NA
200,4,"animal",0,0,"animals","a_098.png",98,"tbd",466.421905269253,NA,NA,0.0159252349356261,0,"2",NA,"4",NA
201,1,"tool",0,1,"animals","t_329.png",329,"tbd",467.856343365981,NA,NA,0.939346364494835,0,"2",NA,"1",NA
202,4,"animal",0,0,"animals","a_117.png",117,"tbd",471.425620671494,NA,NA,0.0476395759675016,0,"2",NA,"4",NA
203,4,"tool",0,0,"animals","t_305.png",305,"tbd",472.876737344874,NA,NA,0.336696518590442,0,"1",NA,"1",NA
204,3,"tool",0,1,"animals","t_292.png",292,"tbd",474.694695143755,NA,NA,0.452043271952039,0,"2",NA,"1",NA
205,3,"tool",0,1,"animals","t_352.png",352,"tbd",476.879687151022,NA,NA,0.78026595208508,0,"1",NA,"1",NA
206,3,"tool",0,1,"animals","t_240.png",240,"tbd",479.431568073406,NA,NA,0.475427547999332,0,"1",NA,"4",NA
207,4,"tool",0,0,"animals","t_267.png",267,"tbd",481.282963530249,NA,NA,0.435185119023268,0,"2",NA,"1",NA
208,3,"animal",0,1,"animals","a_142.png",142,"tbd",484.001714893376,NA,NA,0.421535180142792,0,"1",NA,"4",NA
209,4,"tool",0,0,"animals","t_276.png",276,"tbd",485.853031128504,NA,NA,0.582365452539357,0,"2",NA,"1",NA
210,4,"tool",0,0,"animals","t_284.png",284,"tbd",488.705172937299,NA,NA,0.402302560730552,0,"2",NA,"4",NA
211,4,"tool",0,0,"animals","t_280.png",280,"tbd",490.656634401547,NA,NA,0.316775147574705,0,"2",NA,"4",NA
212,4,"animal",0,0,"animals","a_028.png",28,"tbd",492.391046646979,NA,NA,0.594876051468241,0,"2",NA,"4",NA
213,4,"animal",0,0,"animals","a_056.png",56,"tbd",494.843132262882,NA,NA,0.309159527326856,0,"2",NA,"4",NA
