trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,2,tool,0,1,animals,1,t_268.png,268,tbd,0.0128795843484113,1.28038432857102,4.88331897117314,0.15905831424755,0,1,3.53838595573325,2,4.47750901437212
2,4,animal,0,0,animals,1,a_119.png,119,tbd,9.37013523903806,11.1216016884755,12.6726144268578,0.638469068156838,0,2,1.51127346263274,3,2.49435307854401
3,1,tool,0,1,animals,1,t_230.png,230,tbd,15.1747041629696,16.9094003121827,19.2777557178197,0.632021915006661,0,1,2.30257653521039,3,2.46425004132834
4,4,tool,0,0,animals,1,t_354.png,354,tbd,21.7632246550547,23.2475784146609,24.9824795430031,0.370393165000237,0,2,1.67348343525555,4,2.05560284769126
5,4,tool,0,0,animals,1,t_306.png,306,tbd,27.0507421200782,28.7353277122693,30.803582684066,0.562315225884172,0,2,2.01282140438161,2,3.95765592961652
6,2,tool,0,1,animals,1,t_263.png,263,tbd,34.790252445644,36.041231793628,38.8434585127998,0.112164480648023,0,1,2.74000497262932,2,1.60179411810896
7,1,animal,0,1,animals,1,a_077.png,77,tbd,40.461311354562,41.7957175887896,43.2802616843692,0.191344538514754,0,2,1.41561176737559,3,1.98109629795727
8,1,tool,0,1,animals,1,t_277.png,277,tbd,45.2817769352059,46.7494718002636,48.4176422959117,0.319899090331512,0,1,1.59894318494298,4,2.69886239382686
9,4,animal,0,0,animals,1,a_159.png,159,tbd,51.1363936869984,52.7708282202657,54.6558375639888,0.514687794250976,0,2,1.83166973038715,3,2.79569363451265
10,4,animal,0,0,animals,1,a_027.png,27,tbd,57.4747185210617,59.5597744700444,60.7939299518985,0.938512482689214,0,2,1.17280808285614,3,1.68170791174816
11,2,animal,0,1,animals,1,a_172.png,172,tbd,62.495339712179,64.3635702059873,66.0814939853535,0.727336300936413,0,1,1.66009691480213,4,1.61213467418929
12,4,animal,0,0,animals,1,a_165.png,165,tbd,67.6994453880579,69.3339959836503,70.3182444216709,0.442682809782767,0,2,0.920745628973236,4,1.50155979590272
13,4,tool,0,0,animals,1,t_222.png,222,tbd,71.8360282550584,73.1869825397898,73.7374103257753,0.241936985761771,0,2,0.476833856509984,4,0.766390059507103
14,2,tool,0,1,animals,1,t_290.png,290,tbd,74.5214938207882,76.6565414062388,80.0589742056127,0.986429106027239,0,1,3.35833482744238,2,3.10396332509481
15,4,animal,0,0,animals,1,a_023.png,23,tbd,83.1783067128999,85.0632131698731,86.2305782634994,0.755745860136559,0,2,1.10280474122555,4,1.62849935378654
16,4,tool,0,0,animals,1,t_208.png,208,tbd,87.8653377254977,89.3830225651745,90.4007253507989,0.405538423285529,0,2,0.947021697165837,4,1.56934056300634
17,1,tool,0,1,animals,1,t_355.png,355,tbd,91.9852635982988,93.6867188594952,95.7883906525658,0.577894506614671,0,2,2.03947088890345,3,1.72875849398224
18,3,animal,0,1,animals,1,a_033.png,33,tbd,97.5229646594526,98.9241535265883,100.875398772951,0.265006682065271,0,1,1.90706679580217,4,1.33675746208792
19,4,tool,0,0,animals,1,t_247.png,247,tbd,102.226673387466,104.311601089126,105.829566327964,0.96739957702462,0,2,1.45468402924234,3,3.01469440528672
20,4,tool,0,0,animals,1,t_302.png,302,tbd,108.848559464215,110.44954426806,111.31713830743,0.467056999161586,0,2,0.811815052980819,2,3.54526869101028
21,4,tool,0,0,animals,1,t_318.png,318,tbd,114.886648515776,116.971718046168,120.941469308358,0.958281946717056,0,1,3.91972297657412,2,1.87799442968026
22,4,tool,0,0,animals,1,t_273.png,273,tbd,122.826238999083,124.093983259734,124.961361364059,0.150989280793624,0,2,0.815600904532403,4,1.61229489083598
23,4,animal,0,0,animals,1,a_056.png,56,tbd,126.579203365303,128.530854271057,131.883275959119,0.788700966431738,0,2,3.29471578673656,3,2.15240522530439
24,3,animal,0,1,animals,1,a_063.png,63,tbd,134.051756276545,135.819609803759,136.970727424854,0.648072474998933,0,1,1.10207499429998,3,1.88903070526794
25,4,animal,0,0,animals,1,a_144.png,144,tbd,138.872218287284,140.740188127975,141.824458917479,0.75745137153427,0,2,1.02357217621829,4,1.65043015893025
26,4,animal,0,0,animals,1,a_179.png,179,tbd,143.492623371594,145.360775614081,146.211453979589,0.769478395618116,0,2,0.795090830479239,4,1.14442745856468
27,4,animal,0,0,animals,1,a_129.png,129,tbd,147.362257083523,148.996957994072,149.564107009461,0.525591079099528,0,2,0.504031092288642,4,1.05488121744565
28,4,tool,0,0,animals,1,t_316.png,316,tbd,150.631483571462,152.132759744669,152.90000036036,0.388822316072744,0,2,0.708085483509421,3,1.34499095361934
29,2,tool,0,1,animals,1,t_256.png,256,tbd,154.251012523333,156.018910935954,156.586140189595,0.652019352395144,0,2,0.514142130214168,3,0.982860465037447
30,4,tool,0,0,animals,1,t_309.png,309,tbd,157.586985127666,158.83780735749,159.671988339758,0.133304198971941,0,2,0.778355290880427,3,0.954051338825593
31,4,animal,0,0,animals,1,a_167.png,167,tbd,160.639382940601,162.240501521657,165.976982488055,0.493485247330336,0,1,3.66567829348423,2,1.6702164541839
32,1,animal,0,1,animals,1,a_047.png,47,tbd,167.661586724133,168.996085723973,170.347104782488,0.23910914587993,0,1,1.28714684140141,4,1.67316869888782
33,2,tool,0,1,animals,1,t_319.png,319,tbd,172.03170466582,174.066706939679,174.917376684329,0.874576768949186,0,1,0.784634696952708,4,1.542955218516
34,3,tool,0,1,animals,1,t_353.png,353,tbd,176.468528631711,177.80272084277,178.753635788729,0.212164753766833,0,1,0.894682989610374,4,0.654593820318041
35,3,tool,0,1,animals,1,t_188.png,188,tbd,179.420907397629,180.905416038438,181.789458249832,0.386911261471208,0,2,0.828865342240533,3,1.59592442373287
36,1,tool,0,1,animals,1,t_241.png,241,tbd,183.390662875994,185.342161745302,186.443122927623,0.842667021831433,0,1,1.04127309972318,4,1.98929947048782
37,2,animal,0,1,animals,1,a_069.png,69,tbd,188.444629738406,189.778964199433,191.980750865338,0.21869515354081,0,1,2.15751026214821,4,1.24379650438095
38,4,tool,0,0,animals,1,t_338.png,338,tbd,193.248526014513,194.983219667098,195.70044086029,0.625963578060331,0,2,0.6594633473469,3,1.15620833021239
39,2,animal,0,1,animals,1,a_178.png,178,tbd,196.867959088633,198.702850218122,199.603566082616,0.728277747332643,0,1,0.831803057242723,4,1.27017625157532
40,4,animal,0,0,animals,1,a_046.png,46,tbd,200.88779561268,202.138681231405,204.524024645736,0.134516231363155,0,2,2.33200696118547,3,1.56976921108617
