trial,phase,object,toShock,seenBefore,shockedCategory,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,1,animal,0,0,animals,a_173.png,173,tbd,0.0305693170585073,5.17938153276555,5.07727507205973,animal,0.939965562739417,0,2,1
2,1,animal,0,0,animals,a_158.png,158,tbd,7.76245619193469,14.8444079518486,7.01787607790213,animal,0.600348997073525,0,2,1
3,1,animal,0,0,animals,a_011.png,11,tbd,17.41075138005,23.2095859511064,5.74839676091347,animal,0.425454792079108,0,2,1
4,1,tool,0,0,animals,t_291.png,291,tbd,25.7758944190045,33.4743826585509,7.63657569053758,tool,0.672106781834373,0,1,1
5,1,animal,0,0,animals,a_149.png,149,tbd,36.024050663973,40.1065659583037,4.03898217588808,animal,0.564326414641982,0,2,1
6,1,animal,0,0,animals,a_064.png,64,tbd,42.6728401073733,50.0880649021174,7.37141582475301,animal,0.562174271254662,0,2,1
7,1,animal,0,0,animals,a_097.png,97,tbd,52.6377245683843,59.2695823203667,6.57752101019578,animal,0.526062203278343,0,2,1
8,1,tool,0,0,animals,t_222.png,222,tbd,61.8194382775055,67.3349593688317,5.4646690857084,tool,0.545103700836989,0,1,1
9,1,tool,0,0,animals,t_198.png,198,tbd,69.9012797039886,74.4836747220497,4.53382182415355,tool,0.646668190406672,0,1,1
10,1,tool,0,0,animals,t_213.png,213,tbd,77.0333485007322,85.048485990942,7.96717718746376,tool,0.61335102220437,0,1,1
11,1,animal,0,0,animals,a_174.png,174,tbd,87.5980860001791,94.4300943701246,6.79279671979876,animal,0.599156177212535,0,2,1
12,1,animal,0,0,animals,a_176.png,176,tbd,96.9963993099191,102.378661350535,5.31999846350745,animal,0.586937070414024,0,2,1
13,1,tool,0,0,animals,t_256.png,256,tbd,104.944978157589,111.027120755851,6.02318288639839,tool,0.647713150638992,0,1,1
14,1,tool,0,0,animals,t_194.png,194,tbd,113.593429544487,120.392060768462,6.74177163941446,tool,0.589329124867618,0,1,1
15,1,animal,0,0,animals,a_084.png,84,tbd,122.941742565563,128.274002393096,5.27369688776579,animal,0.79160815170053,0,2,1
16,1,tool,0,0,animals,t_254.png,254,tbd,130.82367905841,138.305520869777,7.42700283932543,tool,0.649667399470673,0,1,1
