trial,phase,object,toShock,seenBefore,shockedCategory,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,1,tool,0,0,animals,t_316.png,316,tbd,0.0158289709333985,7.08092916269891,6.86666628303274,tool,1.26071454225234,0,2,1
2,1,tool,0,0,animals,t_258.png,258,tbd,9.68071792881528,17.3457842513154,7.61601584662655,tool,0.835152676479197,0,2,1
3,1,tool,0,0,animals,t_298.png,298,tbd,19.9120511045625,27.7437484390576,7.77622989078098,tool,0.862463299657634,0,2,1
4,1,animal,0,0,animals,a_046.png,46,tbd,30.3100460825458,36.1587171789446,5.79159790068744,animal,0.75075117301742,0,1,1
5,1,animal,0,0,animals,a_167.png,167,tbd,38.7250616492579,44.2738499089389,5.49717455001984,animal,0.963835036974501,0,1,1
6,1,animal,0,0,animals,a_170.png,170,tbd,46.8401267048679,54.821718630897,7.91903659720671,animal,0.788186653830962,0,1,1
7,1,tool,0,0,animals,t_353.png,353,tbd,57.3713975624499,64.0866256780455,6.65045362457648,tool,0.738447585088238,0,2,1
8,1,tool,0,0,animals,t_216.png,216,tbd,66.6527584654507,72.1850909448893,5.4779889097922,tool,0.835290591101057,0,2,1
9,1,tool,0,0,animals,t_346.png,346,tbd,74.7513379127723,82.5830548119,7.77197106317763,tool,0.764696265678367,0,2,1
10,1,animal,0,0,animals,a_080.png,80,tbd,85.1493126846599,92.1477981896728,6.94277581802197,animal,0.85323520779616,0,1,1
11,1,tool,0,0,animals,t_247.png,247,tbd,94.7140682502366,101.779261454189,7.00711211485953,tool,0.808035775234771,0,2,1
12,1,animal,0,0,animals,a_107.png,107,tbd,104.328892596722,111.327396704172,6.93701760120008,animal,1.21210861853058,0,1,1
13,1,animal,0,0,animals,a_065.png,65,tbd,113.877001867439,119.72574609066,5.79397559726153,animal,0.949057324875525,0,1,1
14,1,animal,0,0,animals,a_055.png,55,tbd,122.292031225613,128.057476300153,5.69628326565751,animal,0.921565488298484,0,1,1
15,1,tool,0,0,animals,t_254.png,254,tbd,130.607060936592,137.872202117866,7.19858887672034,tool,1.31911946022353,0,2,1
16,1,animal,0,0,animals,a_073.png,73,tbd,140.455154074506,147.020363796139,6.51054843265831,animal,0.748126304958419,0,1,1
17,1,animal,0,0,animals,a_071.png,71,tbd,149.586649572556,153.785772948731,4.13897497165179,animal,0.692123987992659,0,1,1
18,1,tool,0,0,animals,t_194.png,194,tbd,156.335268421764,162.733997875292,6.33740556245243,tool,0.837943362816077,0,2,1
19,1,tool,0,0,animals,t_310.png,310,tbd,165.283660449529,169.9159271469,4.57358134323727,tool,0.995280532955576,0,2,1
20,1,tool,0,0,animals,t_360.png,360,tbd,172.465546422361,177.197825275463,4.67965304301137,tool,1.07258937607321,0,2,1
21,1,animal,0,0,animals,a_052.png,52,tbd,179.747440381412,184.129803538836,4.31374402623605,animal,0.72382639004843,0,1,1
22,1,animal,0,0,animals,a_062.png,62,tbd,186.696096050617,191.961600941615,5.20674014563762,animal,0.749232187786674,0,1,1
23,1,tool,0,0,animals,t_245.png,245,tbd,194.527883510714,199.010236693382,4.4220446753929,tool,0.730840150399786,0,2,1
24,1,animal,0,0,animals,a_067.png,67,tbd,201.576511885653,206.025520199339,4.38805891371549,animal,0.771632729694943,0,1,1
25,1,animal,0,0,animals,a_019.png,19,tbd,208.575157435774,215.373706509805,6.73920617076381,animal,0.846784652272845,0,1,1
26,1,animal,0,0,animals,a_156.png,156,tbd,217.939983305734,222.18894261162,4.18648086057085,animal,0.985746783804188,0,1,1
27,1,tool,0,0,animals,t_237.png,237,tbd,224.75533615388,228.887659139661,4.08841667747383,tool,0.832214453569804,0,2,1
28,1,animal,0,0,animals,a_127.png,127,tbd,231.453999119731,235.553070569447,4.04686733347876,animal,0.682910970520197,0,1,1
29,1,tool,0,0,animals,t_300.png,300,tbd,238.119365005619,242.385092484402,4.21387361586353,tool,1.08417997748029,0,2,1
30,1,animal,0,0,animals,a_043.png,43,tbd,244.951364469355,252.933001618551,7.93108274859935,animal,0.824556664007559,0,1,1
31,1,tool,0,0,animals,t_303.png,303,tbd,255.48262057328,259.698368113829,4.149696938221,tool,0.779369739981803,0,2,1
32,1,animal,0,0,animals,a_141.png,141,tbd,262.264660625611,266.413704316001,4.07969196664902,animal,0.622147071051586,0,1,1
33,1,animal,0,0,animals,a_100.png,100,tbd,268.96333096829,275.961857847689,6.9372001512746,animal,0.689332018729147,0,1,1
34,1,animal,0,0,animals,a_153.png,153,tbd,278.511462369493,285.110081427177,6.53183120779919,animal,0.653372545101092,0,1,1
35,1,tool,0,0,animals,t_250.png,250,tbd,287.693007083819,294.141642386562,6.40284979868499,tool,0.816083574517961,0,2,1
36,1,animal,0,0,animals,a_158.png,158,tbd,296.707892882494,303.289773916058,6.52481016310075,animal,1.47520866340096,0,1,1
37,1,tool,0,0,animals,t_244.png,244,tbd,305.856109405884,310.455094739145,4.54990491485468,tool,0.964076547928471,0,2,1
38,1,tool,0,0,animals,t_294.png,294,tbd,313.021361913124,320.403122094992,7.32883907625178,tool,0.752319550926359,0,2,1
39,1,tool,0,0,animals,t_199.png,199,tbd,322.96937387385,327.901656832317,4.87759716186023,tool,0.619996244413869,0,2,1
40,1,animal,0,0,animals,a_176.png,176,tbd,330.467964097756,334.883637164409,4.35367837224335,animal,0.809223765372735,0,1,1
41,1,animal,0,0,animals,a_049.png,49,tbd,337.449900168876,344.98170440324,7.47133839199355,animal,0.760432779472239,0,1,1
42,1,animal,0,0,animals,a_139.png,139,tbd,347.547955861366,355.579590589038,7.95831790460498,animal,0.736773365725185,0,1,1
43,1,tool,0,0,animals,t_246.png,246,tbd,358.145853593505,364.394523599416,6.19101579382458,tool,0.767161730092766,0,2,1
44,1,tool,0,0,animals,t_183.png,183,tbd,366.960815149002,373.626072306851,6.61276321458853,tool,0.997888722967218,0,2,1
45,1,tool,0,0,animals,t_275.png,275,tbd,376.192336914976,383.640784910419,7.39031459839209,tool,1.35248389383855,0,2,1
46,1,animal,0,0,animals,a_154.png,154,tbd,386.20706587586,393.738784795597,7.47767545574832,animal,0.664652678243101,0,1,1
47,1,animal,0,0,animals,a_042.png,42,tbd,396.305089815914,401.653957681198,5.28090208727866,animal,0.616921389809249,0,1,1
48,1,animal,0,0,animals,a_018.png,18,tbd,404.220195989325,412.068552447947,7.79487632126012,animal,0.690466446676737,0,1,1
49,1,tool,0,0,animals,t_357.png,357,tbd,414.634828281681,419.0838754039,4.39876888899085,tool,0.815358720924223,0,2,1
50,1,tool,0,0,animals,t_214.png,214,tbd,421.650127824222,429.048566053385,7.33541707543574,tool,0.86387355684883,0,2,1
51,1,tool,0,0,animals,t_229.png,229,tbd,431.614831623705,436.097186410032,4.43144656812664,tool,0.696571574182144,0,2,1
52,1,animal,0,0,animals,a_061.png,61,tbd,438.663496882787,443.762161965467,5.04151485007679,animal,0.717767127173147,0,1,1
53,1,animal,0,0,animals,a_012.png,12,tbd,446.328648199183,453.776964694637,7.38857796351484,animal,0.782231949483048,0,1,1
54,1,tool,0,0,animals,t_264.png,264,tbd,456.343320069828,462.641983805435,6.23565311652431,tool,0.749395119479232,0,2,1
55,1,tool,0,0,animals,t_329.png,329,tbd,465.20826765746,471.92346017184,6.65707127418447,tool,0.619175812779531,0,2,1
56,1,tool,0,0,animals,t_288.png,288,tbd,474.489763267766,480.705146457129,6.16767260677306,tool,0.67780331853578,0,2,1
