"trial","phase","object","toShock","seenBefore","shockedCategory","filename","num","name","onsetFixationCross","onsetForcedChoiceOptions","onsetCertaintyOptions","interTrialTime","wasShocked","buttonPressedForcedChoice","forcedChoiceRT","buttonPressedCertainty","certaintyRT"
314,2,"tool",0,1,"animals","t_334.png",334,"tbd",900.351068723257,NA,NA,0.00446820537088755,0,"1",NA,"4",NA
315,3,"animal",0,1,"animals","a_120.png",120,"tbd",901.685373044214,NA,NA,0.757855105755352,0,"2",NA,"1",NA
316,2,"animal",0,1,"animals","a_083.png",83,"tbd",903.603434378161,NA,NA,0.890759690194065,0,"1",NA,"4",NA
317,4,"tool",0,0,"animals","t_359.png",359,"tbd",906.405504056009,NA,NA,0.0532532715333885,0,"2",NA,"1",NA
318,4,"animal",0,0,"animals","a_007.png",7,"tbd",908.15681614891,NA,NA,0.897922155629831,0,"2",NA,"1",NA
319,4,"tool",0,0,"animals","t_189.png",189,"tbd",910.775427947623,NA,NA,0.0204230498298734,0,"2",NA,"1",NA
320,4,"tool",0,0,"animals","t_283.png",283,"tbd",913.177201601762,NA,NA,0.558252140601933,0,"2",NA,"1",NA
321,1,"tool",0,1,"animals","t_198.png",198,"tbd",916.996724486684,NA,NA,0.777422537854519,0,"2",NA,"1",NA
322,4,"animal",0,0,"animals","a_135.png",135,"tbd",919.365118497413,NA,NA,0.45098995575205,0,"2",NA,"1",NA
323,2,"tool",0,1,"animals","t_279.png",279,"tbd",923.935149191445,NA,NA,0.0905887342184909,0,"2",NA,"4",NA
324,4,"tool",0,0,"animals","t_259.png",259,"tbd",925.436260291152,NA,NA,0.959341622114555,0,"2",NA,"1",NA
325,2,"tool",0,1,"animals","t_205.png",205,"tbd",927.771333751249,NA,NA,0.025142936748614,0,"1",NA,"4",NA
326,4,"animal",0,0,"animals","a_003.png",3,"tbd",930.623433239848,NA,NA,0.0307606515198783,0,"2",NA,"1",NA
327,4,"animal",0,0,"animals","a_009.png",9,"tbd",933.225340443661,NA,NA,0.191181124634463,0,"2",NA,"1",NA
328,2,"tool",0,1,"animals","t_261.png",261,"tbd",936.127484049684,NA,NA,0.258743516905806,0,"1",NA,"1",NA
329,4,"animal",0,0,"animals","a_071.png",71,"tbd",941.348020780042,NA,NA,0.296229928713234,0,"2",NA,"4",NA
330,4,"tool",0,0,"animals","t_307.png",307,"tbd",944.300213479721,NA,NA,0.0186984746864494,0,"1",NA,"1",NA
331,1,"tool",0,1,"animals","t_292.png",292,"tbd",946.752019743742,NA,NA,0.72121320312644,0,"1",NA,"1",NA
