trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,2,tool,0,1,animals,2,t_201.png,201,tbd,0.0293025819955801,1.98058521635721,2.6309477588984,0.631991220560819,0,2,0.57878166604678,4,3.51120958652245
2,4,tool,0,0,animals,2,t_332.png,332,tbd,6.15021830540718,7.43450284717801,8.63539570861758,0.245108131775936,0,2,1.18068663811027,4,0.894826967907647
3,1,animal,0,1,animals,2,a_145.png,145,tbd,9.53609365953889,11.4875177379308,12.0045675169295,0.911185103771609,0,1,0.494856603801964,4,2.14085811574478
4,2,animal,0,1,animals,2,a_083.png,83,tbd,14.1561605583956,15.9741679551807,16.7080584903306,0.776393778666963,0,1,0.705326605318987,4,0.620458582863648
5,2,animal,0,1,animals,2,a_066.png,66,tbd,17.3418614969614,19.1433475252743,19.9773797931157,0.724435744694678,0,1,0.775798447853958,4,0.48073529357498
6,2,animal,0,1,animals,2,a_021.png,21,tbd,20.4778328309712,21.6450947279063,22.3624337455149,0.0751042153060552,0,1,0.676112158525939,4,0.572763719654176
7,3,animal,0,1,animals,2,a_061.png,61,tbd,22.9463432521261,24.3805921442272,25.0644304156467,0.333581963602776,0,1,0.635702785502872,4,0.453837193254003
8,1,animal,0,1,animals,2,a_022.png,22,tbd,25.5316117119346,26.7323737135885,27.6162260331912,0.112575106631577,0,1,0.844003657804933,4,0.568191004111213
9,4,animal,0,0,animals,2,a_108.png,108,tbd,28.2001660096048,29.5677825750408,30.2182150377612,0.283306509877531,0,2,0.609698572972775,4,0.69330065530994
10,4,animal,0,0,animals,2,a_038.png,38,tbd,30.9188524339606,32.6367104004185,33.2538451420551,0.613293913331372,0,2,0.569877106770946,4,0.593775374834877
11,3,tool,0,1,animals,2,t_343.png,343,tbd,33.8544328564385,35.0551297489346,35.5553563480462,0.10900245256095,0,1,0.459547234273487,4,0.878393801496713
