trial,phase,object,toShock,seenBefore,shockedCategory,filename,num,name,onsetFixationCross,onsetStimulus,interTrialTime,response,reactionTime,wasShocked,buttonPressed,isResponseCorrect
1,3,tool,0,0,tools,t_268.png,268,tbd,0.0139949714152863,6.47916702155817,6.3801299295706,tool,1.45543936266267,0,2,1
2,3,tool,0,0,tools,t_200.png,200,tbd,9.06238788285418,13.3615120763593,4.23466099059572,tool,0.629364859132693,0,2,1
3,3,animal,0,0,tools,a_135.png,135,tbd,15.9278451330028,23.9429522016781,7.96448625132342,animal,0.726387386469014,0,1,1
4,3,animal,0,0,tools,a_175.png,175,tbd,26.5093118795544,33.8078898566741,7.24035827194656,tool,0.591001096340733,0,2,0
5,3,animal,0,0,tools,a_076.png,76,tbd,36.374220988891,41.1399451569937,4.70796233395515,animal,0.844300525555809,0,1,1
6,3,tool,0,0,tools,t_316.png,316,tbd,43.706234914041,50.5049485632285,6.74401131620431,tool,0.725636539401421,0,2,1
7,3,tool,0,0,tools,t_262.png,262,tbd,53.0546131998385,60.9531195882932,7.83703505063142,tool,0.795971120191098,0,2,1
8,3,tool,0,0,tools,t_317.png,317,tbd,63.5194180052599,68.5515995479577,4.98994973719151,tool,0.584830102066007,0,2,1
9,3,animal,0,0,tools,a_029.png,29,tbd,71.1181077274118,75.9004557330004,4.72362022245693,animal,0.705296955103222,0,1,1
10,3,animal,0,0,tools,a_096.png,96,tbd,78.450112030429,84.4989369756154,5.98505921873763,animal,0.661251964577787,0,1,1
11,3,tool,0,0,tools,t_327.png,327,tbd,87.0485974426351,92.9141323113186,5.79808605613267,tool,0.706519928136913,0,2,1
12,3,tool,0,0,tools,t_320.png,320,tbd,95.4637526861193,100.879371074913,5.3665802840962,tool,0.774618325346637,0,2,1
13,3,tool,0,0,tools,t_332.png,332,tbd,103.429050144722,108.378040333996,4.89472622071293,tool,0.750342326665304,0,2,1
14,3,animal,0,0,tools,a_141.png,141,tbd,110.944360240392,115.326820440044,4.32679801344501,animal,0.826912370016544,0,1,1
15,3,tool,0,0,tools,t_265.png,265,tbd,117.876458455422,124.558415545843,6.62536917583063,tool,0.680727481382746,0,2,1
16,3,animal,0,0,tools,a_136.png,136,tbd,127.124861181437,131.223996729057,4.04303447037586,animal,0.640416840458784,0,1,1
17,3,animal,0,0,tools,a_102.png,102,tbd,133.773676440342,137.839461356175,4.01171648122254,animal,0.719237500587951,0,1,1
18,3,animal,0,0,tools,a_072.png,72,tbd,140.4057883188,144.554924315455,4.09043143914426,animal,0.670173605779382,0,1,1
19,3,tool,0,0,tools,t_199.png,199,tbd,147.121309973089,154.536551174291,7.35786499570932,tool,0.591002700029094,0,2,1
20,3,animal,0,0,tools,a_093.png,93,tbd,157.086215810901,164.018237048871,6.8863644510556,animal,0.580761222993715,0,1,1
21,3,animal,0,0,tools,a_153.png,153,tbd,166.58453674879,172.133427124475,5.48571830641063,animal,0.566940312689439,0,1,1
22,3,tool,0,0,tools,t_310.png,310,tbd,174.699773972843,181.381709253097,6.63528784358634,tool,0.520100734163861,0,2,1
23,3,animal,0,0,tools,a_113.png,113,tbd,183.94812217344,190.34681715569,6.3438821627423,animal,0.566346627117127,0,1,1
24,3,tool,0,0,tools,t_252.png,252,tbd,192.896545619112,198.178843589612,5.22587065811847,tool,0.572687612398113,0,2,1
25,3,animal,0,0,tools,a_103.png,103,tbd,200.728517527618,205.210927628034,4.41793536718169,animal,0.870022089267877,0,1,1
26,3,tool,0,0,tools,t_228.png,228,tbd,207.777250421069,214.109353190576,6.2742324031844,tool,0.669013497345077,0,2,1
27,3,animal,0,0,tools,a_064.png,64,tbd,216.675673738447,220.991460578706,4.26372847580256,animal,0.606150502399032,0,1,1
