trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,4,animal,0,0,animals,2,a_067.png,67,tbd,0.0136758082596202,2.34892131118937,3.71669875995386,1.14702400886882,0,2,1.3382323954942,4,2.29754507095348
2,1,animal,0,1,animals,2,a_121.png,121,tbd,6.10196668443535,9.08771822341166,10.2052869115733,1.9267494658822,0,1,1.10168335287142,4,2.51222049178688
3,4,tool,0,0,animals,2,t_322.png,322,tbd,12.7240187778124,15.593014732791,16.3269375504716,1.83586975719363,0,2,0.7116399946309,4,1.62597698237335
4,2,animal,0,1,animals,2,a_177.png,177,tbd,17.9616048256149,20.580403246627,20.8472657537914,1.55802870532673,0,1,0.242838862255439,4,2.04863368431336
5,3,tool,0,1,animals,2,t_191.png,191,tbd,22.8989497637093,25.8013195655904,26.401787157192,1.8557357610702,0,1,0.557170492112959,4,0.894285670126635
6,4,animal,0,0,animals,2,a_088.png,88,tbd,27.3025409584175,30.0881272719166,30.7219779840387,1.72528329805634,0,2,0.591290312238527,4,0.95171384309424
7,4,tool,0,0,animals,2,t_215.png,215,tbd,31.6894462195689,33.9579318126229,34.1080649118947,1.21896014021015,0,2,0.0856586077993597,4,0.961442481201971
8,1,animal,0,1,animals,2,a_125.png,125,tbd,35.0755153948731,37.4274259554502,37.56087369249,1.24843039939428,0,1,0.0764377758947035,4,1.18409854951977
9,4,tool,0,0,animals,2,t_211.png,211,tbd,38.761849080138,40.996997837232,42.1979859015154,1.16211757605497,0,2,1.17171153569626,4,0.951904359084836
10,4,animal,0,0,animals,2,a_059.png,59,tbd,43.1654306947981,45.7842230776896,47.7691687218816,1.55657514838752,0,1,1.94187905516452,3,1.28218283838078
11,3,animal,0,1,animals,2,a_046.png,46,tbd,49.0702251398216,51.5889441346752,52.9567200628362,1.43103687563965,0,1,1.33913750900064,3,1.50457446757758
12,4,animal,0,0,animals,2,a_165.png,165,tbd,54.4746245441424,57.2935854023131,58.1275887758762,1.74425978225948,0,2,0.784096878470336,2,1.50697212700499
13,1,animal,0,1,animals,2,a_109.png,109,tbd,59.6454915838235,62.0641232306052,62.5978876140786,1.35602080096782,0,1,0.479552344897229,4,1.21296707671542
